fit_mode,group,target,threshold,horizon,n,days,buy_share,mid_edge,entry_active_edge,roundtrip_edge,roundtrip_good_pct,positive_roundtrip_days,min_day_roundtrip_edge,min_day_mid_edge,signal_abs_resid_mean,resid_sigma,adf_t
leaveout_test_day_3,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,2.5,500,713,1,0.0,73.71318373071529,66.67040673211781,59.7124824684432,0.6830294530154277,1,59.7124824684432,73.71318373071529,946.8517857271431,325.59112238463297,-2.802900943538593
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2.5,200,2035,1,0.0,71.13144963144963,65.1886977886978,59.25945945945946,0.687960687960688,1,59.25945945945946,71.13144963144963,2239.8660856341526,632.7833560845629,-3.4210980199634236
leaveout_test_day_4,UV_VISOR,UV_VISOR_AMBER,1.5,500,4033,1,0.9422266303000248,68.2875030994297,63.78118026283164,59.239028018844536,0.6526159186709646,1,59.239028018844536,68.2875030994297,828.3381362980057,400.3803910867512,-2.5514431779988627
leaveout_test_day_4,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,2.0,500,4183,1,1.0,71.89887640449439,65.57566339947407,59.214678460435096,0.6440353813052833,1,59.214678460435096,71.89887640449439,1438.9599335624,600.7886857288894,-1.6217888508229994
leaveout_test_day_3,SNACKPACK,SNACKPACK_VANILLA,1.5,500,651,1,0.5683563748079877,76.07066052227343,67.66129032258064,59.193548387096776,0.7035330261136713,1,59.193548387096776,76.07066052227343,77.05240537383526,47.78413584693703,-5.1400215494476384
pooled_all_days,PANEL,PANEL_2X4,3.0,100,203,1,0.0,69.2487684729064,64.1231527093596,59.029556650246306,0.6699507389162561,1,59.029556650246306,69.2487684729064,1315.6171467533795,407.64532302307913,-3.095911238573535
leaveout_test_day_4,PANEL,PANEL_2X2,2.5,500,2409,1,1.0,66.73412204234123,62.83125778331258,58.90867579908676,0.6919883769198838,1,58.90867579908676,66.73412204234123,1912.0196409406722,707.0753849396958,-1.315488115615505
pooled_all_days,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,2.5,200,1321,1,0.0,68.68735806207418,63.72823618470856,58.81377744133233,0.7077971233913701,1,58.81377744133233,68.68735806207418,1316.524950879402,487.4353550534743,-1.7857016976517186
leaveout_test_day_2,MICROCHIP,MICROCHIP_SQUARE,2.0,200,3541,1,1.0,67.90765320530923,63.21632307257837,58.49392826885061,0.5560576108443942,1,58.49392826885061,67.90765320530923,2390.5862985685703,997.3108165073096,-2.337754684818987
leaveout_test_day_2,MICROCHIP,MICROCHIP_CIRCLE,2.5,100,399,1,1.0,66.38095238095238,62.43859649122807,58.46115288220551,0.9373433583959899,1,58.46115288220551,66.38095238095238,1147.3085159442423,440.33637428053765,-2.459824323415806
leaveout_test_day_3,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,1.5,500,2286,1,0.22659667541557305,71.94313210848644,65.15682414698163,58.380139982502186,0.6014873140857393,1,58.380139982502186,71.94313210848644,990.7193967794632,486.84673484699846,-1.9028921309563034
leaveout_test_day_3,SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.0,50,160,1,1.0,67.00625,62.646875,58.25625,0.90625,1,58.25625,67.00625,749.4555404289961,357.41911317978486,-3.425937849717248
leaveout_test_day_3,SLEEP_POD,SLEEP_POD_LAMB_WOOL,1.5,100,1043,1,0.925215723873442,67.2301054650048,62.74784276126558,58.25407478427613,0.7804410354745925,1,58.25407478427613,67.2301054650048,623.5259606355992,357.41911317978486,-3.4259378497172484
pooled_all_days,MICROCHIP,MICROCHIP_RECTANGLE,3.0,10,2,1,0.0,66.25,62.25,58.0,1.0,1,58.0,66.25,992.5943623081384,329.6256830600202,-4.0760063936697515
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,1.5,200,3036,1,1.0,71.02404479578392,64.52915019762845,57.995718050065875,0.6169301712779973,1,57.995718050065875,71.02404479578392,2267.7738303521633,747.0404327891649,-3.2914679344729665
pooled_all_days,TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,3.0,10,5,1,0.0,66.9,62.4,57.8,1.0,1,57.8,66.9,919.0503677576831,305.0593633046703,-3.239987824913043
leaveout_test_day_3,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,3.0,100,232,1,0.0,71.6875,64.63793103448276,57.547413793103445,0.8577586206896551,1,57.547413793103445,71.6875,1011.7445391347941,325.59112238463297,-2.8029009435385936
leaveout_test_day_3,PANEL,PANEL_2X4,1.5,500,3504,1,0.10473744292237443,67.51255707762557,62.49643264840183,57.49942922374429,0.6769406392694064,1,57.49942922374429,67.51255707762557,1327.9316096478813,592.1423877569752,-2.813934718644106
pooled_all_days,SLEEP_POD,SLEEP_POD_NYLON,3.0,50,12,1,0.0,66.29166666666667,61.75,57.25,0.8333333333333334,1,57.25,66.29166666666667,1201.6990389661603,398.90371946445833,-2.5686703996371834
leaveout_test_day_3,MICROCHIP,MICROCHIP_TRIANGLE,1.5,200,5048,1,0.0,66.29863312202852,61.666501584786054,57.062400950871634,0.6105388272583201,1,57.062400950871634,66.29863312202852,885.3893355679714,389.1631509950192,-3.4225293470633527
leaveout_test_day_2,PANEL,PANEL_4X4,3.0,200,796,1,0.0,66.04522613065326,61.505025125628144,56.99874371859296,0.6771356783919598,1,56.99874371859296,66.04522613065326,1294.3824172332777,378.4725404630666,-3.159004868968234
pooled_all_days,SNACKPACK,SNACKPACK_RASPBERRY,2.5,200,60,1,1.0,73.45,65.33333333333333,56.983333333333334,0.75,1,56.983333333333334,73.45,222.11173904190755,85.65767681360622,-3.758778321745782
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_SUEDE,2.5,200,44,1,1.0,67.31818181818181,62.15909090909091,56.97727272727273,0.8863636363636364,1,56.97727272727273,67.31818181818181,1375.232049335629,541.6021449361854,-2.673084794676492
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,1.5,500,3508,1,0.11716077537058153,69.17716647662486,63.004133409350054,56.91191562143672,0.5604332953249715,1,56.91191562143672,69.17716647662486,998.2977510521798,427.8131136828776,-3.1131639044091513
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_POLYESTER,3.0,100,270,1,0.0,67.86666666666666,62.34074074074074,56.87407407407407,0.6851851851851852,1,56.87407407407407,67.86666666666666,1358.3744103600245,406.65682077718327,-3.1687661350191414
leaveout_test_day_2,PANEL,PANEL_1X2,2.5,200,2655,1,0.0,69.10564971751413,62.83258003766478,56.59661016949153,0.6738229755178907,1,56.59661016949153,69.10564971751413,1976.6470782716112,684.3641920386917,-2.985929056939436
pooled_all_days,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.5,100,18,1,1.0,68.80555555555556,62.72222222222222,56.55555555555556,1.0,1,56.55555555555556,68.80555555555556,1139.7426667504371,452.25915083926463,-2.0533489468154396
leaveout_test_day_4,TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2.5,100,515,1,1.0,64.90582524271845,60.72912621359223,56.5126213592233,0.7398058252427184,1,56.5126213592233,64.90582524271845,1040.7453260281989,395.13939087558435,-2.496997284870073
leaveout_test_day_2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.5,200,2137,1,0.0,66.41927936359383,61.42185306504445,56.44969583528311,0.6228357510528779,1,56.44969583528311,66.41927936359383,1393.131796851177,470.1130544691574,-2.1702820931115565
leaveout_test_day_3,ROBOT,ROBOT_VACUUMING,3.0,100,405,1,1.0,62.830864197530865,59.596296296296295,56.34814814814815,0.6617283950617284,1,56.34814814814815,62.830864197530865,1017.0497080835402,314.3386315367265,-3.296312067076993
leaveout_test_day_4,ROBOT,ROBOT_MOPPING,3.0,50,97,1,1.0,64.45360824742268,60.324742268041234,56.21649484536083,0.8247422680412371,1,56.21649484536083,64.45360824742268,1764.8830652646966,564.7446466880134,-2.3833460289353314
leaveout_test_day_3,SNACKPACK,SNACKPACK_STRAWBERRY,2.5,200,486,1,0.0,74.16152263374485,65.15329218106996,56.16872427983539,0.6604938271604939,1,56.16872427983539,74.16152263374485,461.7829600606331,177.9730740378408,-4.344629188126909
leaveout_test_day_4,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,50,1,1,1.0,69.0,62.5,56.0,1.0,1,56.0,69.0,1199.7641235172305,479.40307939478714,-2.1450852598328125
leaveout_test_day_4,UV_VISOR,UV_VISOR_RED,3.0,5,1,1,0.0,71.0,63.5,56.0,1.0,1,56.0,71.0,1752.9874035694993,583.7227831218345,-2.2019897646700275
pooled_all_days,SLEEP_POD,SLEEP_POD_POLYESTER,3.0,10,1,1,0.0,67.0,61.5,56.0,1.0,1,56.0,67.0,998.3158696363571,327.3066485115772,-4.054885592322779
pooled_all_days,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2.5,50,70,1,1.0,67.52857142857142,61.65714285714286,55.74285714285714,0.7428571428571429,1,55.74285714285714,67.52857142857142,793.5732266565315,303.6627648969343,-3.4939118199195596
leaveout_test_day_4,PANEL,PANEL_1X2,3.0,50,18,1,0.0,67.97222222222223,61.69444444444444,55.388888888888886,0.6666666666666666,1,55.388888888888886,67.97222222222223,2554.3542605753714,846.613277255656,-0.6193334991851408
leaveout_test_day_2,PANEL,PANEL_2X4,2.5,200,1875,1,1.0,64.44,59.9072,55.36586666666667,0.6965333333333333,1,55.36586666666667,64.44,1468.943758235748,542.7919287210661,-3.045250913485523
leaveout_test_day_4,GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,3.0,200,650,1,0.0,72.60846153846154,63.92076923076923,55.283076923076926,0.6446153846153846,1,55.283076923076926,72.60846153846154,3628.2696109528583,1154.5615514800174,-0.7128027005511878
leaveout_test_day_3,MICROCHIP,MICROCHIP_CIRCLE,2.5,100,640,1,0.0,63.2875,59.1890625,55.125,0.73125,1,55.125,63.2875,1298.0361172918342,483.9209101930941,-2.7325272050836835
leaveout_test_day_2,UV_VISOR,UV_VISOR_AMBER,2.5,200,1853,1,0.0,67.60604425256341,61.332164058283865,55.11764705882353,0.708041014570966,1,55.11764705882353,67.60604425256341,1740.7391694440048,640.0567881422277,-1.8934134512089846
leaveout_test_day_4,PANEL,PANEL_1X2,3.0,100,18,1,0.0,67.75,61.47222222222222,55.05555555555556,0.6666666666666666,1,55.05555555555556,67.75,2554.3542605753714,846.613277255656,-0.6193334991851408
pooled_all_days,MICROCHIP,MICROCHIP_RECTANGLE,3.0,20,2,1,0.0,63.25,59.25,55.0,1.0,1,55.0,63.25,992.5943623081384,329.6256830600202,-4.0760063936697515
leaveout_test_day_4,MICROCHIP,MICROCHIP_TRIANGLE,3.0,10,4,1,1.0,62.0,58.25,54.75,1.0,1,54.75,62.0,2079.052501297742,689.9743084233504,-1.2923563811791912
leaveout_test_day_3,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2.0,500,2274,1,1.0,66.2409850483729,60.45228671943712,54.62576956904134,0.6517150395778364,1,54.62576956904134,66.2409850483729,1102.964579753619,479.37236287433814,-2.9660665236098005
leaveout_test_day_3,PANEL,PANEL_2X4,3.0,100,346,1,0.0,64.70953757225433,59.61849710982659,54.53179190751445,0.7687861271676301,1,54.53179190751445,64.70953757225433,1942.6746401514526,592.1423877569752,-2.813934718644107
leaveout_test_day_2,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,2.0,500,1530,1,0.7013071895424836,67.10686274509804,60.71797385620915,54.30522875816993,0.6183006535947713,1,54.30522875816993,67.10686274509804,852.8554846351681,351.64875204763405,-3.005921267615004
leaveout_test_day_3,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.5,100,178,1,0.0,68.60112359550561,61.38202247191011,54.28651685393258,0.8146067415730337,1,54.28651685393258,68.60112359550561,1328.5491224794425,486.84673484699846,-1.9028921309563034
leaveout_test_day_3,OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,500,2585,1,0.0,67.42185686653772,60.736170212765956,54.101353965183755,0.6588007736943907,1,54.101353965183755,67.42185686653772,1164.8115509800325,505.13437054545386,-2.217235775811768
leaveout_test_day_2,TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,200,1563,1,1.0,62.2680742162508,57.969929622520795,53.63467690339092,0.691618682021753,1,53.63467690339092,62.2680742162508,1844.8850469869894,678.1974805800202,-1.6517562199623084
leaveout_test_day_4,PANEL,PANEL_1X4,2.0,500,1181,1,0.8450465707027942,61.08975444538527,57.23454699407282,53.40558848433531,0.7502116850127011,1,53.40558848433531,61.08975444538527,1811.802657205547,772.8193818809611,-1.0925039904767557
leaveout_test_day_2,PANEL,PANEL_4X4,1.5,200,2613,1,0.0,62.30195177956372,57.81362418675852,53.34481438959051,0.630692690394183,1,53.34481438959051,62.30195177956372,952.9272876715075,378.4725404630667,-3.159004868968235
leaveout_test_day_4,UV_VISOR,UV_VISOR_AMBER,2.5,200,491,1,1.0,62.39816700610998,57.89307535641548,53.32586558044807,0.6659877800407332,1,53.32586558044807,62.39816700610998,1062.6890092239444,400.3803910867513,-2.551443177998863
leaveout_test_day_2,UV_VISOR,UV_VISOR_ORANGE,2.0,20,1,1,0.0,66.5,60.0,53.0,1.0,1,53.0,66.5,804.4426718363065,400.32741416968395,-1.5516789203891341
leaveout_test_day_2,PANEL,PANEL_1X2,3.0,100,1041,1,0.0,65.72046109510086,59.32276657060519,52.96541786743516,0.7070124879923151,1,52.96541786743516,65.72046109510086,2200.208354346511,684.3641920386915,-2.9859290569394354
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_SUEDE,2.0,500,1251,1,1.0,62.70103916866507,57.584732214228616,52.43325339728217,0.5755395683453237,1,52.43325339728217,62.70103916866507,1205.7467276594916,541.6021449361853,-2.6730847946764915
leaveout_test_day_2,MICROCHIP,MICROCHIP_RECTANGLE,2.0,100,556,1,0.0,61.27967625899281,56.70053956834533,52.16187050359712,0.6402877697841727,1,52.16187050359712,61.27967625899281,851.5448124268277,339.7228957995113,-3.9759563727989624
leaveout_test_day_2,ROBOT,ROBOT_VACUUMING,2.0,200,2150,1,0.0,59.442093023255815,55.78093023255814,52.144651162790694,0.6455813953488372,1,52.144651162790694,59.442093023255815,721.2752560864046,276.6429907449179,-3.302658118683019
leaveout_test_day_4,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3.0,200,431,1,0.0,65.95475638051045,58.911832946635734,51.969837587006964,0.5197215777262181,1,51.969837587006964,65.95475638051045,2158.455077999285,698.2598316737684,-0.4847289399992419
leaveout_test_day_2,MICROCHIP,MICROCHIP_TRIANGLE,2.0,200,1297,1,1.0,60.72590593677718,56.324209714726294,51.89514263685428,0.48496530454895914,1,51.89514263685428,60.72590593677718,769.3562432597029,323.0377595967597,-4.629351823021204
leaveout_test_day_3,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.0,500,1372,1,0.0,65.77295918367346,58.75655976676385,51.77696793002915,0.6260932944606414,1,51.77696793002915,65.77295918367346,1105.4471252396377,486.84673484699846,-1.9028921309563036
leaveout_test_day_4,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2.5,500,722,1,0.0,63.45706371191136,57.581717451523545,51.70637119113574,0.5955678670360111,1,51.70637119113574,63.45706371191136,1571.5852988089398,594.0316793166497,-1.4351005270857053
leaveout_test_day_4,PANEL,PANEL_2X2,2.0,500,4416,1,1.0,59.40828804347826,55.49422554347826,51.55661231884058,0.6648550724637681,1,51.55661231884058,59.40828804347826,1757.3152787866218,707.0753849396958,-1.315488115615505
pooled_all_days,PANEL,PANEL_2X4,2.5,100,478,1,0.0,61.63912133891213,56.56589958158996,51.5,0.6799163179916318,1,51.5,61.63912133891213,1182.83919578221,407.64532302307913,-3.095911238573535
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,100,610,1,1.0,63.937704918032786,57.67704918032787,51.35737704918033,0.7065573770491803,1,51.35737704918033,63.937704918032786,1178.0780326839904,507.77109574194037,-2.294003683532971
leaveout_test_day_4,SNACKPACK,SNACKPACK_STRAWBERRY,2.0,200,597,1,1.0,69.58040201005025,60.472361809045225,51.24120603015076,0.7236180904522613,1,51.24120603015076,69.58040201005025,432.4755686564508,178.64998527962013,-5.28484541017476
pooled_all_days,UV_VISOR,UV_VISOR_YELLOW,2.5,100,35,1,0.0,66.45714285714286,58.74285714285714,51.08571428571429,0.9428571428571428,1,51.08571428571429,66.45714285714286,1294.776301066633,510.17456109151465,-2.626210012810383
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2.0,200,2533,1,1.0,63.808724832214764,57.3750493485985,50.90801421239637,0.5688906435057245,1,50.90801421239637,63.808724832214764,2463.8709955240697,747.0404327891649,-3.291467934472966
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2.0,200,2467,1,0.0,62.607823267126065,56.66720713417106,50.738954195379,0.6676124847993514,1,50.738954195379,62.607823267126065,2102.2116873222158,632.783356084563,-3.421098019963423
leaveout_test_day_4,ROBOT,ROBOT_LAUNDRY,2.0,200,4920,1,1.0,57.329268292682926,54.03343495934959,50.72154471544715,0.6497967479674797,1,50.72154471544715,57.329268292682926,1186.1630942123422,537.1291941946946,-1.6354273132215396
leaveout_test_day_3,SLEEP_POD,SLEEP_POD_POLYESTER,2.0,200,1217,1,0.25061626951520133,61.26910435497124,55.97288414133114,50.6392769104355,0.6622843056696796,1,50.6392769104355,61.26910435497124,790.1550533645947,335.03361142747247,-3.975046569676704
pooled_all_days,TRANSLATOR,TRANSLATOR_ASTRO_BLACK,2.5,50,11,1,0.0,59.81818181818182,55.18181818181818,50.54545454545455,1.0,1,50.54545454545455,59.81818181818182,877.0071898261868,347.259098110955,-3.1014665232327774
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3.0,500,1626,1,1.0,63.29950799507995,56.935424354243544,50.54428044280443,0.5006150061500615,1,50.54428044280443,63.29950799507995,2784.958406959346,747.040432789165,-3.2914679344729665
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_COTTON,2.5,100,889,1,0.0,61.790776152980875,56.03880764904387,50.32508436445444,0.6569178852643419,1,50.32508436445444,61.790776152980875,1248.1085253235626,459.905266224283,-2.607660535745601
leaveout_test_day_3,SLEEP_POD,SLEEP_POD_POLYESTER,3.0,50,99,1,0.0,60.984848484848484,55.61616161616162,50.303030303030305,0.494949494949495,1,50.303030303030305,60.984848484848484,1068.9861618646564,335.0336114274725,-3.975046569676704
leaveout_test_day_2,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,3.0,100,29,1,1.0,62.706896551724135,56.37931034482759,50.241379310344826,0.9655172413793104,1,50.241379310344826,62.706896551724135,1062.5349719620751,351.6487520476342,-3.0059212676150042
leaveout_test_day_3,ROBOT,ROBOT_IRONING,2.0,100,2494,1,0.0,56.28047313552526,53.18584603047314,50.12630312750601,0.7157177225340818,1,50.12630312750601,56.28047313552526,1080.0652023376579,459.0208610002636,-3.5466244224276235
leaveout_test_day_2,MICROCHIP,MICROCHIP_OVAL,3.0,200,2,1,0.0,59.5,54.75,50.0,1.0,1,50.0,59.5,1340.9282665083074,444.63764287425323,-4.319554758953243
pooled_all_days,UV_VISOR,UV_VISOR_AMBER,3.0,100,43,1,0.0,58.77906976744186,54.22093023255814,49.74418604651163,0.9534883720930233,1,49.74418604651163,58.77906976744186,989.8746204330026,320.9438163118692,-4.125566912297267
leaveout_test_day_3,UV_VISOR,UV_VISOR_YELLOW,1.5,200,2700,1,1.0,64.15203703703703,56.94851851851852,49.702962962962964,0.6511111111111111,1,49.702962962962964,64.15203703703703,1200.0665988331912,592.933722807823,-3.221086172702703
leaveout_test_day_2,MICROCHIP,MICROCHIP_RECTANGLE,1.5,100,1391,1,0.04888569374550683,58.40618260244428,53.9058231488138,49.41912293314162,0.6757728253055356,1,49.41912293314162,58.40618260244428,699.0444217193219,339.7228957995113,-3.9759563727989624
leaveout_test_day_2,MICROCHIP,MICROCHIP_CIRCLE,2.0,200,1875,1,1.0,57.47253333333333,53.39093333333334,49.29333333333334,0.6336,1,49.29333333333334,57.47253333333333,1015.7073150541099,440.33637428053765,-2.4598243234158055
leaveout_test_day_3,ROBOT,ROBOT_IRONING,2.5,50,755,1,0.0,55.44437086092715,52.30198675496689,49.21854304635762,0.8079470198675497,1,49.21854304635762,55.44437086092715,1214.0474286132035,459.0208610002636,-3.5466244224276244
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3.0,200,1662,1,0.0,60.99067388688327,55.040914560770155,49.11492178098676,0.6901323706377858,1,49.11492178098676,60.99067388688327,2354.6543534384978,632.7833560845629,-3.421098019963423
leaveout_test_day_3,SNACKPACK,SNACKPACK_CHOCOLATE,2.0,500,459,1,0.0,65.77777777777777,57.37472766884532,49.030501089324616,0.7342047930283224,1,49.030501089324616,65.77777777777777,107.98629936953161,47.41745798582841,-5.570371018777592
pooled_all_days,ROBOT,ROBOT_IRONING,2.5,20,4,1,1.0,54.625,51.625,49.0,1.0,1,49.0,54.625,933.4381833032921,369.0771501834655,-3.5920277382352213
leaveout_test_day_2,SLEEP_POD,SLEEP_POD_POLYESTER,2.0,200,4741,1,1.0,58.01318287281164,53.51265555789918,48.9877662940308,0.5775152921324616,1,48.9877662940308,58.01318287281164,1506.8859136961019,619.7271088143725,-2.28312618464803
leaveout_test_day_3,ROBOT,ROBOT_LAUNDRY,2.0,200,2694,1,0.0,56.24795842613214,52.55011135857461,48.86933927245731,0.651818856718634,1,48.86933927245731,56.24795842613214,983.1606593703025,366.07307250460053,-3.28231359652504
leaveout_test_day_3,PEBBLES,PEBBLES_XL,1.5,200,275,1,0.48363636363636364,61.414545454545454,57.1,48.625454545454545,0.5636363636363636,1,48.625454545454545,61.414545454545454,16.242146221217745,2.7997014990754705,-170.80488671258558
leaveout_test_day_3,PEBBLES,PEBBLES_XL,2.0,200,275,1,0.48363636363636364,61.414545454545454,57.1,48.625454545454545,0.5636363636363636,1,48.625454545454545,61.414545454545454,16.242146221217745,2.7997014990754705,-170.80488671258558
leaveout_test_day_3,PEBBLES,PEBBLES_XL,2.5,200,275,1,0.48363636363636364,61.414545454545454,57.1,48.625454545454545,0.5636363636363636,1,48.625454545454545,61.414545454545454,16.242146221217745,2.7997014990754705,-170.80488671258558
leaveout_test_day_3,PEBBLES,PEBBLES_XL,3.0,200,275,1,0.48363636363636364,61.414545454545454,57.1,48.625454545454545,0.5636363636363636,1,48.625454545454545,61.414545454545454,16.242146221217745,2.7997014990754705,-170.80488671258558
leaveout_test_day_2,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,2.5,200,1252,1,1.0,57.305511182108624,52.97044728434505,48.61022364217252,0.7803514376996805,1,48.61022364217252,57.305511182108624,2787.596899005183,1070.6183575665364,-1.4872808415204775
leaveout_test_day_3,MICROCHIP,MICROCHIP_CIRCLE,2.0,200,2632,1,0.0,56.640577507598785,52.584726443769,48.56382978723404,0.6781914893617021,1,48.56382978723404,56.640577507598785,1133.8113406939533,483.9209101930941,-2.732527205083684
leaveout_test_day_2,MICROCHIP,MICROCHIP_OVAL,2.0,100,940,1,0.0031914893617021275,57.397340425531915,52.91808510638298,48.464893617021275,0.652127659574468,1,48.464893617021275,57.397340425531915,1028.3262003045065,444.63764287425323,-4.3195547589532435
leaveout_test_day_2,PANEL,PANEL_1X2,1.5,200,4799,1,0.0,60.695665763700774,54.51979579078975,48.38299645759533,0.632840175036466,1,48.38299645759533,60.695665763700774,1731.951982769786,684.3641920386917,-2.985929056939436
leaveout_test_day_4,ROBOT,ROBOT_MOPPING,3.0,100,97,1,1.0,56.402061855670105,52.27319587628866,48.175257731958766,0.5360824742268041,1,48.175257731958766,56.402061855670105,1764.8830652646966,564.7446466880134,-2.3833460289353314
leaveout_test_day_3,MICROCHIP,MICROCHIP_TRIANGLE,2.5,100,1706,1,0.0,57.34994138335287,52.68347010550996,48.03458382180539,0.6236811254396248,1,48.03458382180539,57.34994138335287,1124.6538733291206,389.1631509950192,-3.4225293470633535
leaveout_test_day_3,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,3.0,200,16,1,0.0,59.8125,54.0,48.0,0.9375,1,48.0,59.8125,1005.8390806494882,326.8389428536685,-3.691229575950096
pooled_all_days,SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.5,100,824,1,0.6504854368932039,57.25910194174757,52.5497572815534,47.83131067961165,0.7233009708737864,1,47.83131067961165,57.25910194174757,1008.7873032906489,348.68115581375207,-3.5547440630902285
pooled_all_days,PANEL,PANEL_1X2,2.5,20,26,1,0.0,60.78846153846154,54.30769230769231,47.76923076923077,0.9615384615384616,1,47.76923076923077,60.78846153846154,1240.0809403599744,487.36489594642904,-2.255815798443998
leaveout_test_day_3,MICROCHIP,MICROCHIP_TRIANGLE,3.0,50,559,1,0.0,56.944543828264756,52.26207513416816,47.590339892665476,0.7227191413237924,1,47.590339892665476,56.944543828264756,1252.8906364526667,389.1631509950192,-3.4225293470633535
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_SUEDE,2.5,100,44,1,1.0,57.52272727272727,52.36363636363637,47.56818181818182,0.9090909090909091,1,47.56818181818182,57.52272727272727,1375.232049335629,541.6021449361854,-2.673084794676492
pooled_all_days,SLEEP_POD,SLEEP_POD_LAMB_WOOL,3.0,50,252,1,0.5277777777777778,56.73412698412698,51.96626984126984,47.198412698412696,0.75,1,47.198412698412696,56.73412698412698,1128.707441059449,348.68115581375207,-3.554744063090228
leaveout_test_day_2,MICROCHIP,MICROCHIP_OVAL,2.5,50,217,1,0.0,55.882488479262676,51.34331797235023,46.8294930875576,0.6589861751152074,1,46.8294930875576,55.882488479262676,1181.5332446941468,444.63764287425323,-4.3195547589532435
leaveout_test_day_3,UV_VISOR,UV_VISOR_RED,2.5,200,1594,1,1.0,59.84723964868256,53.32214554579674,46.73902132998745,0.6687578419071518,1,46.73902132998745,59.84723964868256,1020.2108734724258,367.1437545972459,-3.082552867258376
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,1.5,200,2980,1,0.0,58.564597315436245,52.63489932885906,46.72046979865772,0.6640939597315436,1,46.72046979865772,58.564597315436245,1927.9308635516254,632.7833560845629,-3.4210980199634227
leaveout_test_day_2,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,2.5,500,1252,1,1.0,55.22084664536741,50.885782747603834,46.53274760383387,0.6900958466453674,1,46.53274760383387,55.22084664536741,2787.596899005183,1070.6183575665364,-1.4872808415204775
pooled_all_days,SNACKPACK,SNACKPACK_RASPBERRY,2.5,100,60,1,1.0,62.80833333333333,54.69166666666667,46.31666666666667,0.9666666666666667,1,46.31666666666667,62.80833333333333,222.11173904190755,85.65767681360622,-3.758778321745782
leaveout_test_day_4,UV_VISOR,UV_VISOR_AMBER,2.5,500,360,1,1.0,55.173611111111114,50.729166666666664,46.26111111111111,0.6138888888888889,1,46.26111111111111,55.173611111111114,1049.1855565329502,400.38039108675133,-2.551443177998863
leaveout_test_day_3,PANEL,PANEL_2X4,2.5,200,1262,1,0.0,56.3229001584786,51.247622820919176,46.2068145800317,0.6164817749603804,1,46.2068145800317,56.3229001584786,1712.9925496471178,592.1423877569753,-2.813934718644107
leaveout_test_day_2,ROBOT,ROBOT_DISHES,3.0,100,231,1,1.0,52.75757575757576,49.45021645021645,46.12987012987013,0.7229437229437229,1,46.12987012987013,52.75757575757576,1051.192070335548,333.59913941623466,-4.982712095179684
