product,group,day,ticks,spread_median,spread_p90,top_depth_median,top3_depth_median,top_depth_share_median,imbalance_abs_mean,imbalance_corr_h1,imbalance_extreme_n,imbalance_extreme_mid_edge_h1,imbalance_extreme_active_edge_h1,imbalance_extreme_passive_edge_h1,imbalance_extreme_passive_fill_next5,book_gap_mean_median,mid_ret_abs_mean,mid_ret_sd,move_tick_pct,fwd_abs_move_h5_to_halfspread,passive_buy_fill_next5_pct,passive_sell_fill_next5_pct,trade_count,trade_qty,at_bid_count,at_ask_count,inside_count,outside_count,touch_qty_to_depth_median,trade_markout_1_mean,trade_markout_5_mean,trade_markout_20_mean,trade_ticks_pct,at_touch_share,inside_share,outside_share
PANEL_4X4,PANEL,2,10000,9.0,9.0,22.0,60.0,0.37142857142857144,0.020996228810642465,0.025907931390145564,456,1.0614035087719298,-1.9144736842105263,4.037280701754386,0.04824561403508772,1.0,8.038353835383539,10.104430274704393,0.9716,4.133425601689734,0.0472,0.0425,229.0,562.0,119.0,110.0,0.0,0.0,0.2222222222222222,-4.139737991266376,-5.844978165938865,-1.3624454148471616,0.0229,1.0,0.0,0.0
PANEL_4X4,PANEL,3,10000,9.0,9.0,22.0,60.0,0.375,0.05697151501454067,0.02199033782370605,1222,0.7307692307692307,-3.1194762684124386,4.5810147299509,0.05810147299509002,1.0,7.697819781978198,9.665625717596734,0.9749,4.025067811683619,0.0486,0.0523,255.0,649.0,125.0,130.0,0.0,0.0,0.2222222222222222,-4.486274509803922,-6.153543307086614,-5.021653543307087,0.0255,1.0,0.0,0.0
PANEL_4X4,PANEL,4,10000,9.0,10.0,22.0,60.0,0.375,0.035442848092883936,0.022612125833657598,761,0.9046052631578947,-2.5585526315789475,4.3677631578947365,0.0328515111695138,1.0,8.081408140814082,10.095181027388222,0.9765,4.147040464676783,0.054,0.0415,249.0,594.0,131.0,118.0,0.0,0.0,0.21428571428571427,-3.9417670682730925,-4.746987951807229,-7.267206477732794,0.0249,1.0,0.0,0.0
PEBBLES_L,PEBBLES,2,10000,13.0,14.0,24.0,76.0,0.3333333333333333,0.011483857678867102,0.026113264603439348,286,2.272727272727273,-0.9090909090909091,5.454545454545454,0.05944055944055944,1.5,12.005700570057005,15.031198597771471,0.9817,4.354050834108362,0.0383,0.044,212.0,754.0,108.0,104.0,0.0,0.0,0.3,-5.726415094339623,-6.040094339622642,-9.789099526066352,0.0212,1.0,0.0,0.0
PEBBLES_L,PEBBLES,3,10000,13.0,14.0,24.0,76.0,0.3333333333333333,0.011361393497507711,0.034574922051501,279,3.6146953405017923,0.30824372759856633,6.921146953405018,0.021505376344086023,1.5,12.058855885588558,15.10313854323203,0.982,4.206194498348075,0.0405,0.0492,230.0,829.0,112.0,118.0,0.0,0.0,0.2857142857142857,-6.119565217391305,-8.523913043478261,-9.11304347826087,0.023,1.0,0.0,0.0
PEBBLES_L,PEBBLES,4,10000,14.0,15.0,24.0,76.0,0.3333333333333333,0.011532640860881538,0.027766994344611166,288,2.7135416666666665,-0.6666666666666666,6.09375,0.052083333333333336,1.5,11.91114111411141,14.941991491520051,0.983,4.176958109424342,0.0381,0.0422,202.0,700.0,103.0,99.0,0.0,0.0,0.2727272727272727,-5.873762376237623,-2.967821782178218,-3.1318407960199006,0.0202,1.0,0.0,0.0
PEBBLES_M,PEBBLES,2,10000,13.0,13.0,24.0,76.0,0.3333333333333333,0.011483857678867102,0.029446373962010296,286,3.513986013986014,0.3548951048951049,6.673076923076923,0.03146853146853147,1.5,12.029052905290529,15.123200857193758,0.9824,4.386722293880873,0.041,0.0409,212.0,754.0,108.0,104.0,0.0,0.0,0.3,-4.738207547169812,-2.188679245283019,-6.73696682464455,0.0212,1.0,0.0,0.0
PEBBLES_M,PEBBLES,3,10000,13.0,14.0,24.0,76.0,0.3333333333333333,0.011361393497507711,0.018509201433249207,279,1.700716845878136,-1.6164874551971327,5.017921146953405,0.04659498207885305,1.5,12.092609260926093,15.109757826926973,0.9833,4.220748181283449,0.0434,0.0497,230.0,829.0,112.0,118.0,0.0,0.0,0.2857142857142857,-5.778260869565218,-2.2108695652173913,-6.423913043478261,0.023,1.0,0.0,0.0
PEBBLES_M,PEBBLES,4,10000,14.0,15.0,24.0,76.0,0.3333333333333333,0.011532640860881538,0.03231825563986422,288,2.9583333333333335,-0.5295138888888888,6.446180555555555,0.041666666666666664,1.5,12.129612961296129,15.167535585408649,0.9822,3.964259409924743,0.0388,0.0395,202.0,700.0,103.0,99.0,0.0,0.0,0.2727272727272727,-5.4504950495049505,-3.477722772277228,3.288557213930348,0.0202,1.0,0.0,0.0
PEBBLES_S,PEBBLES,2,10000,13.0,13.0,24.0,76.0,0.3333333333333333,0.011483857678867102,0.03961639175546232,286,3.6538461538461537,0.5384615384615384,6.769230769230769,0.055944055944055944,1.5,11.943694369436944,14.97683726376215,0.981,4.345778155478006,0.043,0.0402,212.0,754.0,108.0,104.0,0.0,0.0,0.3,-6.738207547169812,-6.625,-9.69431279620853,0.0212,1.0,0.0,0.0
PEBBLES_S,PEBBLES,3,10000,12.0,13.0,24.0,76.0,0.3333333333333333,0.011361393497507711,0.03682950636494073,279,3.388888888888889,0.36917562724014336,6.408602150537634,0.05734767025089606,1.5,12.107110711071106,15.173850395526939,0.9796,4.600443974901204,0.048,0.0454,230.0,829.0,112.0,118.0,0.0,0.0,0.2857142857142857,-5.85,-4.3304347826086955,-0.658695652173913,0.023,1.0,0.0,0.0
PEBBLES_S,PEBBLES,4,10000,11.0,11.0,24.0,76.0,0.3333333333333333,0.011532640860881538,0.0309190589341643,288,2.7309027777777777,0.11631944444444445,5.345486111111111,0.052083333333333336,1.0,11.912091209120913,14.910440425375734,0.9826,5.318070167840052,0.0464,0.0384,202.0,700.0,103.0,99.0,0.0,0.0,0.2727272727272727,-5.457920792079208,-7.903465346534653,-7.1716417910447765,0.0202,1.0,0.0,0.0
PEBBLES_XL,PEBBLES,2,10000,14.0,17.0,24.0,76.0,0.3333333333333333,0.011483857678867102,0.024788487851167947,286,4.340909090909091,0.6870629370629371,7.994755244755245,0.045454545454545456,2.0,24.125062506250625,30.287850084922713,0.9919,7.536076255825247,0.0473,0.043,212.0,754.0,108.0,104.0,0.0,0.0,0.3,-9.351415094339623,-12.058962264150944,-6.88388625592417,0.0212,1.0,0.0,0.0
PEBBLES_XL,PEBBLES,3,10000,17.0,18.0,24.0,76.0,0.3333333333333333,0.011361393497507711,0.026228223120588826,279,5.353046594982079,1.0465949820788532,9.659498207885305,0.03225806451612903,2.0,24.29077907790779,30.319908960992663,0.9931,6.647651609418155,0.0508,0.0454,230.0,829.0,112.0,118.0,0.0,0.0,0.2857142857142857,-9.547826086956523,-13.089130434782609,-13.273913043478261,0.023,1.0,0.0,0.0
PEBBLES_XL,PEBBLES,4,10000,18.0,21.0,24.0,76.0,0.3333333333333333,0.011532640860881538,0.022168758500323796,288,4.173611111111111,-0.4895833333333333,8.836805555555555,0.04513888888888889,2.0,24.170817081708172,30.334688898953818,0.9905,6.116488535632369,0.0388,0.0443,202.0,700.0,103.0,99.0,0.0,0.0,0.2727272727272727,-10.455445544554456,-12.074257425742575,-22.199004975124378,0.0202,1.0,0.0,0.0
PEBBLES_XS,PEBBLES,2,10000,12.0,13.0,24.0,76.0,0.3333333333333333,0.011483857678867102,0.022292270925951745,286,2.2115384615384617,-0.7709790209790209,5.194055944055944,0.055944055944055944,1.5,12.129762976297629,15.177691198953582,0.9816,4.636680557228331,0.0418,0.043,212.0,754.0,108.0,104.0,0.0,0.0,0.3,-5.658018867924528,-4.959905660377358,1.018957345971564,0.0212,1.0,0.0,0.0
PEBBLES_XS,PEBBLES,3,10000,9.0,11.0,26.0,76.0,0.3333333333333333,0.03131660342531782,0.020436818316628674,674,1.1224035608308605,-2.4747774480712166,4.7195845697329375,0.04599406528189911,1.0,12.016651665166517,15.039033344391843,0.9829,5.941305400174835,0.0497,0.0488,230.0,829.0,112.0,118.0,0.0,0.0,0.2857142857142857,-5.163043478260869,-4.241304347826087,-3.1804347826086956,0.023,1.0,0.0,0.0
PEBBLES_XS,PEBBLES,4,10000,8.0,9.0,26.0,76.0,0.34285714285714286,0.09420294160002733,0.017149088095104608,1920,0.6229166666666667,-3.17421875,4.420052083333333,0.043229166666666666,1.0,11.948344834483448,14.940965139077775,0.9826,6.6360321430556555,0.0466,0.04,202.0,700.0,103.0,99.0,0.0,0.0,0.26666666666666666,-5.153465346534653,-5.7772277227722775,-2.9477611940298507,0.0202,1.0,0.0,0.0
ROBOT_DISHES,ROBOT,2,10000,7.0,8.0,16.0,32.0,0.4444444444444444,0.1817765579738509,0.008479768574825047,2084,0.17618819011041767,-3.3199711953912625,3.672347575612098,0.05326295585412668,1.0,7.693069306930693,9.653311601141452,0.971,5.044706162605112,0.05,0.0431,229.0,562.0,119.0,110.0,0.0,0.0,0.3333333333333333,-2.587336244541485,1.1921397379912664,3.2685589519650655,0.0229,1.0,0.0,0.0
ROBOT_DISHES,ROBOT,3,10000,7.0,8.0,14.0,32.0,0.42857142857142855,0.11899637209220436,0.0008565900168931884,2095,-0.04248210023866349,-3.890930787589499,3.805966587112172,0.04200477326968974,1.0,7.961646164616462,10.010186726400885,0.9629,4.990763357869411,0.0524,0.0527,255.0,649.0,125.0,130.0,0.0,0.0,0.3076923076923077,-4.101960784313725,-4.874015748031496,-4.318897637795276,0.0255,1.0,0.0,0.0
ROBOT_DISHES,ROBOT,4,10000,8.0,8.0,12.0,32.0,0.375,0.026701018783966014,-0.0017355936220392072,698,0.10458452722063037,-3.0035816618911175,3.212750716332378,0.07306590257879657,1.0,8.527352735273528,27.47731610128582,0.2447,4.80601884275471,0.0597,0.058,249.0,594.0,131.0,118.0,0.0,0.0,0.4,-4.142570281124498,-2.8835341365461846,-0.9129554655870445,0.0249,1.0,0.0,0.0
ROBOT_IRONING,ROBOT,2,10000,6.0,8.0,16.0,32.0,0.4666666666666667,0.011851148779310308,0.02834382454618452,284,1.6144366197183098,-0.1056338028169014,3.334507042253521,0.0528169014084507,1.0,7.520752075207521,12.397880474013514,0.5931,5.029418876104719,0.0561,0.0555,229.0,562.0,119.0,110.0,0.0,0.0,0.25,-3.910480349344978,-4.312227074235808,-2.6899563318777293,0.0229,1.0,0.0,0.0
ROBOT_IRONING,ROBOT,3,10000,6.0,8.0,14.0,32.0,0.4,0.01169163232609511,0.024575547630804807,312,1.3060897435897436,-0.3573717948717949,2.969551282051282,0.08012820512820513,1.0,7.144214421442144,9.839998023974513,0.6168,5.096977655494414,0.0571,0.067,255.0,649.0,125.0,130.0,0.0,0.0,0.3333333333333333,-2.992156862745098,-3.891732283464567,-4.181102362204724,0.0255,1.0,0.0,0.0
ROBOT_IRONING,ROBOT,4,10000,6.0,6.0,12.0,32.0,0.375,0.008596562881562882,0.025094123013753106,310,1.270967741935484,-0.22903225806451613,2.770967741935484,0.07096774193548387,1.0,6.222522252225223,8.756425976976404,0.5782,4.775921293980324,0.0588,0.0612,249.0,594.0,131.0,118.0,0.0,0.0,0.4,-3.2429718875502007,-1.3433734939759037,-0.6882591093117408,0.0249,1.0,0.0,0.0
ROBOT_LAUNDRY,ROBOT,2,10000,8.0,8.0,14.0,32.0,0.42105263157894735,0.16053277821352555,0.02703617076034446,2100,0.5223809523809524,-3.3866666666666667,4.4314285714285715,0.03857142857142857,1.0,8.264326432643264,10.325187010115043,0.9773,5.054299411610567,0.0498,0.047,229.0,562.0,119.0,110.0,0.0,0.0,0.375,-4.591703056768559,-5.973799126637554,-4.943231441048035,0.0229,1.0,0.0,0.0
ROBOT_LAUNDRY,ROBOT,3,10000,7.0,8.0,14.0,32.0,0.42105263157894735,0.14732891874512472,0.015746751424849718,2108,0.22140484100616992,-3.6559088751779782,4.098718557190318,0.04981024667931689,1.0,8.067156715671567,10.081448508696454,0.9782,4.972707186926797,0.0504,0.0569,255.0,649.0,125.0,130.0,0.0,0.0,0.3333333333333333,-3.503921568627451,-2.9311023622047245,-5.895669291338582,0.0255,1.0,0.0,0.0
ROBOT_LAUNDRY,ROBOT,4,10000,7.0,7.0,17.0,32.0,0.6333333333333333,0.2526605557651569,0.03121878674818575,2007,0.45540607872446437,-2.9499252615844545,3.860737419033383,0.048829098156452415,1.0,7.196419641964196,9.011243579229399,0.9732,4.9751459062864765,0.0557,0.0489,249.0,594.0,131.0,118.0,0.0,0.0,0.2857142857142857,-3.9056224899598395,-5.612449799196787,-5.627530364372469,0.0249,1.0,0.0,0.0
ROBOT_MOPPING,ROBOT,2,10000,8.0,8.0,14.0,32.0,0.4117647058823529,0.14474152230756832,0.016848570056905626,2108,0.25640417457305503,-3.657969639468691,4.170777988614801,0.04269449715370019,1.0,8.412791279127912,10.543113117676342,0.9765,4.927962711514487,0.0476,0.0451,229.0,562.0,119.0,110.0,0.0,0.0,0.375,-3.3602620087336246,-1.9279475982532752,1.8122270742358078,0.0229,1.0,0.0,0.0
ROBOT_MOPPING,ROBOT,3,10000,8.0,9.0,14.0,32.0,0.4,0.09630722499556649,0.01111781144524035,2032,0.15403543307086615,-3.791584645669291,4.099655511811024,0.0531496062992126,1.0,8.834033403340333,11.11796513452155,0.9784,4.983601403876541,0.0478,0.0565,255.0,649.0,125.0,130.0,0.0,0.0,0.4,-3.7980392156862743,-2.0492125984251968,-1.7933070866141732,0.0255,1.0,0.0,0.0
ROBOT_MOPPING,ROBOT,4,10000,8.5,9.0,12.0,32.0,0.38461538461538464,0.059840812809670796,0.010082347715220022,1413,0.3544617563739377,-3.6228753541076486,4.331798866855524,0.04670912951167728,1.0,9.355885588558856,11.742951544665246,0.9803,5.008352231671391,0.0555,0.0457,249.0,594.0,131.0,118.0,0.0,0.0,0.375,-3.4799196787148596,-3.4377510040160644,-9.257085020242915,0.0249,1.0,0.0,0.0
ROBOT_VACUUMING,ROBOT,2,10000,7.0,8.0,14.0,32.0,0.42105263157894735,0.11266491162953297,0.033528618739565225,2001,0.5805,-3.05575,4.21675,0.04847576211894053,1.0,7.763376337633764,9.753372990552661,0.9718,4.979739750827795,0.049,0.0457,229.0,562.0,119.0,110.0,0.0,0.0,0.2857142857142857,-3.923580786026201,-3.925764192139738,-4.932314410480349,0.0229,1.0,0.0,0.0
ROBOT_VACUUMING,ROBOT,3,10000,7.0,7.0,16.0,32.0,0.5,0.20927445455282817,0.028600506478499606,2115,0.4836879432624113,-2.9583924349881796,3.925768321513002,0.048699763593380616,1.0,7.382788278827883,9.288488673138858,0.9724,5.002549727244575,0.0593,0.046,255.0,649.0,125.0,130.0,0.0,0.0,0.3333333333333333,-3.096078431372549,-2.6003937007874014,-3.9330708661417324,0.0255,1.0,0.0,0.0
ROBOT_VACUUMING,ROBOT,4,10000,7.0,7.0,16.0,32.0,0.5428571428571428,0.19338538704031147,0.019365606052716568,2001,0.24662668665667167,-3.1394302848575713,3.6326836581709148,0.04147926036981509,1.0,6.884588458845885,8.630854153743654,0.9763,4.9102051025512745,0.0514,0.0511,249.0,594.0,131.0,118.0,0.0,0.0,0.25,-3.6506024096385543,-2.995983935742972,-4.530364372469635,0.0249,1.0,0.0,0.0
SLEEP_POD_COTTON,SLEEP_POD,2,10000,10.0,10.0,22.0,60.0,0.37037037037037035,0.014495182468030766,0.044510620227763954,316,2.6012658227848102,0.15031645569620253,5.052215189873418,0.0379746835443038,1.0,8.643764376437645,10.802734712293814,0.9765,4.154621755322105,0.0479,0.0418,229.0,562.0,119.0,110.0,0.0,0.0,0.2222222222222222,-4.960698689956332,-5.4825327510917035,-7.377729257641922,0.0229,1.0,0.0,0.0
SLEEP_POD_COTTON,SLEEP_POD,3,10000,10.0,11.0,22.0,60.0,0.37037037037037035,0.01533188697611298,0.04785084673596263,336,3.6324404761904763,1.1279761904761905,6.136904761904762,0.044642857142857144,1.0,9.138363836383638,11.456520292485258,0.9783,4.086073946063942,0.0527,0.0483,255.0,649.0,125.0,130.0,0.0,0.0,0.23076923076923078,-4.749019607843137,-5.090551181102362,-5.803149606299213,0.0255,1.0,0.0,0.0
SLEEP_POD_COTTON,SLEEP_POD,4,10000,11.0,12.0,22.0,60.0,0.37037037037037035,0.016209676585884014,0.05317019723033513,350,3.8085714285714287,1.052857142857143,6.564285714285714,0.03428571428571429,1.0,10.07870787078708,12.691661375839583,0.9785,4.252907406083994,0.0469,0.053,249.0,594.0,131.0,118.0,0.0,0.0,0.21428571428571427,-6.134538152610442,-7.2971887550200805,-11.208502024291498,0.0249,1.0,0.0,0.0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,2,10000,10.0,10.0,22.0,60.0,0.37037037037037035,0.014294895006450198,0.02730609743284032,312,1.9294871794871795,-0.4855769230769231,4.344551282051282,0.05128205128205128,1.0,8.467696769676968,10.724408665381407,0.9747,4.0988581411918075,0.0511,0.0416,229.0,562.0,119.0,110.0,0.0,0.0,0.2222222222222222,-5.131004366812227,-4.539301310043668,-0.9759825327510917,0.0229,1.0,0.0,0.0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,3,10000,9.0,10.0,22.0,60.0,0.37037037037037035,0.015926359938218802,0.02269354455709397,349,1.179083094555874,-1.2206303724928367,3.5787965616045847,0.04297994269340974,1.0,8.358685868586859,10.460590109078462,0.9762,4.176749207937302,0.0527,0.0503,255.0,649.0,125.0,130.0,0.0,0.0,0.23076923076923078,-4.909803921568628,-5.547244094488189,-4.84251968503937,0.0255,1.0,0.0,0.0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,4,10000,10.0,10.0,22.0,60.0,0.37037037037037035,0.016209676585884014,0.04422065551016309,350,2.8585714285714285,0.44857142857142857,5.268571428571429,0.037142857142857144,1.0,8.704970497049706,10.947861369850218,0.9736,4.288402029297477,0.0474,0.0495,249.0,594.0,131.0,118.0,0.0,0.0,0.21428571428571427,-4.477911646586345,-5.343373493975903,-6.338056680161944,0.0249,1.0,0.0,0.0
SLEEP_POD_NYLON,SLEEP_POD,2,10000,9.0,9.0,22.0,60.0,0.3793103448275862,0.05708464805896276,0.02566735685971788,1227,0.6943765281173594,-3.2139364303178484,4.602689486552567,0.04971475142624287,1.0,7.594759475947595,9.54439660481766,0.9762,4.067471235617809,0.0453,0.0432,229.0,562.0,119.0,110.0,0.0,0.0,0.2222222222222222,-3.5087336244541483,-4.045851528384279,-3.995633187772926,0.0229,1.0,0.0,0.0
SLEEP_POD_NYLON,SLEEP_POD,3,10000,8.0,9.0,24.0,60.0,0.3870967741935484,0.08155309861681237,0.0241939524336231,1738,0.5276179516685846,-3.3716915995397008,4.42692750287687,0.04833141542002301,1.0,7.339583958395839,9.214887032385315,0.9737,4.1132201418169405,0.0507,0.0481,255.0,649.0,125.0,130.0,0.0,0.0,0.21428571428571427,-4.317647058823529,-2.0255905511811023,-2.9311023622047245,0.0255,1.0,0.0,0.0
SLEEP_POD_NYLON,SLEEP_POD,4,10000,9.0,10.0,22.0,60.0,0.37142857142857144,0.02174817408196529,0.04967242124559326,468,2.355769230769231,-0.49145299145299143,5.202991452991453,0.04700854700854701,1.0,7.9938493849384935,10.08318371719719,0.9709,4.029964148741038,0.0523,0.0454,249.0,594.0,131.0,118.0,0.0,0.0,0.21428571428571427,-4.046184738955823,-6.8694779116465865,-7.447368421052632,0.0249,1.0,0.0,0.0
SLEEP_POD_POLYESTER,SLEEP_POD,2,10000,10.0,10.0,22.0,60.0,0.37037037037037035,0.015507976447475837,0.05268188074734488,338,3.1508875739644973,0.5665680473372781,5.735207100591716,0.038461538461538464,1.0,8.648314831483148,10.822898364393858,0.9745,4.233633003370372,0.0457,0.0437,229.0,562.0,119.0,110.0,0.0,0.0,0.2222222222222222,-3.7620087336244543,-3.7620087336244543,-2.631004366812227,0.0229,1.0,0.0,0.0
SLEEP_POD_POLYESTER,SLEEP_POD,3,10000,11.0,11.0,22.0,60.0,0.37037037037037035,0.01533188697611298,0.03820310952159288,336,2.7901785714285716,0.13392857142857142,5.446428571428571,0.044642857142857144,1.0,9.57060706070607,11.983239667674148,0.9813,4.1325211956627665,0.0465,0.0542,255.0,649.0,125.0,130.0,0.0,0.0,0.23076923076923078,-5.898039215686275,-6.230314960629921,-6.155511811023622,0.0255,1.0,0.0,0.0
SLEEP_POD_POLYESTER,SLEEP_POD,4,10000,11.0,12.0,22.0,60.0,0.37037037037037035,0.016209676585884014,0.02342019760831145,350,2.3128571428571427,-0.4957142857142857,5.121428571428571,0.05714285714285714,1.5,10.188518851885188,12.784008621880531,0.9809,4.180439851960612,0.0438,0.0527,249.0,594.0,131.0,118.0,0.0,0.0,0.21428571428571427,-7.981927710843373,-7.112449799196787,-10.085020242914979,0.0249,1.0,0.0,0.0
SLEEP_POD_SUEDE,SLEEP_POD,2,10000,9.0,10.0,22.0,60.0,0.37142857142857144,0.020474044852390075,0.03903127987313228,444,2.168918918918919,-0.8029279279279279,5.1407657657657655,0.060810810810810814,1.0,8.218321832183218,10.303628182966657,0.9699,4.03848598541695,0.0511,0.0385,229.0,562.0,119.0,110.0,0.0,0.0,0.2222222222222222,-5.421397379912664,-5.554585152838428,-14.676855895196507,0.0229,1.0,0.0,0.0
SLEEP_POD_SUEDE,SLEEP_POD,3,10000,11.0,11.0,22.0,60.0,0.37037037037037035,0.01533188697611298,0.044603586048830156,336,2.7827380952380953,0.16220238095238096,5.403273809523809,0.03571428571428571,1.0,9.481348134813482,11.892543982767629,0.9783,4.136075057730886,0.0496,0.0505,255.0,649.0,125.0,130.0,0.0,0.0,0.23076923076923078,-4.533333333333333,-4.952755905511811,-9.915354330708661,0.0255,1.0,0.0,0.0
SLEEP_POD_SUEDE,SLEEP_POD,4,10000,11.0,11.0,22.0,60.0,0.37037037037037035,0.016209676585884014,0.032682271548063184,350,2.5942857142857143,-0.08428571428571428,5.272857142857143,0.054285714285714284,1.0,9.553755375537554,11.990882523754632,0.9782,4.212964967332151,0.0482,0.0483,249.0,594.0,131.0,118.0,0.0,0.0,0.21428571428571427,-5.453815261044177,-3.8453815261044175,-1.8502024291497976,0.0249,1.0,0.0,0.0
SNACKPACK_CHOCOLATE,SNACKPACK,2,10000,17.0,17.0,60.0,160.0,0.37142857142857144,0.023611803402901005,0.10330105541593351,311,3.864951768488746,-0.39067524115755625,8.120578778135048,0.03536977491961415,2.0,5.273477347734773,6.5987394449858074,0.9564,1.4150929596450885,0.0361,0.0347,229.0,562.0,119.0,110.0,0.0,0.0,0.08108108108108109,-7.807860262008734,-7.783842794759825,-8.320960698689957,0.0229,1.0,0.0,0.0
SNACKPACK_CHOCOLATE,SNACKPACK,3,10000,17.0,17.0,58.0,160.0,0.37037037037037035,0.025529050357608572,0.11466440140037962,336,4.1875,-0.01488095238095238,8.389880952380953,0.03571428571428571,2.0,5.237123712371237,6.580859008171466,0.9589,1.3938936952136198,0.04,0.0337,255.0,649.0,125.0,130.0,0.0,0.0,0.08333333333333333,-8.109803921568627,-7.608267716535433,-5.066929133858268,0.0255,1.0,0.0,0.0
SNACKPACK_CHOCOLATE,SNACKPACK,4,10000,16.0,17.0,58.0,160.0,0.37037037037037035,0.02659657256451776,0.13479774212485077,350,4.772857142857143,0.64,8.905714285714286,0.04,2.0,5.194469446944694,6.547840895183097,0.9596,1.4283630692563836,0.0396,0.0361,249.0,594.0,131.0,118.0,0.0,0.0,0.08333333333333333,-7.676706827309237,-7.817269076305221,-8.48582995951417,0.0249,1.0,0.0,0.0
SNACKPACK_PISTACHIO,SNACKPACK,2,10000,16.0,17.0,60.0,160.0,0.37142857142857144,0.023611803402901005,0.1413081097366497,311,4.318327974276527,0.19131832797427653,8.445337620578778,0.028938906752411574,2.0,4.21002100210021,5.303893363164144,0.9528,1.1663691848258397,0.0345,0.0331,229.0,562.0,119.0,110.0,0.0,0.0,0.08108108108108109,-7.943231441048035,-8.45414847161572,-7.698689956331878,0.0229,1.0,0.0,0.0
SNACKPACK_PISTACHIO,SNACKPACK,3,10000,16.0,17.0,58.0,160.0,0.37037037037037035,0.025529050357608572,0.11763334436884954,336,3.424107142857143,-0.6011904761904762,7.449404761904762,0.0625,2.0,4.2075707570757075,5.241132163523195,0.9502,1.1906642992364531,0.0332,0.0377,255.0,649.0,125.0,130.0,0.0,0.0,0.08333333333333333,-8.1,-8.492125984251969,-6.5236220472440944,0.0255,1.0,0.0,0.0
SNACKPACK_PISTACHIO,SNACKPACK,4,10000,16.0,16.0,58.0,160.0,0.37037037037037035,0.02659657256451776,0.13862065482233063,350,3.914285714285714,-0.07142857142857142,7.9,0.03428571428571429,2.0,4.10991099109911,5.167871521204836,0.942,1.1822785715920516,0.0422,0.0289,249.0,594.0,131.0,118.0,0.0,0.0,0.08333333333333333,-7.399598393574297,-7.815261044176707,-6.261133603238866,0.0249,1.0,0.0,0.0
SNACKPACK_RASPBERRY,SNACKPACK,2,10000,17.0,18.0,60.0,160.0,0.37142857142857144,0.023611803402901005,0.08092595469820871,311,3.662379421221865,-0.6302250803858521,7.954983922829582,0.028938906752411574,2.0,6.465096509650965,8.114010646646255,0.9638,1.7492535156467122,0.034,0.0335,229.0,562.0,119.0,110.0,0.0,0.0,0.08108108108108109,-8.62882096069869,-8.275109170305678,-9.81004366812227,0.0229,1.0,0.0,0.0
SNACKPACK_RASPBERRY,SNACKPACK,3,10000,17.0,18.0,58.0,160.0,0.37037037037037035,0.025529050357608572,0.12252800504868741,336,5.443452380952381,1.1651785714285714,9.72172619047619,0.041666666666666664,2.0,6.485848584858486,8.118987780531196,0.9698,1.7286927719228427,0.0434,0.0342,255.0,649.0,125.0,130.0,0.0,0.0,0.08333333333333333,-8.217647058823529,-8.179133858267717,-12.187007874015748,0.0255,1.0,0.0,0.0
SNACKPACK_RASPBERRY,SNACKPACK,4,10000,17.0,18.0,58.0,160.0,0.37037037037037035,0.02659657256451776,0.10167837367975567,350,4.328571428571428,0.055714285714285716,8.601428571428572,0.045714285714285714,2.0,6.41994199419942,8.042979166351907,0.9682,1.7095062832536714,0.0364,0.0429,249.0,594.0,131.0,118.0,0.0,0.0,0.08333333333333333,-8.775100401606426,-7.821285140562249,-10.566801619433198,0.0249,1.0,0.0,0.0
SNACKPACK_STRAWBERRY,SNACKPACK,2,10000,17.0,18.0,60.0,160.0,0.37142857142857144,0.023611803402901005,0.10301888464845581,311,4.877813504823151,0.5,9.255627009646302,0.03536977491961415,2.0,6.474647464746474,8.155213078145474,0.9658,1.728179842968317,0.0377,0.0368,229.0,562.0,119.0,110.0,0.0,0.0,0.08108108108108109,-8.126637554585153,-8.543668122270743,-8.032751091703057,0.0229,1.0,0.0,0.0
SNACKPACK_STRAWBERRY,SNACKPACK,3,10000,18.0,19.0,58.0,160.0,0.37037037037037035,0.025529050357608572,0.07863851918546602,336,3.550595238095238,-1.0133928571428572,8.114583333333334,0.05654761904761905,2.0,6.514201420142014,8.160442106452047,0.9707,1.6425321363812282,0.0355,0.0422,255.0,649.0,125.0,130.0,0.0,0.0,0.08333333333333333,-8.872549019607844,-9.498031496062993,-5.913385826771654,0.0255,1.0,0.0,0.0
SNACKPACK_STRAWBERRY,SNACKPACK,4,10000,19.0,19.0,58.0,160.0,0.37037037037037035,0.02659657256451776,0.10969527663348015,350,4.84,0.17,9.51,0.025714285714285714,2.0,6.470897089708971,8.083987264834873,0.9683,1.5836023474257064,0.0433,0.0302,249.0,594.0,131.0,118.0,0.0,0.0,0.08333333333333333,-8.634538152610443,-9.730923694779117,-6.627530364372469,0.0249,1.0,0.0,0.0
SNACKPACK_VANILLA,SNACKPACK,2,10000,17.0,18.0,60.0,160.0,0.37142857142857144,0.023611803402901005,0.11546774929035758,311,4.35048231511254,0.06913183279742766,8.631832797427652,0.04501607717041801,2.0,5.240774077407741,6.554890598087359,0.9589,1.3856307962571388,0.032,0.0305,229.0,562.0,119.0,110.0,0.0,0.0,0.08108108108108109,-8.775109170305678,-8.947598253275109,-8.537117903930131,0.0229,1.0,0.0,0.0
