group,product,day,quote_mode,side,horizon,quote_ticks,trade_fill_count,book_or_trade_fill_count,trade_fill_rate,book_or_trade_fill_rate,mean_quote_offset_mid,mean_spread_capture_if_filled,mean_adverse_selection_if_filled,mean_edge_if_filled,mean_cross_liq_edge_if_filled,ev_per_quote,cross_liq_ev_per_quote
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,book_mid,sell,100,9900,6013,8948,0.6073737373737373,0.9038383838383839,0.11994949494949494,0.11317146183269583,-36.20181273906536,-36.08864127723266,-42.04091135872277,-21.91929292929293,-25.534545454545455
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,book_mid,sell,500,9500,7907,9072,0.8323157894736842,0.9549473684210527,0.12152631578947369,0.11945111926141394,-17.952131023144048,-17.832679903882635,-23.765144808397622,-14.842421052631579,-19.780105263157896
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,wall_mid,buy,1,9999,122,2671,0.012201220122012201,0.26712671267126714,-0.35793579357935795,0.3729508196721312,-6.274590163934426,-5.901639344262295,-11.819672131147541,-0.07200720072007201,-0.14421442144214422
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,wall_mid,buy,5,9995,607,6017,0.0607303651825913,0.6020010005002501,-0.35787893946973487,0.33031301482701814,-12.07495881383855,-11.744645799011533,-17.660626029654036,-0.713256628314157,-1.072536268134067
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,wall_mid,buy,20,9980,2195,7889,0.21993987975951904,0.7904809619238476,-0.35766533066132267,0.3571753986332574,-22.402277904328017,-22.04510250569476,-27.96765375854214,-4.848597194388778,-6.151202404809619
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,wall_mid,buy,100,9900,6074,9024,0.6135353535353535,0.9115151515151515,-0.356010101010101,0.35306223246624957,-37.95859400724399,-37.60553177477774,-43.52518933157722,-23.07232323232323,-26.704242424242423
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,wall_mid,buy,500,9500,8394,9189,0.883578947368421,0.9672631578947368,-0.35268421052631577,0.35781510602811534,-42.22468429830832,-41.8668691922802,-47.792351679771265,-36.99268421052631,-42.22831578947368
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,wall_mid,sell,1,9999,135,2729,0.013501350135013501,0.2729272927292729,0.34803480348034804,0.3296296296296296,-5.862962962962963,-5.533333333333333,-11.459259259259259,-0.0747074707470747,-0.1547154715471547
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,wall_mid,sell,5,9995,637,5972,0.06373186593296648,0.5974987493746874,0.34797398699349674,0.33516483516483514,-12.287284144427002,-11.952119309262166,-17.91679748822606,-0.7617308654327164,-1.1418709354677339
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,wall_mid,sell,20,9980,2158,7845,0.21623246492985973,0.7860721442885772,0.34784569138276555,0.35912882298424464,-22.893651529193697,-22.534522706209454,-28.5,-4.872695390781563,-6.162625250501002
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,wall_mid,sell,100,9900,5996,8931,0.6056565656565657,0.9021212121212121,0.3476262626262626,0.3484823215476985,-36.31337558372248,-35.96489326217478,-41.91694462975317,-21.78237373737374,-25.387272727272727
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,wall_mid,sell,500,9500,7901,9065,0.8316842105263158,0.9542105263157895,0.3424736842105263,0.3424250094924693,-18.07980002531325,-17.73737501582078,-23.66978863435008,-14.751894736842106,-19.68578947368421
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,residual_fair,buy,1,9999,173,4658,0.017301730173017303,0.46584658465846585,4.318931893189319,-4.76878612716763,-3.8583815028901736,-8.627167630057803,-14.54913294797688,-0.14926492649264927,-0.25172517251725174
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,residual_fair,buy,5,9995,748,7305,0.07483741870935467,0.7308654327163582,4.318659329664833,-4.702540106951871,-9.34692513368984,-14.04946524064171,-19.96390374331551,-1.0514257128564282,-1.4940470235117558
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,residual_fair,buy,20,9980,2482,8646,0.24869739478957917,0.8663326653306613,4.31748496993988,-4.53928283642224,-18.76873489121676,-23.308017727639,-29.232473811442386,-5.796643286573146,-7.270040080160321
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,residual_fair,buy,100,9900,6415,9340,0.647979797979798,0.9434343434343434,4.311868686868687,-4.257365549493375,-34.31504286827747,-38.57240841777085,-44.494466095089635,-24.994141414141414,-28.831515151515152
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,residual_fair,buy,500,9500,8536,9316,0.8985263157894737,0.9806315789473684,4.285947368421053,-4.242795220243674,-38.360180412371136,-42.60297563261481,-48.5310449859419,-38.2798947368421,-43.60642105263158
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,residual_fair,sell,1,9999,82,1391,0.008200820082008202,0.1391139113911391,5.318931893189319,4.890243902439025,-8.457317073170731,-3.567073170731707,-9.487804878048781,-0.029252925292529253,-0.0778077807780778
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,residual_fair,sell,5,9995,487,4539,0.048724362181090546,0.4541270635317659,5.318659329664833,5.003080082135524,-15.435318275154003,-10.432238193018481,-16.410677618069816,-0.5083041520760381,-0.79959979989995
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,residual_fair,sell,20,9980,1853,7003,0.18567134268537075,0.7017034068136273,5.31748496993988,5.330545062061522,-26.177280086346464,-20.846735024284943,-26.815974096060444,-3.8706412825651304,-4.978957915831663
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,residual_fair,sell,100,9900,5651,8580,0.5708080808080808,0.8666666666666667,5.311868686868687,5.529286851884622,-40.26853654220492,-34.7392496903203,-40.69155901610335,-19.829444444444444,-23.227070707070705
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,residual_fair,sell,500,9500,7686,8877,0.8090526315789474,0.9344210526315789,5.285947368421053,5.226580796252928,-23.185011709601874,-17.958430913348945,-23.89136091595108,-14.529315789473685,-19.32936842105263
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,best_touch,buy,1,9999,81,1130,0.008100810081008101,0.11301130113011301,-6.426692669266926,6.327160493827161,-10.037037037037036,-3.7098765432098766,-10.08641975308642,-0.030053005300530053,-0.0817081708170817
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,best_touch,buy,5,9995,435,4168,0.04352176088044022,0.41700850425212604,-6.426463231615808,6.337931034482758,-16.513793103448275,-10.175862068965516,-16.56551724137931,-0.4428714357178589,-0.72096048024012
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,best_touch,buy,20,9980,1791,6712,0.17945891783567133,0.6725450901803607,-6.42620240480962,6.351200446677834,-26.366834170854272,-20.01563372417644,-26.372975991066443,-3.591983967935872,-4.732865731462926
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,best_touch,buy,100,9900,5134,8329,0.5185858585858586,0.8413131313131313,-6.422979797979798,6.416926373198286,-34.495227892481495,-28.07830151928321,-34.477015971951694,-14.561010101010101,-17.87929292929293
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,best_touch,buy,500,9500,6654,8585,0.7004210526315789,0.9036842105263158,-6.407315789473684,6.399684400360686,13.482416591523895,19.88210099188458,13.471145175834085,13.925842105263158,9.435473684210526
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,best_touch,sell,1,9999,79,1150,0.0079007900790079,0.115011501150115,6.426692669266926,6.360759493670886,-9.981012658227849,-3.6202531645569622,-10.113924050632912,-0.028602860286028604,-0.07990799079907991
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,best_touch,sell,5,9995,464,4452,0.0464232116058029,0.44542271135567785,6.426463231615808,6.424568965517241,-16.739224137931036,-10.314655172413794,-16.780172413793103,-0.47883941970985494,-0.7789894947473737
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,best_touch,sell,20,9980,1843,7073,0.18466933867735472,0.7087174348697395,6.42620240480962,6.445740640260445,-27.83288117200217,-21.387140531741725,-27.866521975040694,-3.949549098196393,-5.1460921843687375
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,best_touch,sell,100,9900,6064,8881,0.6125252525252525,0.897070707070707,6.422979797979798,6.414000659630607,-45.87376319261214,-39.45976253298153,-45.906992084432716,-24.17010101010101,-28.11919191919192
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,best_touch,sell,500,9500,8593,9158,0.9045263157894737,0.964,6.407315789473684,6.400965902478762,-109.73204934248807,-103.33108344000931,-109.80414290701734,-93.46568421052632,-99.32073684210526
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,one_tick_inside,buy,1,9999,86,1313,0.008600860086008601,0.13131313131313133,-5.426692669266926,5.3313953488372094,-9.546511627906977,-4.215116279069767,-10.581395348837209,-0.036253625362536256,-0.09100910091009101
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,one_tick_inside,buy,5,9995,457,4421,0.045722861430715356,0.44232116058029014,-5.426463231615808,5.347921225382932,-15.840262582056893,-10.492341356673961,-16.87964989059081,-0.4797398699349675,-0.7717858929464733
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,one_tick_inside,buy,20,9980,1836,6884,0.18396793587174348,0.6897795591182365,-5.42620240480962,5.352668845315904,-25.66830065359477,-20.315631808278866,-26.67156862745098,-3.7374248496993987,-4.906713426853708
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,one_tick_inside,buy,100,9900,5201,8425,0.5253535353535354,0.851010101010101,-5.422979797979798,5.415304749086714,-33.720053835800805,-28.304749086714093,-34.70198038838685,-14.87,-18.23080808080808
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,one_tick_inside,buy,500,9500,6710,8641,0.7063157894736842,0.909578947368421,-5.407315789473684,5.398360655737705,15.183383010432191,20.581743666169896,14.170789865871834,14.53721052631579,10.009052631578948
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,one_tick_inside,sell,1,9999,87,1318,0.0087008700870087,0.1318131813181318,5.426692669266926,5.390804597701149,-9.442528735632184,-4.051724137931035,-10.563218390804598,-0.03525352535253525,-0.09190919091909192
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,one_tick_inside,sell,5,9995,495,4704,0.04952476238119059,0.47063531765882943,5.426463231615808,5.427272727272728,-15.936363636363636,-10.50909090909091,-16.97979797979798,-0.5204602301150575,-0.840920460230115
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,one_tick_inside,sell,20,9980,1894,7227,0.18977955911823646,0.7241482965931864,5.42620240480962,5.442713833157339,-26.94403379091869,-21.501319957761353,-27.978352692713834,-4.080511022044088,-5.309719438877756
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,one_tick_inside,sell,100,9900,6131,8921,0.6192929292929293,0.9011111111111111,5.422979797979798,5.413635622247594,-45.307453922687976,-39.89381830044039,-46.34072745066058,-24.705959595959595,-28.69848484848485
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,one_tick_inside,sell,500,9500,8609,9170,0.9062105263157895,0.9652631578947368,5.407315789473684,5.400917644325705,-109.37187826692995,-103.97096062260425,-110.44360552909745,-94.21957894736842,-100.08515789473684
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,book_mid,buy,1,9999,129,2663,0.012901290129012902,0.26632663266326634,-0.17366736673667366,0.15891472868217055,-6.37984496124031,-6.22093023255814,-12.542635658914728,-0.08025802580258026,-0.1618161816181618
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,book_mid,buy,5,9995,583,5774,0.05832916458229115,0.5776888444222111,-0.1737368684342171,0.1483704974271012,-12.682675814751287,-12.534305317324185,-18.912521440823326,-0.7311155577788895,-1.103151575787894
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,book_mid,buy,20,9980,2092,7753,0.2096192384769539,0.7768537074148296,-0.17369739478957916,0.14722753346080306,-22.3236137667304,-22.1763862332696,-28.54015296367113,-4.648597194388778,-5.982565130260521
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,book_mid,buy,100,9900,5590,8846,0.5646464646464646,0.8935353535353535,-0.1742929292929293,0.15080500894454382,-29.17933810375671,-29.028533094812165,-35.433631484794276,-16.390858585858584,-20.00747474747475
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,book_mid,buy,500,9500,6981,8886,0.7348421052631579,0.9353684210526316,-0.17805263157894738,0.15850164732846297,22.443059733562528,22.60156138089099,16.18664947715227,16.60857894736842,11.894631578947369
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,book_mid,sell,1,9999,125,2765,0.0125012501250125,0.2765276527652765,0.17366736673667366,0.14,-7.448,-7.308,-13.8,-0.09135913591359136,-0.17251725172517252
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,book_mid,sell,5,9995,639,6079,0.0639319659829915,0.6082041020510255,0.1737368684342171,0.16666666666666666,-12.56964006259781,-12.402973395931143,-18.84663536776213,-0.7929464732366183,-1.2049024512256128
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,book_mid,sell,20,9980,2192,8041,0.21963927855711424,0.8057114228456914,0.17369739478957916,0.17039233576642335,-23.01847627737226,-22.84808394160584,-29.317518248175183,-5.018336673346694,-6.439278557114228
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,book_mid,sell,100,9900,6518,9235,0.6583838383838384,0.9328282828282828,0.1742929292929293,0.1785056765879104,-40.78689782141761,-40.6083921448297,-47.052930346732126,-26.73590909090909,-30.97888888888889
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,book_mid,sell,500,9500,8715,9275,0.9173684210526316,0.9763157894736842,0.17805263157894738,0.18433734939759036,-106.22243258749283,-106.03809523809524,-112.5091222030981,-97.276,-103.21231578947368
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,wall_mid,buy,1,9999,129,2615,0.012901290129012902,0.2615261526152615,-0.34578457845784577,0.35271317829457366,-6.352713178294573,-6.0,-12.333333333333334,-0.0774077407740774,-0.15911591159115912
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,wall_mid,buy,5,9995,583,5730,0.05832916458229115,0.5732866433216608,-0.34572286143071534,0.35934819897084047,-12.585763293310464,-12.226415094339623,-18.610634648370496,-0.7131565782891446,-1.0855427713856929
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,wall_mid,buy,20,9980,2095,7734,0.2099198396793587,0.7749498997995992,-0.3450400801603206,0.3658711217183771,-22.244868735083532,-21.878997613365154,-28.242482100238664,-4.592835671342685,-5.928657314629259
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,wall_mid,buy,100,9900,5588,8836,0.5644444444444444,0.8925252525252525,-0.3438888888888889,0.35397279885468863,-29.172959914101646,-28.81898711524696,-35.22476735862563,-16.266717171717172,-19.882424242424243
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,wall_mid,buy,500,9500,6976,8880,0.7343157894736843,0.9347368421052632,-0.3386842105263158,0.3424598623853211,22.31988245412844,22.66234231651376,16.247563073394495,16.641315789473683,11.930842105263158
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,wall_mid,sell,1,9999,126,2712,0.012601260126012601,0.27122712271227123,0.317981798179818,0.25396825396825395,-7.325396825396825,-7.071428571428571,-13.563492063492063,-0.0891089108910891,-0.1709170917091709
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,wall_mid,sell,5,9995,632,6051,0.06323161580790396,0.6054027013506753,0.3179089544772386,0.30537974683544306,-12.59889240506329,-12.293512658227849,-18.7373417721519,-0.7773386693346673,-1.184792396198099
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,wall_mid,sell,20,9980,2177,8027,0.2181362725450902,0.8043086172344689,0.3180861723446894,0.30914101975195224,-23.079926504363804,-22.770785484611853,-29.24069820854387,-4.967134268537074,-6.378456913827655
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,wall_mid,sell,100,9900,6499,9224,0.6564646464646464,0.9317171717171717,0.31671717171717173,0.31574088321280197,-40.91714109863056,-40.601400215417755,-47.04677642714264,-26.65338383838384,-30.884545454545453
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,wall_mid,sell,500,9500,8710,9270,0.9168421052631579,0.9757894736842105,0.3111052631578947,0.3084385763490241,-106.36578645235362,-106.0573478760046,-112.52847301951779,-97.23784210526316,-103.17084210526316
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,residual_fair,buy,1,9999,88,1463,0.0088008800880088,0.14631463146314633,-5.446294629462947,3.6988636363636362,-8.988636363636363,-5.2897727272727275,-11.636363636363637,-0.04655465546554655,-0.10241024102410241
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,residual_fair,buy,5,9995,454,4444,0.04542271135567784,0.44462231115557777,-5.445672836418209,4.025330396475771,-15.439427312775331,-11.41409691629956,-17.784140969162994,-0.5184592296148074,-0.8078039019509755
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,residual_fair,buy,20,9980,1835,6870,0.18386773547094187,0.688376753507014,-5.443937875751503,4.486648501362398,-25.340326975476838,-20.853678474114442,-27.197275204359673,-3.8343186372745492,-5.000701402805611
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,residual_fair,buy,100,9900,5230,8426,0.5282828282828282,0.8511111111111112,-5.432777777777778,5.013384321223709,-33.01061185468451,-27.9972275334608,-34.38642447418738,-14.790454545454546,-18.165757575757574
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,residual_fair,buy,500,9500,6723,8658,0.7076842105263158,0.9113684210526316,-5.375421052631579,5.158188308790718,16.3874758292429,21.545664138033615,15.138479845307154,15.247526315789473,10.713263157894737
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,residual_fair,sell,1,9999,161,4403,0.016101610161016102,0.44034403440344033,-4.446294629462947,-5.009316770186335,-5.4813664596273295,-10.490683229813664,-16.950310559006212,-0.16891689168916893,-0.2729272927292729
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,residual_fair,sell,5,9995,745,7115,0.07453726863431716,0.711855927963982,-4.445672836418209,-4.993288590604027,-10.275838926174497,-15.269127516778523,-21.714093959731542,-1.1381190595297648,-1.6185092546273137
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,residual_fair,sell,20,9980,2403,8595,0.2407815631262525,0.8612224448897795,-4.443937875751503,-4.897003745318352,-20.215147732001665,-25.112151477320015,-31.582188930503538,-6.046543086172345,-7.604408817635271
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,residual_fair,sell,100,9900,6789,9429,0.6857575757575758,0.9524242424242424,-4.432777777777778,-4.528354691412579,-38.4962439239947,-43.02459861540728,-49.473118279569896,-29.504444444444445,-33.92656565656566
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,residual_fair,sell,500,9500,8768,9321,0.9229473684210526,0.9811578947368421,-4.375421052631579,-4.4258097627737225,-104.78073677007299,-109.20654653284672,-115.67712135036497,-100.79189473684211,-106.7638947368421
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,best_touch,buy,1,9999,95,706,0.009500950095009501,0.0706070607060706,-5.9964996499649965,5.926315789473684,-8.905263157894737,-2.9789473684210526,-9.021052631578947,-0.028302830283028303,-0.0857085708570857
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,best_touch,buy,5,9995,489,3520,0.04892446223111556,0.352176088044022,-5.996498249124563,5.992842535787321,-13.659509202453988,-7.666666666666667,-13.664621676891615,-0.37508754377188597,-0.6685342671335668
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,best_touch,buy,20,9980,1930,6517,0.1933867735470942,0.6530060120240481,-5.996492985971944,6.005699481865285,-23.72979274611399,-17.724093264248705,-23.719170984455957,-3.427605210420842,-4.586973947895792
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,best_touch,buy,100,9900,6172,8569,0.6234343434343435,0.8655555555555555,-5.997676767676768,6.005832793259883,-44.42757615035645,-38.42174335709657,-44.406027219701876,-23.953434343434342,-27.684242424242424
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,best_touch,buy,500,9500,8843,9143,0.9308421052631579,0.962421052631579,-6.002,6.007972407553997,-102.74493950016962,-96.73696709261563,-102.69931018884994,-90.04684210526315,-95.59684210526316
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,best_touch,sell,1,9999,90,687,0.009000900090009001,0.06870687068706871,5.9964996499649965,6.022222222222222,-6.738888888888889,-0.7166666666666667,-6.7444444444444445,-0.006450645064506451,-0.06070607060706071
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,best_touch,sell,5,9995,439,3271,0.04392196098049025,0.32726363181590795,5.996498249124563,6.044419134396355,-10.992027334851937,-4.947608200455581,-10.984054669703873,-0.2173086543271636,-0.48244122061030514
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,best_touch,sell,20,9980,1631,5902,0.16342685370741483,0.5913827655310622,5.996492985971944,6.028203556100552,-17.52851011649295,-11.500306560392398,-17.55119558553035,-1.8794589178356713,-2.8683366733466933
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,best_touch,sell,100,9900,5142,8079,0.5193939393939394,0.816060606060606,5.997676767676768,6.022170361726954,-20.78656164916375,-14.764391287436794,-20.7975495915986,-7.668535353535353,-10.802121212121213
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,best_touch,sell,500,9500,7288,8496,0.7671578947368421,0.8943157894736842,6.002,6.002812843029638,55.257615257958285,61.26042810098792,55.28718441273326,46.99642105263158,42.414
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,one_tick_inside,buy,1,9999,95,711,0.009500950095009501,0.0711071107110711,-4.9964996499649965,4.926315789473684,-8.905263157894737,-3.9789473684210526,-10.021052631578947,-0.037803780378037805,-0.09520952095209521
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,one_tick_inside,buy,5,9995,489,3523,0.04892446223111556,0.35247623811905954,-4.996498249124563,4.992842535787321,-13.659509202453988,-8.666666666666666,-14.664621676891615,-0.4240120060030015,-0.7174587293646824
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,one_tick_inside,buy,20,9980,1930,6517,0.1933867735470942,0.6530060120240481,-4.996492985971944,5.005699481865285,-23.72979274611399,-18.724093264248705,-24.719170984455957,-3.620991983967936,-4.780360721442886
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,one_tick_inside,buy,100,9900,6172,8569,0.6234343434343435,0.8655555555555555,-4.997676767676768,5.005832793259883,-44.42757615035645,-39.42174335709657,-45.406027219701876,-24.576868686868686,-28.307676767676767
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,one_tick_inside,buy,500,9500,8843,9143,0.9308421052631579,0.962421052631579,-5.002,5.007972407553997,-102.74493950016962,-97.73696709261563,-103.69931018884994,-90.97768421052632,-96.52768421052632
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,one_tick_inside,sell,1,9999,90,692,0.009000900090009001,0.06920692069206921,4.9964996499649965,5.022222222222222,-6.738888888888889,-1.7166666666666666,-7.7444444444444445,-0.015451545154515451,-0.0697069706970697
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,one_tick_inside,sell,5,9995,439,3277,0.04392196098049025,0.327863931965983,4.996498249124563,5.044419134396355,-10.992027334851937,-5.947608200455581,-11.984054669703873,-0.26123061530765385,-0.5263631815907954
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,one_tick_inside,sell,20,9980,1631,5905,0.16342685370741483,0.5916833667334669,4.996492985971944,5.028203556100552,-17.52851011649295,-12.500306560392398,-18.55119558553035,-2.0428857715430864,-3.031763527054108
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,one_tick_inside,sell,100,9900,5142,8079,0.5193939393939394,0.816060606060606,4.997676767676768,5.022170361726954,-20.78656164916375,-15.764391287436794,-21.7975495915986,-8.187929292929294,-11.321515151515152
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,one_tick_inside,sell,500,9500,7288,8496,0.7671578947368421,0.8943157894736842,5.002,5.002812843029638,55.257615257958285,60.26042810098792,54.28718441273326,46.229263157894735,41.64684210526316
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,book_mid,buy,1,9999,120,2851,0.012001200120012,0.28512851285128515,-0.0012001200120012002,0.0,-9.020833333333334,-9.020833333333334,-15.033333333333333,-0.10826082608260826,-0.18041804180418042
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,book_mid,buy,5,9995,586,5770,0.058629314657328666,0.5772886443221611,-0.001200600300150075,0.002559726962457338,-12.866894197952218,-12.86433447098976,-18.85494880546075,-0.7542271135567784,-1.1054527263631815
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,book_mid,buy,20,9980,2163,7825,0.21673346693386775,0.7840681362725451,-0.0012024048096192384,0.0013869625520110957,-22.207582061950994,-22.206195099398983,-28.191400832177532,-4.812825651302605,-6.11002004008016
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,book_mid,buy,100,9900,6481,9142,0.6546464646464647,0.9234343434343434,-0.0012121212121212121,0.0015429717636167258,-42.615645733683074,-42.614102761919455,-48.60499922851412,-27.897171717171716,-31.81909090909091
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,book_mid,buy,500,9500,8917,9347,0.9386315789473684,0.9838947368421053,-0.0012631578947368421,0.0012896714141527419,-101.22126275653247,-101.21997308511831,-107.18234832342716,-95.00826315789473,-100.60473684210527
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,book_mid,sell,1,9999,110,2707,0.011001100110011002,0.2707270727072707,0.0012001200120012002,0.00909090909090909,-7.2727272727272725,-7.263636363636364,-13.263636363636364,-0.07990799079907991,-0.14591459145914593
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,book_mid,sell,5,9995,541,5567,0.054127063531765884,0.5569784892446223,0.001200600300150075,0.0027726432532347504,-10.7818853974122,-10.779112754158964,-16.78927911275416,-0.5834417208604302,-0.9087543771885943
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,book_mid,sell,20,9980,1900,7470,0.1903807615230461,0.748496993987976,0.0012024048096192384,0.002105263157894737,-15.684736842105263,-15.682631578947369,-21.722631578947368,-2.9856713426853707,-4.13557114228457
