product,group,day,ou_mu,ou_phi,ou_half_life,ou_sigma,median_spread,drift50,vol50,last_ou_z,hit_proxy_h50_vs_halfspread,spread_to_sigma
TRANSLATOR_SPACE_GRAY,TRANSLATOR,4,8560.78644591327,0.9995935346461018,1704.9578622422678,9.011477087247906,8.0,-8.190552763819095,64.40767277863546,0.3541750289630033,0.4646300932298763,0.8877567929937925
TRANSLATOR_VOID_BLUE,TRANSLATOR,2,11522.798051770591,0.9999189127213323,8547.815253622932,10.168816746749892,9.0,5.770201005025125,66.00403430231142,0.4688583791840393,0.4647373084793608,0.8850587264237482
TRANSLATOR_VOID_BLUE,TRANSLATOR,3,11095.635951878858,0.9992036609022714,870.0704960878874,11.078220361607308,10.0,-1.775326633165829,76.1087036621602,1.3010099326532543,0.46403743976003964,0.9026720603747276
TRANSLATOR_VOID_BLUE,TRANSLATOR,4,11357.085802105756,0.9992667315909649,944.937773792014,11.217015414017627,10.0,3.5565829145728642,76.20617375893369,0.6000830641096672,0.4644812416890555,0.8915027420406095
UV_VISOR_AMBER,UV,2,8688.67361191344,0.9996930720280275,2257.9916634332885,9.14557557667641,12.0,-7.316331658291458,64.21720608526613,0.43299861879436413,0.4478042022850114,1.3121098719353435
UV_VISOR_AMBER,UV,3,7552.339786744735,0.9990802633768677,753.2899721796106,7.714561465115501,10.0,-5.5753266331658295,54.49074679890482,0.7761584364613398,0.44843156302575227,1.2962499610538825
UV_VISOR_AMBER,UV,4,6861.070037160188,0.998932365114086,648.8895312147744,6.997435153517482,9.0,-0.8201005025125628,52.31171691526732,1.5087418099526437,0.4488297416432812,1.2861855524577002
UV_VISOR_MAGENTA,UV,2,11460.651529138282,0.999877605373074,5662.869182717161,10.503416478318405,13.0,6.333517587939698,70.26944014491535,0.20388514288954881,0.4507489890018685,1.237692518962516
UV_VISOR_MAGENTA,UV,3,11384.898030236234,0.999041944732093,723.1473110898073,11.596629775010054,15.0,0.6595979899497487,76.00266793676872,0.6336451122342563,0.44854117556972056,1.2934792512761335
UV_VISOR_MAGENTA,UV,4,11571.293050714892,0.9992770812650208,958.4709487993467,11.469383053424632,15.0,0.023919597989949748,80.12882831007387,0.11206698832241593,0.44797349692658783,1.3078297175028377
UV_VISOR_ORANGE,UV,2,9892.98805512881,0.9990411502516962,722.5478409458826,9.976172913706614,13.0,0.5542211055276381,70.16746586632487,0.9752012712142747,0.4481603897447535,1.3031049192056143
UV_VISOR_ORANGE,UV,3,10592.165096420815,0.999363287844352,1088.2884571484003,10.576528102987023,14.0,0.4009045226130653,76.33620543679369,0.8903839510940889,0.4473463829821698,1.3236857938970006
UV_VISOR_ORANGE,UV,4,11534.469025471928,1.0001343039335868,,10.806330133716628,14.0,-4.381909547738694,79.22372953210889,203.02628164426886,0.44845977014790334,1.295536951533928
UV_VISOR_RED,UV,2,10852.784641156015,0.9988807345972119,618.9409577055505,10.79585959738114,14.0,4.490502512562814,75.46452949104811,0.04015354190666162,0.4484100624785489,1.296793448675391
UV_VISOR_RED,UV,3,10653.263683848501,0.9993748541787286,1108.4301859972632,10.484950503922196,14.0,0.7741708542713568,72.12896222843993,1.0821019600777517,0.44688921081526906,1.3352471233343115
UV_VISOR_RED,UV,4,11844.086791155269,0.9987521850722316,555.1421252067056,11.758452542232062,15.0,3.4191959798994973,84.2942054277771,0.4388682213112443,0.44924550476421193,1.2756780660422624
UV_VISOR_YELLOW,UV,2,12018.784098905373,0.9998723890712904,5431.376137217459,10.77597198655278,14.0,7.721306532663316,72.06015332196729,0.5682489444468724,0.44831538458602505,1.299186747717168
UV_VISOR_YELLOW,UV,3,11472.150900664585,0.999264630293626,942.236651288865,11.52586696662614,15.0,1.7102010050251257,78.60391778349455,1.6177350848279555,0.44822701941382587,1.3014205388741695
UV_VISOR_YELLOW,UV,4,9856.667880925634,0.9997568155298078,2849.9471832258732,10.690452134510954,13.0,-9.80608040201005,74.98785300771787,0.37555433441345615,0.4516063872361952,1.2160383709887552
