event_type,source,source_group,target,target_group,same_group,feature,direction,threshold_name,threshold,side,horizon,count_total,count_min_day,mean_all,median_all,win_all,mean_day2,mean_day3,mean_day4,win_day2,win_day3,win_day4,worst_day_mean,rank_score
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,high,high_95,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,low,low_10,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance1,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance1,low,low_10,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,high,high_90,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,high,high_95,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,low,low_10,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance1,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance1,low,low_10,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,high,high_90,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,high,high_95,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,low,low_10,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance1,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance1,low,low_10,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,high,high_90,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,high,high_95,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,low,low_10,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,MICROCHIP_RECTANGLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret50,low,low_10,-117.5,short,500,2920,772,97.54897260273972,99.0,0.6448630136986301,85.06582278481012,100.71858774662513,112.75647668393782,0.6616033755274262,0.5586708203530634,0.7266839378238342,85.06582278481012,437.73182427986984
cross_product_pressure,MICROCHIP_TRIANGLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret50,low,low_10,-134.5,short,500,2885,771,113.4263431542461,145.0,0.6856152512998267,80.08142999006951,153.0505871725384,100.08560311284047,0.6663356504468719,0.7064137308039747,0.6809338521400778,80.08142999006951,437.4629424893755
cross_product_pressure,MICROCHIP_RECTANGLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret100,low,low_05,-215.0,short,500,1459,383,132.81836874571624,140.0,0.7251542152159013,153.04677419354837,82.50219298245614,159.97911227154046,0.8241935483870968,0.5219298245614035,0.8067885117493473,82.50219298245614,435.9096292397908
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,ret10,low,low_05,-155.5,short,1000,1368,382,182.05043859649123,200.0,0.6980994152046783,254.04188481675394,208.3169398907104,86.1212814645309,0.819371727748691,0.6703096539162113,0.6270022883295194,86.1212814645309,434.1855532085423
cross_product_pressure,UV_VISOR_YELLOW,UV,UV_VISOR_RED,UV,True,ret100,high,high_95,172.5,long,1000,1387,274,115.7519826964672,178.0,0.6971881759192502,85.74057649667405,114.95921450151057,167.06569343065692,0.5609756097560976,0.7688821752265861,0.7481751824817519,85.74057649667405,432.52589279168956
cross_product_pressure,PANEL_2X2,PANEL,PANEL_2X4,PANEL,True,imbalance1,low,low_05,-0.38461538461538464,long,1000,1362,143,111.643906020558,121.5,0.6622613803230544,110.13805970149254,89.9090909090909,115.33648790746582,0.6977611940298507,0.6223776223776224,0.658254468980021,89.9090909090909,429.7505340849673
cross_product_pressure,MICROCHIP_SQUARE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret100,low,low_05,-338.5,short,500,1326,136,105.7051282051282,78.5,0.6372549019607843,105.3529411764706,123.32310838445808,93.48359486447931,0.4852941176470588,0.7791411042944786,0.5677603423680456,93.48359486447931,428.3692738989228
cross_product_pressure,GALAXY_SOUNDS_DARK_MATTER,GALAXY,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,True,ret50,high,high_90,94.5,long,1000,2654,694,144.7626224566692,139.5,0.7045968349660889,205.55763688760806,77.02815622161671,182.46216530849824,0.8213256484149856,0.5867393278837421,0.7613504074505238,77.02815622161671,427.90545154662425
cross_product_pressure,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,OXYGEN_SHAKE_MINT,OXYGEN,True,ret50,low,low_05,-113.0,long,1000,1419,315,104.67300916138126,143.0,0.6673713883016209,90.55793991416309,88.06426332288402,159.1936507936508,0.723175965665236,0.5971786833855799,0.726984126984127,88.06426332288402,426.58827542807296
cross_product_pressure,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,OXYGEN_SHAKE_GARLIC,OXYGEN,True,ret100,low,low_05,-150.0,long,500,1533,378,112.662100456621,143.0,0.6549249836921069,88.25977653631286,102.96560846560847,160.81093394077448,0.590782122905028,0.783068783068783,0.6492027334851936,88.25977653631286,424.02555881348076
cross_product_pressure,UV_VISOR_YELLOW,UV,UV_VISOR_RED,UV,True,ret100,high,high_90,134.5,long,1000,2700,557,112.94851851851851,163.0,0.6896296296296296,76.34412081984898,120.51973684210526,157.33931777378814,0.5836030204962244,0.7639802631578947,0.703770197486535,76.34412081984898,416.0009418774977
cross_product_pressure,PEBBLES_XS,PEBBLES,PEBBLES_S,PEBBLES,True,ret50,low,low_10,-136.5,short,1000,2823,864,153.24371236273467,191.0,0.6287637265320581,167.60162601626016,83.05128205128206,216.10185185185185,0.7235772357723578,0.5035897435897436,0.6620370370370371,83.05128205128206,414.9324878251596
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,ret10,low,low_05,-78.0,short,1000,1307,377,148.39862280030604,195.0,0.7054322876817138,166.07158351409979,209.6816976127321,81.76545842217485,0.7635574837310195,0.7320954907161804,0.6268656716417911,81.76545842217485,413.9263211343179
cross_product_pressure,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,OXYGEN_SHAKE_MINT,OXYGEN,True,ret100,low,low_05,-154.0,long,500,1466,354,106.76944065484311,136.5,0.689631650750341,108.50596658711217,81.24963924963924,154.6723163841808,0.649164677804296,0.6796536796536796,0.7570621468926554,81.24963924963924,408.530252576986
cross_product_pressure,GALAXY_SOUNDS_DARK_MATTER,GALAXY,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,True,ret10,high,high_95,53.5,long,1000,1352,376,146.9534023668639,139.0,0.6457100591715976,176.3590425531915,87.6344696969697,192.18526785714286,0.7420212765957447,0.5303030303030303,0.7008928571428571,87.6344696969697,407.9928724795393
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,ret10,low,low_05,-80.0,short,1000,1377,434,122.31880900508351,159.0,0.6456063907044299,148.24657534246575,136.82718894009216,87.36237623762376,0.730593607305936,0.5967741935483871,0.6138613861386139,87.36237623762376,407.69345769192614
cross_product_pressure,SLEEP_POD_COTTON,SLEEP,SLEEP_POD_SUEDE,SLEEP,True,ret100,low,low_05,-190.0,long,1000,1338,246,152.50822122571,195.0,0.695067264573991,333.1382113821138,162.58392434988178,79.71748878923766,0.7520325203252033,0.6643026004728132,0.6935724962630793,79.71748878923766,398.9270989253666
cross_product_pressure,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,OXYGEN_SHAKE_GARLIC,OXYGEN,True,ret10,high,high_95,50.0,long,1000,1520,416,138.1236842105263,113.5,0.6769736842105263,148.26844262295083,80.34375,169.10714285714286,0.7049180327868853,0.6514423076923077,0.672077922077922,80.34375,398.5266646781702
cross_product_pressure,SLEEP_POD_COTTON,SLEEP,SLEEP_POD_POLYESTER,SLEEP,True,ret50,high,high_95,138.0,long,1000,1411,294,152.20056697377746,140.0,0.671863926293409,245.09826589595374,131.60544217687075,81.70066889632108,0.6763005780346821,0.6632653061224489,0.6722408026755853,81.70066889632108,398.11669225669044
cross_product_pressure,UV_VISOR_YELLOW,UV,UV_VISOR_RED,UV,True,ret50,high,high_95,123.5,long,1000,1331,345,105.29676934635613,144.0,0.6589030803906837,103.60125260960334,121.45562130177515,83.90434782608696,0.5448851774530271,0.7751479289940828,0.6463768115942029,83.90434782608696,397.7432415744048
cross_product_pressure,PEBBLES_XS,PEBBLES,PEBBLES_S,PEBBLES,True,ret100,low,low_10,-199.0,short,1000,2776,671,169.38688760806917,221.0,0.6646253602305475,158.62829268292683,75.32314814814815,337.22056631892696,0.7619512195121951,0.4842592592592593,0.8062593144560357,75.32314814814815,396.94534905218467
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,ret10,low,low_10,-62.0,short,1000,2773,875,124.82545979084024,155.0,0.6545257843490804,160.5878453038674,142.86514285714287,76.33635448136958,0.7215469613259669,0.6274285714285714,0.6173212487411883,76.33635448136958,396.1177606523995
cross_product_pressure,MICROCHIP_OVAL,MICROCHIP,MICROCHIP_RECTANGLE,MICROCHIP,True,ret100,high,high_95,189.0,short,1000,1481,52,194.42876434841324,68.0,0.6225523295070898,199.52023121387282,197.29308005427407,86.07692307692308,0.7008670520231214,0.5590230664857531,0.4807692307692308,86.07692307692308,391.2494474607684
cross_product_pressure,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,True,ret50,low,low_10,-97.04999999999995,long,1000,2633,754,151.43410558298518,100.0,0.6213444739840486,112.49024707412224,79.6108108108108,296.88726790450926,0.6605981794538361,0.5117117117117117,0.7427055702917772,79.6108108108108,389.60495330404586
cross_product_pressure,MICROCHIP_TRIANGLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret50,high,high_95,165.0,short,1000,1342,257,184.05514157973175,206.5,0.6788375558867362,79.61666666666666,250.92561983471074,221.69649805447472,0.6729166666666667,0.6528925619834711,0.7509727626459144,79.61666666666666,389.2806696486098
cross_product_pressure,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,OXYGEN_SHAKE_GARLIC,OXYGEN,True,ret50,high,high_90,90.0,long,1000,2711,745,123.09553670232387,111.0,0.6676503135374401,138.7966804979253,72.57046979865771,145.5558882235529,0.7323651452282157,0.610738255033557,0.6477045908183633,72.57046979865771,383.03206275658664
cross_product_pressure,PEBBLES_XS,PEBBLES,PEBBLES_S,PEBBLES,True,ret10,low,low_05,-80.0,short,1000,1385,455,117.5696750902527,142.0,0.5949458483754513,137.1800847457627,88.68995633187772,126.2967032967033,0.711864406779661,0.4847161572052402,0.5846153846153846,88.68995633187772,381.7165769901244
cross_product_pressure,SLEEP_POD_COTTON,SLEEP,SLEEP_POD_LAMB_WOOL,SLEEP,True,ret100,low,low_05,-190.0,long,1000,1338,246,110.74514200298954,132.0,0.7010463378176383,142.5487804878049,74.95508274231679,121.68011958146488,0.7682926829268293,0.5957446808510638,0.7428998505231689,74.95508274231679,378.321399088153
cross_product_pressure,ROBOT_VACUUMING,ROBOT,ROBOT_DISHES,ROBOT,True,ret100,high,high_90,111.0,long,1000,2690,778,83.95055762081785,130.0,0.6464684014869888,73.5018018018018,85.55655526992288,96.85411471321696,0.6783783783783783,0.5938303341902313,0.6533665835411472,73.5018018018018,375.27027777481703
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_S,PEBBLES,True,ret50,high,high_95,353.5,short,1000,1357,382,139.20928518791453,141.0,0.5961680176860722,125.68145161290323,87.04973821989529,194.8141962421712,0.625,0.5654450261780105,0.5908141962421712,87.04973821989529,374.36766693129704
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,ret50,low,low_05,-173.5,short,1000,1420,423,154.71901408450705,188.5,0.6880281690140845,74.23700623700624,209.12529550827423,185.14147286821705,0.6091476091476091,0.706855791962175,0.7461240310077519,74.23700623700624,370.7749740446007
cross_product_pressure,MICROCHIP_TRIANGLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret100,high,high_90,183.0,short,1000,2616,554,189.8822629969419,229.0,0.6483180428134556,72.55328310010765,253.68137687555162,256.1534296028881,0.6146393972012917,0.6001765225066196,0.8032490974729242,72.55328310010765,370.17576696144096
cross_product_pressure,MICROCHIP_TRIANGLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret100,high,high_95,234.0,short,500,1395,224,135.04229390681004,98.0,0.6652329749103942,76.77966101694915,189.1301859799714,89.02678571428571,0.5932203389830508,0.7496423462088698,0.5535714285714286,76.77966101694915,369.86264791302705
cross_product_pressure,UV_VISOR_YELLOW,UV,UV_VISOR_RED,UV,True,ret50,high,high_90,95.5,long,1000,2646,655,95.9724111866969,129.5,0.6557067271352985,70.56508577194752,123.432,92.49007633587786,0.5428859737638748,0.77,0.6519083969465649,70.56508577194752,364.66231185812944
cross_product_pressure,MICROCHIP_TRIANGLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret100,low,low_05,-242.0,short,500,1447,331,155.90532135452662,180.0,0.778852798894264,64.32696390658174,253.02945736434108,96.95770392749245,0.6772823779193206,0.8713178294573644,0.743202416918429,64.32696390658174,364.6337171852186
cross_product_pressure,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,OXYGEN_SHAKE_MINT,OXYGEN,True,ret50,low,low_05,-113.0,long,500,1471,358,86.84704282800816,110.0,0.6927260367097213,71.79148936170213,78.701399688958,121.24301675977654,0.6829787234042554,0.6982892690513219,0.6955307262569832,71.79148936170213,362.7627602158365
cross_product_pressure,PEBBLES_XS,PEBBLES,PEBBLES_XL,PEBBLES,True,ret50,high,high_95,162.0,long,500,1435,405,220.65853658536585,171.0,0.6111498257839721,337.03292894280764,197.09271523178808,81.21975308641976,0.6360485268630849,0.6467991169977925,0.5358024691358024,81.21975308641976,360.8451503215606
cross_product_pressure,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,True,ret100,low,low_10,-130.0,long,1000,2659,784,200.03271906731854,133.0,0.6716810831139526,202.38870431893687,67.98979591836735,304.3477366255144,0.7009966777408638,0.576530612244898,0.7211934156378601,67.98979591836735,360.1373051044844
cross_product_pressure,PANEL_1X4,PANEL,PANEL_2X4,PANEL,True,imbalance1,high,high_90,0.0,long,1000,24737,7569,72.95900877228443,78.0,0.608804624651332,67.83547646383467,58.473043272641284,95.04227771171885,0.6562571756601607,0.5448096476708442,0.6257101334390276,58.473043272641284,360.1194465014155
cross_product_pressure,PANEL_1X4,PANEL,PANEL_2X4,PANEL,True,micro_minus_mid,high,high_90,0.0,long,1000,24737,7569,72.95900877228443,78.0,0.608804624651332,67.83547646383467,58.473043272641284,95.04227771171885,0.6562571756601607,0.5448096476708442,0.6257101334390276,58.473043272641284,360.1194465014155
cross_product_pressure,MICROCHIP_CIRCLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret100,low,low_05,-151.52499999999998,short,1000,1346,343,100.26151560178306,99.0,0.6656760772659732,74.58800773694391,108.10493827160494,127.84548104956268,0.7214700193423598,0.5061728395061729,0.8075801749271136,74.58800773694391,357.7702519834855
cross_product_pressure,PANEL_1X4,PANEL,PANEL_2X4,PANEL,True,imbalance1,low,low_10,0.0,long,1000,24817,7648,72.7774106459282,77.0,0.607970342910102,67.73189734188817,57.982111124274375,94.86480125523012,0.6550183318056828,0.5443667811870632,0.6244769874476988,57.982111124274375,356.7203951138309
cross_product_pressure,PANEL_1X4,PANEL,PANEL_2X4,PANEL,True,micro_minus_mid,low,low_10,0.0,long,1000,24817,7648,72.7774106459282,77.0,0.607970342910102,67.73189734188817,57.982111124274375,94.86480125523012,0.6550183318056828,0.5443667811870632,0.6244769874476988,57.982111124274375,356.7203951138309
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,ret50,low,low_10,-130.0,short,500,2760,712,82.16304347826087,78.0,0.6253623188405797,71.93961864406779,77.03932584269663,94.20923913043478,0.6122881355932204,0.5491573033707865,0.6856884057971014,71.93961864406779,356.45817816782994
cross_product_pressure,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,TRANSLATOR_ASTRO_BLACK,TRANSLATOR,True,ret100,low,low_05,-157.5,short,1000,1326,226,128.98868778280544,144.0,0.751131221719457,65.82008368200837,193.64147909967846,84.65486725663717,0.6171548117154811,0.9581993569131833,0.4646017699115044,65.82008368200837,355.50357067625805
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,ret10,high,high_95,77.0,short,1000,1376,439,105.42223837209302,125.5,0.6359011627906976,150.7760180995475,92.32118451025057,76.54343434343434,0.6538461538461539,0.6104783599088838,0.6424242424242425,76.54343434343434,351.7996701940021
cross_product_pressure,MICROCHIP_CIRCLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret50,low,low_10,-82.5,short,1000,2688,673,125.14620535714286,132.0,0.6707589285714286,65.3640730067243,179.97330595482546,138.26894502228825,0.6215177713736791,0.606776180698152,0.8395245170876672,65.3640730067243,346.229097116447
cross_product_pressure,SLEEP_POD_COTTON,SLEEP,SLEEP_POD_POLYESTER,SLEEP,True,ret100,high,high_90,155.0,long,500,2824,671,74.69617563739376,81.0,0.6657223796033994,82.03454894433781,78.72727272727273,65.37893789378938,0.6708253358925144,0.6587183308494784,0.6651665166516652,65.37893789378938,345.85494377255594
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,ret10,high,high_90,61.0,short,1000,2707,886,159.69043221278167,184.0,0.6823051348356114,205.36513157894737,210.76975169300226,64.07810781078108,0.743421052631579,0.6693002257336343,0.6336633663366337,64.07810781078108,345.56787449937923
cross_product_pressure,ROBOT_IRONING,ROBOT,ROBOT_DISHES,ROBOT,True,ret100,high,high_95,140.0,long,1000,1655,369,95.02658610271904,112.0,0.6900302114803626,66.57859531772576,118.07859078590786,138.75835475578407,0.6811594202898551,0.7669376693766937,0.6375321336760925,66.57859531772576,340.5238532259906
cross_product_pressure,PANEL_1X4,PANEL,PANEL_2X4,PANEL,True,ret50,low,low_10,-89.5,long,1000,2730,720,100.64615384615385,95.0,0.6798534798534799,101.91489361702128,62.78782452999105,157.80555555555554,0.7950727883538634,0.5917636526410027,0.6736111111111112,62.78782452999105,337.75381572890063
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_S,PEBBLES,True,ret100,low,low_10,-186.0,short,1000,2741,845,195.0171470266326,274.0,0.6680043779642466,341.27272727272725,63.47573964497042,146.03407755581668,0.7942583732057417,0.49940828402366866,0.6803760282021152,63.47573964497042,335.67357995955325
cross_product_pressure,SLEEP_POD_COTTON,SLEEP,SLEEP_POD_LAMB_WOOL,SLEEP,True,ret100,low,low_10,-148.0,long,1000,2706,745,86.26977087952697,114.0,0.6496674057649667,65.19731543624161,67.5945945945946,111.78462837837837,0.6201342281879194,0.5984555984555985,0.7018581081081081,65.19731543624161,334.769235675798
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,ret100,low,low_05,-244.02499999999998,short,500,1264,325,113.89556962025317,95.0,0.6724683544303798,69.49065420560747,155.48615384615385,124.63600782778865,0.5257009345794392,0.7784615384615384,0.7279843444227005,69.49065420560747,333.78622360505625
cross_product_pressure,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY,True,ret100,high,high_90,144.0500000000011,long,1000,2684,649,113.58159463487333,89.0,0.6102831594634873,169.49163568773236,86.49306625577812,69.18248175182482,0.6505576208178439,0.5916795069337443,0.5776850886339937,69.18248175182482,333.3524420792947
cross_product_pressure,ROBOT_MOPPING,ROBOT,ROBOT_IRONING,ROBOT,True,ret100,high,high_90,145.0,short,1000,2701,717,151.6408737504628,174.0,0.7434283598667161,63.046994535519126,291.1711880261927,56.66945606694561,0.6907103825136612,0.9195509822263798,0.5481171548117155,56.66945606694561,332.8981005466755
cross_product_pressure,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,OXYGEN_SHAKE_GARLIC,OXYGEN,True,ret100,low,low_10,-120.0,long,1000,2788,692,203.36477761836443,216.0,0.7783357245337159,294.2462745098039,53.886723507917175,213.2601156069364,0.8298039215686275,0.6467722289890377,0.8395953757225434,53.886723507917175,332.74397125852147
cross_product_pressure,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,OXYGEN_SHAKE_MINT,OXYGEN,True,ret100,low,low_10,-121.5,long,1000,2816,597,89.55681818181819,110.0,0.6182528409090909,100.47879464285714,67.56538170823885,121.89949748743719,0.671875,0.582010582010582,0.6180904522613065,67.56538170823885,331.81675055106837
cross_product_pressure,PEBBLES_XS,PEBBLES,PEBBLES_XL,PEBBLES,True,ret100,high,high_95,224.5,long,500,1414,362,221.6004243281471,183.0,0.6577086280056577,351.0981067125646,178.93630573248407,69.2707182320442,0.7435456110154905,0.6220806794055201,0.5662983425414365,69.2707182320442,330.53218230613044
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,ret50,high,high_90,136.0,short,1000,2623,805,130.23179565383148,143.0,0.6618375905451773,122.29316770186335,206.67932960893856,63.02708559046587,0.6509316770186335,0.7217877094972067,0.6132177681473456,63.02708559046587,328.38918882925026
cross_product_pressure,PANEL_4X4,PANEL,PANEL_2X4,PANEL,True,imbalance1,high,high_90,0.0,long,1000,25905,8412,73.8407643312102,80.0,0.6090716077977224,67.32370993407592,52.71849738468854,100.86981023576769,0.6568538304160036,0.534831193533048,0.6325474410580794,52.71849738468854,326.3024940317681
cross_product_pressure,PANEL_4X4,PANEL,PANEL_2X4,PANEL,True,imbalance1,high,high_95,0.0,long,1000,25905,8412,73.8407643312102,80.0,0.6090716077977224,67.32370993407592,52.71849738468854,100.86981023576769,0.6568538304160036,0.534831193533048,0.6325474410580794,52.71849738468854,326.3024940317681
cross_product_pressure,PANEL_4X4,PANEL,PANEL_2X4,PANEL,True,micro_minus_mid,high,high_90,0.0,long,1000,25905,8412,73.8407643312102,80.0,0.6090716077977224,67.32370993407592,52.71849738468854,100.86981023576769,0.6568538304160036,0.534831193533048,0.6325474410580794,52.71849738468854,326.3024940317681
cross_product_pressure,PANEL_4X4,PANEL,PANEL_2X4,PANEL,True,micro_minus_mid,high,high_95,0.0,long,1000,25905,8412,73.8407643312102,80.0,0.6090716077977224,67.32370993407592,52.71849738468854,100.86981023576769,0.6568538304160036,0.534831193533048,0.6325474410580794,52.71849738468854,326.3024940317681
