product,kind,window,threshold,horizon,signal_n,positive_days_active,positive_days_mid,min_day_active_edge,min_day_mid_edge,worst_day_signal_n,days_with_signals,mid_edge,active_edge,hit_rate_mid,hit_rate_active,avg_abs_z,acf_ret_1,acf_dev_1,half_life_dev,signal_pct
OXYGEN_SHAKE_CHOCOLATE,product_rolling,200,1.0,500,15929,2,2,-21.734976303317534,-15.326066350710901,5074,3,6.462081737711093,0.3783665013497395,0.4947579885742984,0.48747567330027,1.7324476210186717,-0.08150501465784522,0.9895834594608438,68.42516032884583,0.5597701709229442
MICROCHIP_SQUARE,product_rolling,50,1.5,500,9764,2,2,-21.752789832610045,-15.336949783013019,3217,3,17.175645227365834,11.31298648095043,0.5061450225317493,0.5018435067595248,2.1114274623771405,-0.023648119866993476,0.9682884067331518,21.65065883701967,0.3426680825373552
PEBBLES_XS,product_rolling,500,2.0,500,4276,2,2,-21.82095709570957,-17.248349834983497,1202,3,49.47146866230121,44.65645463049578,0.5652478952291862,0.5594013096351731,2.422716241905855,-0.016305284628145823,0.9961913784842954,190.84852581585113,0.1557644626064694
SNACKPACK_RASPBERRY,product_rolling,100,1.5,200,9807,2,2,-21.830002938583604,-13.404349103732,3172,3,4.807892321810951,-3.6117059243397573,0.5136127256041603,0.4817987152034261,2.067533669863635,-0.01674338602757353,0.9830443977059916,40.89982628366196,0.3338704028567683
UV_VISOR_YELLOW,product_rolling,50,2.5,100,1931,2,2,-21.83409090909091,-14.63560606060606,589,3,3.8943552563438635,-3.071206628689798,0.5163127912998446,0.48524080787156915,2.9326698919302085,0.00328229152341964,0.9688752737380911,21.947238909847496,0.0652639810847993
OXYGEN_SHAKE_CHOCOLATE,product_rolling,1000,3.0,100,278,2,2,-21.855263157894736,-15.223684210526315,65,3,44.526978417266186,38.25,0.6870503597122302,0.6510791366906474,3.291143717917509,-0.07636680148274853,0.9973414185205717,264.70657632409075,0.009818327156456651
SLEEP_POD_LAMB_WOOL,product_rolling,200,2.0,200,4619,2,2,-21.942848020434226,-17.211366538952745,1444,3,4.103269105867071,-0.5979649274734798,0.5159125351807751,0.5059536696254601,2.4092279737269235,0.003034548688970671,0.9932905506661914,105.5162819165454,0.15743254348719352
TRANSLATOR_GRAPHITE_MIST,product_rolling,200,3.0,25,484,2,2,-21.99043062200957,-17.51196172248804,103,3,0.6456611570247934,-3.8667355371900825,0.5351239669421488,0.518595041322314,3.3428242141912254,-0.0023292367083286355,0.9916841444924365,83.49262658184463,0.01737277076989996
TRANSLATOR_ECLIPSE_CHARCOAL,product_rolling,100,1.0,200,16663,2,2,-22.00503000352983,-17.7132015531239,5417,3,0.8353237712296696,-3.5193242513352945,0.5113124887475244,0.498589689731741,1.7383371401550634,-0.007457397393483483,0.9837764992679948,42.61100549869996,0.5669645995588418
UV_VISOR_YELLOW,product_rolling,50,3.0,100,632,2,2,-22.007575757575758,-14.835858585858587,185,3,3.984177215189874,-2.962025316455696,0.49841772151898733,0.4620253164556962,3.372438302911606,0.004116830884855165,0.9688463873914248,21.9259986316892,0.021645249968034776
PANEL_2X4,product_rolling,50,2.0,200,4825,2,2,-22.037147992810066,-17.34092270820851,1562,3,2.6264248704663204,-2.2839378238341967,0.49844559585492226,0.4862176165803109,2.4855212909167927,-0.001595275251160729,0.9697341667043489,22.600583389487788,0.16424322723908216
MICROCHIP_SQUARE,product_rolling,50,2.0,500,4766,2,2,-22.053797468354432,-15.63386075949367,1561,3,9.286298783046579,3.4255140579101973,0.5012589173310953,0.4966428871170793,2.5063872287628253,-0.023651363796823116,0.9682882593348142,21.65095195320652,0.16727579124058573
ROBOT_VACUUMING,product_rolling,500,1.0,500,16322,2,2,-22.130534485799966,-18.76521432351385,5289,3,9.094810684965077,5.717222154147775,0.5385982110035535,0.531736306825144,1.706085040374278,-0.008108035207895197,0.9966242643608759,207.96937715776718,0.5732242436749881
UV_VISOR_MAGENTA,product_rolling,100,2.5,500,1505,2,2,-22.231313131313133,-15.644444444444444,495,3,2.83421926910299,-4.207641196013289,0.5136212624584717,0.5043189368770764,2.8792712620264265,-0.0034003565679570666,0.9830453836683254,40.874389681414506,0.05281517747858017
PEBBLES_XL,product_rolling,200,2.5,50,1448,2,2,-22.24410163339383,-14.784029038112523,440,3,39.15918508287293,30.880524861878452,0.5773480662983426,0.5566298342541437,2.843821410744604,0.00714840655004599,0.9909681689279993,77.54945080882206,0.04900538604625337
TRANSLATOR_GRAPHITE_MIST,product_rolling,50,2.0,500,4738,2,2,-22.252736638763682,-17.86670959433355,1553,3,5.337273111017305,0.8822287885183622,0.5234276065850569,0.5160405234276065,2.490467774836592,-0.0033144891421023927,0.9690451105738997,22.10217738461071,0.16628926262469174
SLEEP_POD_LAMB_WOOL,product_rolling,200,1.0,100,17079,2,2,-22.25911330049261,-17.513546798029555,5490,3,0.9897534984483878,-3.7199777504537734,0.5153112008899818,0.4982141811581474,1.7328691942204295,0.0029665837763404885,0.9933187894857486,106.04817039047406,0.576448961776557
TRANSLATOR_VOID_BLUE,product_rolling,100,3.0,50,508,2,2,-22.337209302325583,-17.392441860465116,147,3,7.711614173228346,2.922244094488188,0.547244094488189,0.5236220472440944,3.3423998833434907,-0.008837380399424024,0.9828892283289838,40.288834041097736,0.017195030269457526
UV_VISOR_YELLOW,product_rolling,500,2.5,50,1467,2,2,-22.357385398981325,-15.525466893039049,386,3,-0.8282208588957055,-7.769256987048398,0.46966598500340834,0.43694614860259035,2.835714719743376,0.0042170979319586304,0.996695003821897,211.78665556056131,0.05055824452871036
TRANSLATOR_SPACE_GRAY,product_rolling,100,1.5,200,9979,2,2,-22.380189798339263,-18.352016607354685,3224,3,3.011925042589438,-1.186341316765207,0.48111033169656275,0.46607876540735543,2.0765509136176927,0.007526090833890042,0.9851703362543981,46.56819143216398,0.339583012080471
GALAXY_SOUNDS_SOLAR_WINDS,product_rolling,1000,2.0,100,4356,2,2,-22.403992953611276,-15.939812096300646,1169,3,5.85514233241506,-0.7993572084481175,0.5018365472910927,0.4823232323232323,2.388672221013039,-0.007655704148776573,0.99827538382988,431.2197657339168,0.15000848707460276
MICROCHIP_RECTANGLE,product_rolling,200,2.5,200,1593,2,2,-22.409016393442624,-18.66393442622951,468,3,2.436911487758944,-1.4968612680477087,0.5404896421845574,0.5247959824231011,2.876848192482722,-0.0026535830285774635,0.9917942862837489,84.22229067578458,0.054854080992095516
OXYGEN_SHAKE_CHOCOLATE,product_rolling,200,1.5,500,9200,2,2,-22.415613864593457,-16.015873015873016,2920,3,5.8539130434782605,-0.22869565217391305,0.48543478260869566,0.4785869565217391,2.0889274943807545,-0.08158805126014206,0.9895654149391799,68.32139507871554,0.32324048054919907
OXYGEN_SHAKE_GARLIC,product_rolling,500,3.0,500,492,2,2,-22.415697674418606,-15.369186046511627,153,3,40.1280487804878,32.576219512195124,0.483739837398374,0.47764227642276424,3.3129315846801677,-0.0032825285052521377,0.9964904871817241,197.29913569886608,0.01730466409927257
PEBBLES_L,product_rolling,100,3.0,200,490,2,2,-22.424870466321245,-16.155440414507773,131,3,20.03061224489796,13.558163265306122,0.5693877551020409,0.5591836734693878,3.3266369602649473,0.0064537500397623656,0.9843123128513901,44.155375160208656,0.017069137859225324
UV_VISOR_YELLOW,product_rolling,100,2.5,100,1671,2,2,-22.461811722912966,-15.238010657193605,529,3,4.312687013764213,-2.628665469778576,0.5062836624775583,0.48114901256732495,2.9032984110977806,0.003281536297906197,0.9833285658179283,41.41932629117559,0.0563414516197281
UV_VISOR_YELLOW,product_rolling,100,2.0,100,4562,2,2,-22.466237942122188,-15.258842443729904,1484,3,0.5137001315212626,-6.440048224462955,0.5039456378781236,0.47764138535729944,2.467029888785309,0.0030926339038415355,0.9833595819209597,41.493973547329794,0.15365868239607827
OXYGEN_SHAKE_EVENING_BREATH,product_rolling,1000,1.5,200,9758,2,2,-22.545763260025872,-16.60510996119017,3092,3,4.79227300676368,-1.1126767780282838,0.4651567944250871,0.4635171141627383,2.0752807397770927,-0.113531017995946,0.9970104646975939,273.28818279052757,0.33231000414102924
UV_VISOR_AMBER,product_rolling,1000,3.0,500,400,2,2,-22.554878048780488,-17.646341463414632,72,3,46.17,40.675000000000004,0.41,0.41,3.295927042388642,-0.005239165230312264,0.998065954104969,366.17549092796935,0.01905894736842105
OXYGEN_SHAKE_CHOCOLATE,product_rolling,1000,1.5,200,9282,2,2,-22.55534627644161,-16.09504491451753,2746,3,13.749353587588882,7.624703727644904,0.5340443869855634,0.5195001077354019,2.069631317921008,-0.07948849438211833,0.9973481169049511,265.02965052153525,0.3184476208065644
SNACKPACK_RASPBERRY,product_rolling,200,1.5,200,9780,2,2,-22.681397432069275,-14.257091669154972,3179,3,6.858895705521473,-1.5596114519427402,0.5351738241308793,0.5037832310838446,2.0476115055743644,-0.016816020218072648,0.9911469546229512,79.90817416710158,0.3328048286799382
UV_VISOR_AMBER,product_rolling,200,2.0,500,4479,2,2,-22.72957461174882,-17.672856178257934,1467,3,5.489953114534495,0.3381335119446305,0.4858227282875642,0.4757758428220585,2.4566487339340344,-0.003803483981439694,0.9927649637778958,97.0300183225983,0.15721110210220796
MICROCHIP_TRIANGLE,product_rolling,500,2.5,200,1553,2,2,-22.740079365079364,-18.202380952380953,504,3,15.108177720540889,10.75595621377978,0.5479716677398584,0.5396007726980039,2.929967185054047,-0.0077208822529801786,0.9967448110047147,225.4884182329239,0.052843147561664715
TRANSLATOR_SPACE_GRAY,product_rolling,500,1.0,100,17063,2,2,-22.803055326176715,-18.794137076796037,5162,3,-2.980220359842935,-7.171687276563324,0.48150969934946963,0.4636933716228096,1.7335861085604878,0.007304920913584352,0.9968288513711074,227.1298072235543,0.5770947771094287
SLEEP_POD_POLYESTER,product_rolling,1000,1.0,200,16762,2,2,-22.803718328397498,-18.070006581112207,4941,3,10.200304259634889,5.067116095931275,0.5079942727598139,0.4954659348526429,1.7233596607616388,-0.0011769962244416008,0.9978779599288635,361.2560646383416,0.5742922767484275
MICROCHIP_OVAL,product_rolling,1000,3.0,50,369,2,2,-22.805851063829788,-18.29255319148936,85,3,7.436314363143631,3.467479674796748,0.5636856368563685,0.5582655826558266,3.3406346839166705,-0.005963644569996926,0.9981300207300746,380.862005057966,0.014104397325380288
OXYGEN_SHAKE_CHOCOLATE,product_rolling,200,3.0,200,514,2,2,-22.846511627906978,-16.834883720930232,111,3,9.490272373540856,3.3171206225680936,0.5252918287937743,0.5097276264591439,3.4109435616481707,-0.06976532995420717,0.9894927757558898,68.04807980118919,0.018639323433653616
TRANSLATOR_SPACE_GRAY,product_rolling,50,1.0,500,16333,2,2,-22.892803173403852,-18.862108046845485,5294,3,0.9309067531990449,-3.2715667666687067,0.4973979060797159,0.49005081736361966,1.769143800823714,0.007634554088981376,0.9707733883883474,23.405732123342553,0.5733073628785119
TRANSLATOR_GRAPHITE_MIST,product_rolling,200,2.0,500,4445,2,2,-22.94412878787879,-18.533775252525253,1349,3,10.574353205849269,6.105399325084364,0.5451068616422947,0.5401574803149606,2.4502726039242764,-0.003072771208871166,0.9915422854141692,82.14060050055497,0.1566514948789296
UV_VISOR_ORANGE,product_rolling,1000,2.0,100,4112,2,2,-23.009546539379475,-16.69331742243437,1257,3,5.6035992217898825,-1.021279182879378,0.5063229571984436,0.48784046692607,2.4069946865018133,0.0015934888683151681,0.9982668349234025,439.6448997165354,0.13903809495735564
TRANSLATOR_GRAPHITE_MIST,product_rolling,1000,1.5,200,8880,2,2,-23.041412911084045,-18.580542021924483,2790,3,6.4246621621621625,1.950563063063063,0.5411036036036037,0.5272522522522523,2.0601351861757373,-0.002534583090695063,0.9977842810880776,321.9868048159913,0.3038517190660048
PANEL_4X4,product_rolling,100,2.0,500,4608,2,2,-23.042326221610463,-18.58499655884377,1441,3,10.080946180555555,5.693793402777778,0.5110677083333334,0.5021701388888888,2.4662250308076885,-0.005659401036067425,0.9850724315068923,46.52246397885327,0.1627715186403509
GALAXY_SOUNDS_SOLAR_FLAMES,product_rolling,100,3.0,100,561,2,2,-23.099415204678362,-15.932748538011696,171,3,6.999108734402852,-0.0374331550802139,0.5472370766488414,0.5169340463458111,3.370115329672612,-0.012614355640199058,0.9841955343495012,44.08773383593604,0.018959469922036766
SLEEP_POD_POLYESTER,product_rolling,100,1.0,500,15924,2,2,-23.112906365583026,-18.4312828499124,5137,3,6.441723185129365,1.2992338608389853,0.4805325295151972,0.4719919618186385,1.734010521709908,-0.0015517036544482655,0.9844028641034894,44.30425074467068,0.5595850949906795
SLEEP_POD_POLYESTER,product_rolling,500,2.5,25,1707,2,2,-23.1163215590743,-18.451887941534714,419,3,-3.3904510837727004,-8.424721734036321,0.4786174575278266,0.44874048037492675,2.945254379141364,0.0005247037246795116,0.996258337160748,198.99647522493828,0.06270456457488184
MICROCHIP_CIRCLE,product_rolling,200,1.0,200,16165,2,2,-23.167225950783,-19.037285607755408,5249,3,-0.36347046087225443,-4.498700896999692,0.5104237550262913,0.4968141045468605,1.7623855446686831,-0.005390894624976466,0.9921764572863252,88.34352194541246,0.5501253085211815
MICROCHIP_TRIANGLE,product_rolling,500,1.5,100,10441,2,2,-23.33119266055046,-18.808256880733946,2968,3,4.036730198256872,-0.3108418733837755,0.5055071353318648,0.49640839000095777,2.061208689202895,-0.007244613600289999,0.9968291055496079,231.47242764188985,0.3554771254349839
MICROCHIP_TRIANGLE,product_rolling,200,1.5,100,10417,2,2,-23.407266044670624,-18.88182075204976,3408,3,4.02375923970433,-0.298982432562158,0.49899203225496785,0.48718441009887686,2.065128588449744,-0.007705638775095233,0.9923783667333543,91.96880657201113,0.35082142341142053
PEBBLES_XS,product_rolling,500,2.0,100,4521,2,2,-23.4411294619073,-18.867874267448055,1312,3,17.796173412961735,12.992037159920374,0.5529750055297501,0.5366069453660695,2.424846819978661,-0.016274961600209917,0.9961744517467439,189.95297295449996,0.15681470757117735
TRANSLATOR_SPACE_GRAY,product_rolling,50,2.5,200,1986,2,2,-23.475968992248063,-19.469767441860466,645,3,1.2633434038267874,-2.933534743202417,0.4879154078549849,0.46727089627391744,2.9378900534247787,0.007383484993415346,0.9707490052190696,23.385652499632844,0.067608463324907
PEBBLES_XS,product_rolling,500,1.0,200,16110,2,2,-23.547750387864163,-18.969488019307015,4793,3,18.432184978274364,13.624301675977653,0.5383612662942272,0.5283054003724394,1.7205966115496292,-0.016128862004226713,0.9960808196079188,185.0046609592328,0.551379584235929
TRANSLATOR_SPACE_GRAY,product_rolling,100,2.0,200,4690,2,2,-23.709215442092155,-19.666251556662516,1503,3,0.5476545842217484,-3.652132196162047,0.47782515991471214,0.46417910447761196,2.462342794500039,0.007551330913899814,0.9851751153267005,46.583159700898804,0.15964940603106914
TRANSLATOR_ECLIPSE_CHARCOAL,product_rolling,100,2.0,200,4707,2,2,-23.76091081593928,-19.481973434535103,1559,3,0.9329721691098372,-3.422137242404929,0.5149776927979605,0.4988315275122158,2.44070742289104,-0.0075501345776956014,0.9837603693282465,42.57054870829026,0.16010741709048182
GALAXY_SOUNDS_SOLAR_WINDS,product_rolling,500,3.0,10,453,2,2,-23.775665399239543,-16.927756653992397,80,3,-6.059602649006623,-12.745033112582782,0.4216335540838852,0.3686534216335541,3.32905262413054,-0.00965514628542763,0.9970256319322427,238.70907190852304,0.019372352484935264
OXYGEN_SHAKE_CHOCOLATE,product_rolling,500,1.0,500,15442,2,2,-23.882199458832623,-17.432837263239275,5042,3,10.407492552778137,4.306825540733065,0.49676207745110734,0.48834347882398654,1.7284296940353738,-0.07919677656857875,0.9952376761129068,146.9325318990374,0.5419472252707926
SNACKPACK_STRAWBERRY,product_rolling,100,3.0,500,420,2,2,-23.96938775510204,-14.976190476190476,124,3,29.39404761904762,20.495238095238093,0.5666666666666667,0.5452380952380952,3.3348829575752403,-0.014180066070898303,0.9830600008095198,41.1523363490593,0.01483358395989975
SNACKPACK_VANILLA,product_rolling,1000,1.5,500,9226,2,2,-23.984783931832016,-15.56284236153378,2841,3,22.17071320182094,13.743550834597876,0.5540862779102537,0.5318664643399089,2.030905365925149,-0.02681568442742843,0.9980904656953815,370.96485691497054,0.32485855762319304
PANEL_2X2,product_rolling,1000,3.0,500,334,2,2,-24.027173913043477,-19.527173913043477,68,3,5.013473053892216,0.7035928143712582,0.4341317365269461,0.4221556886227545,3.2158797822564833,-0.011937170028264511,0.9983575694592691,428.60689380538213,0.013666561613614877
UV_VISOR_RED,product_rolling,1000,3.0,500,385,2,2,-24.123655913978496,-17.309139784946236,52,3,31.70909090909091,24.788311688311687,0.7012987012987013,0.6857142857142857,3.2571315046477793,-0.005947470636705514,0.9984619898690577,452.361728472834,0.016106356801093645
SLEEP_POD_NYLON,product_rolling,50,3.0,200,604,2,2,-24.156542056074766,-19.932242990654206,184,3,2.8915562913907276,-1.3990066225165563,0.5066225165562914,0.4917218543046358,3.4165365865401336,0.0001295815625740547,0.9697096628882939,22.54988966952508,0.020625760237869984
PANEL_2X4,product_rolling,500,2.5,25,1659,2,2,-24.192628650904034,-19.447844228094574,447,3,-2.688667872212175,-7.586196503918023,0.4412296564195298,0.4165159734779988,2.8144989982253485,-0.0046520142124609086,0.9968143884250094,222.68129579667837,0.05800027494897581
MICROCHIP_SQUARE,product_rolling,200,3.0,25,408,2,2,-24.324404761904763,-19.452380952380953,100,3,2.0563725490196076,-3.6973039215686274,0.5,0.48284313725490197,3.4292093686878653,-0.024872639316840334,0.9917059683460898,84.55044608391624,0.014208069192589316
MICROCHIP_RECTANGLE,product_rolling,200,2.0,200,4539,2,2,-24.415501519756837,-20.643465045592706,1447,3,2.916942057721965,-1.025556289931703,0.5144304912976426,0.5027539105529852,2.4485046905145675,-0.0026818839640090106,0.991779580451269,84.07573439829392,0.15497531596908426
MICROCHIP_OVAL,product_rolling,100,1.0,500,16391,2,2,-24.471966133584196,-20.104421448730008,5315,3,1.8096211335488988,-1.927033127936062,0.5125983771581966,0.5088768226465743,1.7583357213954112,-0.00787696655786842,0.9839661976600826,43.50218085449708,0.5754667355962355
SLEEP_POD_LAMB_WOOL,product_rolling,100,1.0,200,17344,2,2,-24.56638627742042,-19.819478805871682,5577,3,1.1606895756457556,-3.547249769372694,0.5135493542435424,0.5025369003690037,1.7456946189973777,0.003042016232831441,0.9867351887285446,52.149473905018375,0.5906795621846525
SNACKPACK_VANILLA,product_rolling,500,3.0,200,448,2,2,-24.68421052631579,-16.289473684210527,38,3,44.55357142857143,36.066964285714285,0.6875,0.6696428571428571,3.4036232992924425,-0.025052411148237214,0.9966475588245609,206.5207984070813,0.02027651239067055
OXYGEN_SHAKE_CHOCOLATE,product_rolling,1000,2.0,100,4529,2,2,-24.769192172604114,-18.314601103863524,1164,3,10.54095826893354,4.376352395672334,0.5217487304040627,0.49701920953852946,2.418679467124638,-0.08209932177432777,0.9973097256043322,261.35702083678353,0.16078936862553556
OXYGEN_SHAKE_CHOCOLATE,product_rolling,500,1.0,200,15731,2,2,-24.788087596752877,-18.329242967717576,5184,3,6.716546945521581,0.6119127836755451,0.519293115504418,0.5062615218358655,1.7268481841861127,-0.07971319985012586,0.995235205708442,146.85718644963808,0.5351098312314564
UV_VISOR_ORANGE,product_rolling,1000,1.0,100,16492,2,2,-24.81446019300362,-17.95634800965018,4821,3,3.04223259762309,-3.618117875333495,0.49490662139219016,0.47295658501091437,1.704633213873509,0.0013285702342433192,0.9983113173491688,452.8900207371461,0.5672599509526505
MICROCHIP_CIRCLE,product_rolling,500,1.5,200,9689,2,2,-24.864978902953588,-20.73508137432188,3080,3,0.4482402724739399,-3.6822169470533597,0.5194550521209619,0.5053153060171328,2.1021337280472725,-0.0054244087988870576,0.9965902302589598,204.76398916383607,0.32991552591725104
TRANSLATOR_GRAPHITE_MIST,product_rolling,200,1.0,500,15492,2,2,-24.949152542372882,-20.551044540796216,5074,3,6.150238832946035,1.6944229279628196,0.5381487219209915,0.5304027885360186,1.749484018780022,-0.003470316803744923,0.9914955652841744,81.68949555917395,0.5437841466563388
PANEL_4X4,product_rolling,50,2.0,500,4795,2,2,-25.073101265822785,-20.62626582278481,1492,3,-2.4986444212721586,-6.8889468196037535,0.4913451511991658,0.48237747653806046,2.4893026489021963,-0.005649291080905181,0.970013538417922,22.89201003613969,0.16884239064815323
TRANSLATOR_SPACE_GRAY,product_rolling,100,1.5,500,9697,2,2,-25.13182934315531,-21.098219766728054,3144,3,4.867072290399093,0.6681963493864082,0.5078890378467568,0.4986078168505723,2.074659557091727,0.007516256395947663,0.9851683534803944,46.56197396906868,0.34038009585167417
UV_VISOR_MAGENTA,product_rolling,1000,1.0,500,15539,2,2,-25.193895710980602,-18.585335468944653,4894,3,7.680964025999099,0.663137911062488,0.4990668640195637,0.48638908552673915,1.7053803678351331,-0.0035900298127468947,0.9980750370649915,373.6823161855276,0.5472483361050802
SLEEP_POD_LAMB_WOOL,product_rolling,1000,3.0,25,401,2,2,-25.224489795918366,-20.477040816326532,85,3,-2.351620947630924,-7.014962593516209,0.4763092269326683,0.4339152119700748,3.2931544273800153,0.006722116670362514,0.9984011911446428,464.2827242683639,0.015010343814648842
SLEEP_POD_POLYESTER,product_rolling,1000,1.5,500,9154,2,2,-25.243441122635755,-20.510829774252592,2719,3,34.8660694778239,29.72826086956522,0.4928992790037142,0.48426917194668995,2.0934673660944845,-0.0012296926669553652,0.9978732769948238,360.5040973546331,0.32318220392580754
PANEL_4X4,product_rolling,200,1.5,200,10163,2,2,-25.257728894173603,-20.825653983353153,3361,3,5.415231722916461,1.0440322739348618,0.5055593820722227,0.49453901407064843,2.0845594490406083,-0.006022428810629705,0.9924163125975529,92.02995713341005,0.3457184725705691
UV_VISOR_MAGENTA,product_rolling,200,2.5,100,1594,2,2,-25.284420289855074,-17.946557971014492,447,3,2.8707653701380176,-4.1737766624843164,0.493099121706399,0.47051442910915936,2.8599147520510146,-0.003789042033462778,0.9908721332956184,77.20377316290765,0.05440464874592855
UV_VISOR_MAGENTA,product_rolling,100,2.0,500,4364,2,2,-25.35262784090909,-18.747514204545453,1408,3,2.792621448212649,-4.254582951420715,0.5073327222731439,0.49541704857928504,2.4434298048598833,-0.0033943405831684753,0.9830879372226644,40.983314533587446,0.15338110859182788
UV_VISOR_AMBER,product_rolling,500,2.0,100,4541,2,2,-25.387596899224807,-20.823320413436694,1428,3,2.9530940321515087,-2.1907068927549,0.5241136313587316,0.49504514424135654,2.420885805685387,-0.0037126379998087995,0.9968874972691549,229.61810865323298,0.15314370305121242
TRANSLATOR_SPACE_GRAY,product_rolling,200,2.0,100,4614,2,2,-25.478286045165024,-21.469600463231036,1435,3,7.78359341135674,3.602080624187256,0.5273081924577373,0.5088859991330733,2.464796842827631,0.008099218349305874,0.9922374411400869,90.1339532139152,0.15652970975467725
UV_VISOR_ORANGE,product_rolling,100,2.0,200,4726,2,2,-25.53824969400245,-18.633414932680537,1535,3,0.7130765975454938,-5.949957680914093,0.49090139652983494,0.4750317393144308,2.483727199785792,0.0014181141370456507,0.9851404939106627,46.401071693703315,0.16086499347940614
MICROCHIP_SQUARE,product_rolling,50,1.5,100,10238,2,2,-25.59789504036909,-19.360005767012687,3378,3,-1.2219671810900568,-7.087663606173081,0.501953506544247,0.48886501269779253,2.1123201689306588,-0.023674309880630368,0.9682811403368115,21.645475774605682,0.3447600837442603
MICROCHIP_OVAL,product_rolling,1000,2.0,200,4319,2,2,-25.831210191082803,-21.44968152866242,1300,3,6.538203287798101,2.753646677471637,0.5165547580458439,0.5068302847881454,2.433449038174306,-0.007573854130388827,0.998118785398477,380.5843306487386,0.1477690177714985
TRANSLATOR_SPACE_GRAY,product_rolling,100,1.0,500,16293,2,2,-25.955750594258546,-21.92219784238435,5346,3,4.332535444669489,0.13177438163628552,0.49984655987233784,0.4918676732339041,1.7389249064627617,0.00762332541596846,0.985174610087078,46.58071904019844,0.5717544893351035
TRANSLATOR_VOID_BLUE,product_rolling,50,2.5,500,1772,2,2,-26.023006134969325,-21.118865030674847,533,3,3.8436794582392775,-0.9353837471783296,0.5090293453724605,0.4994356659142212,2.926353969776362,-0.008937159449121868,0.9676509515728292,21.108531959419253,0.06259724367351788
TRANSLATOR_GRAPHITE_MIST,product_rolling,500,1.5,500,8928,2,2,-26.09261744966443,-21.653523489932887,2803,3,19.341509856630825,14.867047491039427,0.5649641577060932,0.5585797491039427,2.095495014480955,-0.0035306839219853992,0.996186498949959,185.71425902636796,0.3139529569892473
TRANSLATOR_SPACE_GRAY,product_rolling,100,1.0,200,16787,2,2,-26.153173059925756,-22.12648046667845,5509,3,0.4919878477393221,-3.707779829630071,0.4767975218919402,0.46381128254006077,1.7397862682127074,0.007654657510472251,0.9851774572657942,46.58944922456464,0.5710588185950499
TRANSLATOR_GRAPHITE_MIST,product_rolling,50,2.5,500,1820,2,2,-26.174255691768828,-21.80998248686515,571,3,3.737087912087912,-0.7282967032967033,0.512087912087912,0.5071428571428571,2.9242202584636767,-0.0034426091069938423,0.9690044027354608,22.071146759209007,0.06405748987854251
PANEL_2X4,product_rolling,500,2.0,200,4241,2,2,-26.191235059760956,-21.447211155378486,1241,3,21.811129450601275,16.88564017920302,0.5604810186276822,0.5496345201603395,2.4500603166352617,-0.001994299824551999,0.9967351394973183,216.96710801502786,0.14532943712736213
PANEL_2X4,product_rolling,500,2.0,50,4411,2,2,-26.20887245841035,-21.46826863832409,1241,3,-2.649739288143278,-7.57390614373158,0.48809793697574244,0.46837451824982995,2.4523222726441105,-0.0024486718106866883,0.9967466134535091,217.8228702241802,0.1496354818754849
TRANSLATOR_ECLIPSE_CHARCOAL,product_rolling,100,2.5,500,1570,2,2,-26.213572854291417,-21.91816367265469,475,3,14.218152866242038,9.859872611464969,0.5331210191082802,0.5254777070063694,2.8673641760423094,-0.008332944027144724,0.9836371340004489,42.26189901207864,0.05561260476030841
SNACKPACK_PISTACHIO,product_rolling,500,2.5,100,1508,2,2,-26.22636815920398,-18.049751243781095,431,3,5.166114058355437,-2.842838196286472,0.5696286472148541,0.5013262599469496,2.8320504938877216,-0.02600693995080184,0.9961750087741347,196.42344653104107,0.05184778822709857
PEBBLES_XS,product_rolling,500,1.5,100,9821,2,2,-26.252159827213823,-21.676970842332615,2756,3,9.824254149271969,5.058497098055187,0.5138987883107626,0.5014764280623154,2.050953062803252,-0.016340446801694896,0.9961074943978169,186.45789178840116,0.33541270561227804
PANEL_4X4,product_rolling,500,3.0,100,521,2,2,-26.265625,-21.8828125,128,3,30.044145873320538,25.69193857965451,0.5758157389635317,0.5623800383877159,3.3215626143378336,-0.007132892955333945,0.9967195296936933,212.06678745777617,0.01818356307799686
MICROCHIP_RECTANGLE,product_rolling,1000,3.0,100,625,2,2,-26.27927927927928,-21.824324324324323,154,3,14.8112,10.7544,0.5008,0.4944,3.3442519698137345,-0.0027728480904436617,0.9977314643905724,316.62209051339113,0.021818343434343433
GALAXY_SOUNDS_SOLAR_FLAMES,product_rolling,50,2.5,200,1817,2,2,-26.294453507340947,-19.221859706362153,568,3,4.388552559163457,-2.6642817831590535,0.5013758943313154,0.47936158503026965,2.9130044498085934,-0.012167024084952289,0.9691370784617711,22.17880914416017,0.06193709074163512
PANEL_2X4,product_rolling,100,2.0,200,4779,2,2,-26.34893216080402,-21.644472361809044,1428,3,3.214793889935132,-1.692404268675455,0.5137057961916719,0.4990583804143126,2.450939917707386,-0.0010772883354501059,0.9850951719184576,46.46266532040767,0.16372072118238382
MICROCHIP_CIRCLE,product_rolling,500,1.0,200,16204,2,2,-26.351478621209267,-22.222640798643813,5309,3,-1.70544310046902,-5.840656627993088,0.5063564551962478,0.49210071587262405,1.7581738489770937,-0.00541857909854935,0.9965828654057795,204.2792654706048,0.5513126388546039
