day,timestamp,product,side,side_sign,counterparty,price,quantity,notional,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,spread,touch_depth,price_minus_mid,signed_mid_edge,price_minus_bid,price_minus_ask,book_relation,future_mid_t10,signed_trade_markout_t10,signed_mid_change_t10,future_mid_t50,signed_trade_markout_t50,signed_mid_change_t50,future_mid_t200,signed_trade_markout_t200,signed_mid_change_t200,future_mid_t500,signed_trade_markout_t500,signed_mid_change_t500,book_depth,spread_day_pctile,depth_day_pctile
1,547600,VEV_6000,buy,1,Mark 22,0.0,4,0.0,0,20,1,24,0.5,1,24,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,44,1.0,0.5065
1,547600,VEV_6500,buy,1,Mark 22,0.0,4,0.0,0,13,1,17,0.5,1,17,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,30,1.0,0.5029
1,548400,VEV_5400,buy,1,Mark 22,12.0,5,60.0,12,21,13,26,12.5,1,26,-0.5,0.5,0.0,-1.0,at_bid,12.5,0.5,0.0,12.5,0.5,0.0,12.5,0.5,0.0,12.0,0.0,-0.5,47,0.6136,0.634
1,548400,VEV_6000,buy,1,Mark 22,0.0,5,0.0,0,21,1,26,0.5,1,26,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,47,1.0,0.5964
1,548400,VEV_6500,buy,1,Mark 22,0.0,5,0.0,0,12,1,17,0.5,1,17,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,29,1.0,0.3782
1,549800,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5236.0,5,26180.0,5231,16,5236,56,5233.5,5,16,2.5,2.5,5.0,0.0,at_ask,5234.0,2.0,-0.5,5234.0,2.0,-0.5,5234.0,2.0,-0.5,5232.0,4.0,1.5,72,0.8202,0.4027
1,553100,VEV_5300,buy,1,Mark 22,39.0,4,156.0,39,19,41,23,40.0,2,23,-1.0,1.0,0.0,-2.0,at_bid,40.0,1.0,0.0,40.0,1.0,0.0,40.0,1.0,0.0,39.0,0.0,-1.0,42,0.8697,0.5863
1,553100,VEV_5500,buy,1,Mark 22,4.0,4,16.0,4,19,5,23,4.5,1,23,-0.5,0.5,0.0,-1.0,at_bid,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,42,0.8473,0.4416
1,553100,VEV_6000,buy,1,Mark 22,0.0,4,0.0,0,19,1,23,0.5,1,23,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,42,1.0,0.4189
1,553100,VEV_6500,buy,1,Mark 22,0.0,4,0.0,0,11,1,15,0.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,26,1.0,0.2539
1,556400,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5228.0,8,41824.0,5223,22,5228,62,5225.5,5,22,2.5,2.5,5.0,0.0,at_ask,5226.0,2.0,-0.5,5226.0,2.0,-0.5,5225.5,2.5,-0.0,5229.0,-1.0,-3.5,84,0.8202,0.6546
1,563500,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5226.0,8,41808.0,5226,53,5231,23,5228.5,5,23,-2.5,2.5,0.0,-5.0,at_bid,5228.5,2.5,0.0,5228.5,2.5,0.0,5230.0,4.0,1.5,5230.5,4.5,2.0,76,0.8202,0.4747
1,564300,VEV_5300,buy,1,Mark 22,40.0,2,80.0,40,18,42,20,41.0,2,20,-1.0,1.0,0.0,-2.0,at_bid,41.0,1.0,0.0,41.0,1.0,0.0,41.0,1.0,0.0,41.0,1.0,0.0,38,0.8697,0.4441
1,564300,VEV_5400,buy,1,Mark 22,12.0,2,24.0,12,18,13,20,12.5,1,20,-0.5,0.5,0.0,-1.0,at_bid,12.5,0.5,0.0,12.5,0.5,0.0,12.5,0.5,0.0,12.5,0.5,0.0,38,0.6136,0.2998
1,564300,VEV_5500,buy,1,Mark 22,4.0,2,8.0,4,18,5,20,4.5,1,20,-0.5,0.5,0.0,-1.0,at_bid,5.0,1.0,0.5,5.0,1.0,0.5,4.5,0.5,0.0,4.5,0.5,0.0,38,0.8473,0.2588
1,564300,VEV_6000,buy,1,Mark 22,0.0,2,0.0,0,18,1,20,0.5,1,20,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,38,1.0,0.2303
1,564300,VEV_6500,buy,1,Mark 22,0.0,2,0.0,0,12,1,14,0.5,1,14,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,26,1.0,0.2539
1,564900,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5236.0,6,31416.0,5230,62,5236,62,5233.0,6,62,3.0,3.0,6.0,0.0,at_ask,5233.5,2.5,-0.5,5233.5,2.5,-0.5,5233.0,3.0,-0.0,5235.5,0.5,-2.5,124,1.0,0.9291
1,565500,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5239.0,7,36673.0,5234,15,5239,45,5236.5,5,15,2.5,2.5,5.0,0.0,at_ask,5236.0,3.0,0.5,5236.0,3.0,0.5,5235.0,4.0,1.5,5234.5,4.5,2.0,60,0.8202,0.2815
1,567200,VEV_5400,buy,1,Mark 22,13.0,2,26.0,13,25,14,27,13.5,1,27,-0.5,0.5,0.0,-1.0,at_bid,13.5,0.5,0.0,13.5,0.5,0.0,13.0,0.0,-0.5,13.5,0.5,0.0,52,0.6136,0.8679
1,567200,VEV_5500,buy,1,Mark 22,5.0,2,10.0,5,25,6,27,5.5,1,27,-0.5,0.5,0.0,-1.0,at_bid,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0,52,0.8473,0.8583
1,567200,VEV_6000,buy,1,Mark 22,0.0,2,0.0,0,25,1,27,0.5,1,27,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,52,1.0,0.8528
1,567200,VEV_6500,buy,1,Mark 22,0.0,2,0.0,0,13,1,15,0.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,28,1.0,0.3778
1,568900,VEV_5300,buy,1,Mark 22,43.0,4,172.0,43,19,45,23,44.0,2,23,-1.0,1.0,0.0,-2.0,at_bid,43.0,0.0,-1.0,43.0,0.0,-1.0,43.0,0.0,-1.0,43.0,0.0,-1.0,42,0.8697,0.5863
1,568900,VEV_5400,buy,1,Mark 22,13.0,4,52.0,13,19,14,5,13.5,1,5,-0.5,0.5,0.0,-1.0,at_bid,13.5,0.5,0.0,13.5,0.5,0.0,13.5,0.5,0.0,13.5,0.5,0.0,24,0.6136,0.0155
1,568900,VEV_5500,buy,1,Mark 22,5.0,4,20.0,5,19,6,23,5.5,1,23,-0.5,0.5,0.0,-1.0,at_bid,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0,42,0.8473,0.4416
1,568900,VEV_6000,buy,1,Mark 22,0.0,4,0.0,0,19,1,23,0.5,1,23,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,42,1.0,0.4189
1,568900,VEV_6500,buy,1,Mark 22,0.0,4,0.0,0,13,1,17,0.5,1,17,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,30,1.0,0.5029
1,571600,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5235.0,7,36645.0,5235,52,5241,52,5238.0,6,52,-3.0,3.0,0.0,-6.0,at_bid,5238.5,3.5,0.5,5238.5,3.5,0.5,5237.0,2.0,-1.0,5238.5,3.5,0.5,104,1.0,0.8473
1,574000,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5238.0,3,15714.0,5232,50,5238,50,5235.0,6,50,3.0,3.0,6.0,0.0,at_ask,5235.5,2.5,-0.5,5235.5,2.5,-0.5,5235.5,2.5,-0.5,5233.5,4.5,1.5,100,1.0,0.8359
1,574800,VEV_5400,buy,1,Mark 22,12.0,2,24.0,12,20,13,22,12.5,1,22,-0.5,0.5,0.0,-1.0,at_bid,12.5,0.5,0.0,12.5,0.5,0.0,12.5,0.5,0.0,12.5,0.5,0.0,42,0.6136,0.4755
1,574800,VEV_5500,buy,1,Mark 22,4.0,2,8.0,4,20,6,22,5.0,2,22,-1.0,1.0,0.0,-2.0,at_bid,5.0,1.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,4.5,0.5,-0.5,42,1.0,0.4416
1,574800,VEV_6000,buy,1,Mark 22,0.0,2,0.0,0,20,1,22,0.5,1,22,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,42,1.0,0.4189
1,574800,VEV_6500,buy,1,Mark 22,0.0,2,0.0,0,12,1,14,0.5,1,14,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,26,1.0,0.2539
1,575800,VEV_5500,buy,1,Mark 22,5.0,5,25.0,5,17,6,22,5.5,1,22,-0.5,0.5,0.0,-1.0,at_bid,5.0,0.0,-0.5,5.0,0.0,-0.5,5.5,0.5,0.0,5.5,0.5,0.0,39,0.8473,0.2601
1,575800,VEV_6000,buy,1,Mark 22,0.0,5,0.0,0,17,1,22,0.5,1,22,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,39,1.0,0.2311
1,575800,VEV_6500,buy,1,Mark 22,0.0,5,0.0,0,10,1,15,0.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,25,1.0,0.1499
1,576400,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5233.0,3,15699.0,5233,49,5238,16,5235.5,5,16,-2.5,2.5,0.0,-5.0,at_bid,5235.0,2.0,-0.5,5235.0,2.0,-0.5,5236.5,3.5,1.0,5234.5,1.5,-1.0,65,0.8202,0.3108
1,581700,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5237.0,3,15711.0,5231,64,5237,64,5234.0,6,64,3.0,3.0,6.0,0.0,at_ask,5235.5,1.5,-1.5,5235.5,1.5,-1.5,5238.0,-1.0,-4.0,5238.0,-1.0,-4.0,128,1.0,0.9467
1,584900,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5234.0,7,36638.0,5234,51,5239,18,5236.5,5,18,-2.5,2.5,0.0,-5.0,at_bid,5237.5,3.5,1.0,5237.5,3.5,1.0,5236.5,2.5,0.0,5238.5,4.5,2.0,69,0.8202,0.3581
1,587200,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5242.0,3,15726.0,5242,73,5248,73,5245.0,6,73,-3.0,3.0,0.0,-6.0,at_bid,5247.0,5.0,2.0,5247.0,5.0,2.0,5247.5,5.5,2.5,5247.0,5.0,2.0,146,1.0,0.9975
1,588200,VEV_5300,buy,1,Mark 22,45.0,4,180.0,45,18,47,22,46.0,2,22,-1.0,1.0,0.0,-2.0,at_bid,46.0,1.0,0.0,46.0,1.0,0.0,45.0,0.0,-1.0,46.0,1.0,0.0,40,0.8697,0.5186
1,588200,VEV_5400,buy,1,Mark 22,14.0,4,56.0,14,18,15,22,14.5,1,22,-0.5,0.5,0.0,-1.0,at_bid,14.5,0.5,0.0,14.5,0.5,0.0,14.0,0.0,-0.5,14.5,0.5,0.0,40,0.6136,0.3895
1,588200,VEV_5500,buy,1,Mark 22,5.0,4,20.0,5,18,6,22,5.5,1,22,-0.5,0.5,0.0,-1.0,at_bid,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0,40,0.8473,0.3503
1,588200,VEV_6000,buy,1,Mark 22,0.0,4,0.0,0,18,1,22,0.5,1,22,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,40,1.0,0.3248
1,588200,VEV_6500,buy,1,Mark 22,0.0,4,0.0,0,10,1,14,0.5,1,14,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,24,1.0,0.1491
1,595300,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5238.0,8,41904.0,5238,54,5244,54,5241.0,6,54,-3.0,3.0,0.0,-6.0,at_bid,5241.5,3.5,0.5,5241.5,3.5,0.5,5241.5,3.5,0.5,5242.5,4.5,1.5,108,1.0,0.8618
1,600000,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5237.0,7,36659.0,5232,15,5237,48,5234.5,5,15,2.5,2.5,5.0,0.0,at_ask,5233.0,4.0,1.5,5233.0,4.0,1.5,5232.5,4.5,2.0,5232.0,5.0,2.5,63,0.8202,0.295
1,603000,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5234.0,6,31404.0,5229,19,5234,65,5231.5,5,19,2.5,2.5,5.0,0.0,at_ask,5231.5,2.5,-0.0,5231.5,2.5,-0.0,5231.5,2.5,-0.0,5232.5,1.5,-1.0,84,0.8202,0.6546
1,604600,VEV_5300,buy,1,Mark 22,39.0,5,195.0,39,14,41,19,40.0,2,19,-1.0,1.0,0.0,-2.0,at_bid,40.0,1.0,0.0,40.0,1.0,0.0,40.0,1.0,0.0,40.0,1.0,0.0,33,0.8697,0.2534
1,604600,VEV_5400,buy,1,Mark 22,11.0,5,55.0,11,14,13,19,12.0,2,19,-1.0,1.0,0.0,-2.0,at_bid,12.0,1.0,0.0,12.0,1.0,0.0,12.0,1.0,0.0,11.5,0.5,-0.5,33,1.0,0.1182
1,604600,VEV_5500,buy,1,Mark 22,4.0,5,20.0,4,14,5,19,4.5,1,19,-0.5,0.5,0.0,-1.0,at_bid,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,33,0.8473,0.0769
1,604600,VEV_6000,buy,1,Mark 22,0.0,5,0.0,0,14,1,19,0.5,1,19,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,33,1.0,0.0483
1,604600,VEV_6500,buy,1,Mark 22,0.0,5,0.0,0,8,1,13,0.5,1,13,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,21,1.0,0.0249
1,605700,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5226.0,7,36582.0,5226,60,5231,24,5228.5,5,24,-2.5,2.5,0.0,-5.0,at_bid,5229.5,3.5,1.0,5229.5,3.5,1.0,5230.5,4.5,2.0,5227.5,1.5,-1.0,84,0.8202,0.6546
1,612900,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5223.0,8,41784.0,5223,65,5225,3,5224.0,2,3,-1.0,1.0,0.0,-2.0,at_bid,5227.0,4.0,3.0,5227.0,4.0,3.0,5226.5,3.5,2.5,5228.5,5.5,4.5,68,0.0411,0.3459
1,617900,VEV_5300,buy,1,Mark 22,40.0,2,80.0,40,14,42,16,41.0,2,16,-1.0,1.0,0.0,-2.0,at_bid,41.0,1.0,0.0,41.0,1.0,0.0,41.0,1.0,0.0,40.0,0.0,-1.0,30,0.8697,0.1722
1,617900,VEV_5400,buy,1,Mark 22,12.0,2,24.0,12,14,13,16,12.5,1,16,-0.5,0.5,0.0,-1.0,at_bid,12.5,0.5,0.0,12.5,0.5,0.0,12.5,0.5,0.0,12.5,0.5,0.0,30,0.6136,0.0703
1,617900,VEV_5500,buy,1,Mark 22,4.0,2,8.0,4,14,6,16,5.0,2,16,-1.0,1.0,0.0,-2.0,at_bid,5.0,1.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,4.5,0.5,-0.5,30,1.0,0.0374
1,617900,VEV_6000,buy,1,Mark 22,0.0,2,0.0,0,14,1,16,0.5,1,16,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,30,1.0,0.0164
1,617900,VEV_6500,buy,1,Mark 22,0.0,2,0.0,0,14,1,16,0.5,1,16,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,30,1.0,0.5029
1,618300,VEV_5300,buy,1,Mark 22,40.0,2,80.0,40,13,42,15,41.0,2,15,-1.0,1.0,0.0,-2.0,at_bid,40.0,0.0,-1.0,40.0,0.0,-1.0,40.0,0.0,-1.0,40.0,0.0,-1.0,28,0.8697,0.1153
1,618300,VEV_5400,buy,1,Mark 22,12.0,2,24.0,12,13,13,15,12.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,12.5,0.5,0.0,12.5,0.5,0.0,12.5,0.5,0.0,12.5,0.5,0.0,28,0.6136,0.0396
1,618300,VEV_5500,buy,1,Mark 22,4.0,2,8.0,4,13,5,15,4.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,28,0.8473,0.0161
1,618300,VEV_6000,buy,1,Mark 22,0.0,2,0.0,0,13,1,15,0.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,28,1.0,0.0004
1,618300,VEV_6500,buy,1,Mark 22,0.0,2,0.0,0,17,1,19,0.5,1,19,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,36,1.0,0.8507
1,624400,VEV_5300,buy,1,Mark 22,42.0,2,84.0,42,18,44,20,43.0,2,20,-1.0,1.0,0.0,-2.0,at_bid,43.0,1.0,0.0,43.0,1.0,0.0,43.0,1.0,0.0,42.0,0.0,-1.0,38,0.8697,0.4441
1,624400,VEV_5400,buy,1,Mark 22,13.0,2,26.0,13,18,14,20,13.5,1,20,-0.5,0.5,0.0,-1.0,at_bid,13.5,0.5,0.0,13.5,0.5,0.0,13.5,0.5,0.0,13.5,0.5,0.0,38,0.6136,0.2998
1,624400,VEV_5500,buy,1,Mark 22,5.0,2,10.0,5,18,6,20,5.5,1,20,-0.5,0.5,0.0,-1.0,at_bid,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0,38,0.8473,0.2588
1,624400,VEV_6000,buy,1,Mark 22,0.0,2,0.0,0,18,1,20,0.5,1,20,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,38,1.0,0.2303
1,624400,VEV_6500,buy,1,Mark 22,0.0,2,0.0,0,17,1,19,0.5,1,19,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,36,1.0,0.8507
1,624700,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5242.0,5,26210.0,5236,62,5242,62,5239.0,6,62,3.0,3.0,6.0,0.0,at_ask,5237.5,4.5,1.5,5237.5,4.5,1.5,5237.5,4.5,1.5,5236.5,5.5,2.5,124,1.0,0.9291
1,628100,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5231.0,6,31386.0,5226,18,5231,54,5228.5,5,18,2.5,2.5,5.0,0.0,at_ask,5227.5,3.5,1.0,5227.5,3.5,1.0,5227.5,3.5,1.0,5224.5,6.5,4.0,72,0.8202,0.4027
1,631700,VEV_5400,buy,1,Mark 22,10.0,3,30.0,10,22,11,25,10.5,1,25,-0.5,0.5,0.0,-1.0,at_bid,10.5,0.5,0.0,10.5,0.5,0.0,10.5,0.5,0.0,10.5,0.5,0.0,47,0.6136,0.634
1,631700,VEV_6000,buy,1,Mark 22,0.0,3,0.0,0,22,1,25,0.5,1,25,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,47,1.0,0.5964
1,631700,VEV_6500,buy,1,Mark 22,0.0,3,0.0,0,12,1,15,0.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,27,1.0,0.2552
1,634800,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5214.0,6,31284.0,5214,67,5216,8,5215.0,2,8,-1.0,1.0,0.0,-2.0,at_bid,5216.5,2.5,1.5,5216.5,2.5,1.5,5217.0,3.0,2.0,5216.0,2.0,1.0,75,0.0411,0.456
1,636100,VEV_5300,buy,1,Mark 22,37.0,4,148.0,37,19,39,23,38.0,2,23,-1.0,1.0,0.0,-2.0,at_bid,37.5,0.5,-0.5,37.5,0.5,-0.5,37.0,0.0,-1.0,36.0,-1.0,-2.0,42,0.8697,0.5863
1,636100,VEV_5500,buy,1,Mark 22,4.0,4,16.0,4,19,5,23,4.5,1,23,-0.5,0.5,0.0,-1.0,at_bid,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,4.0,0.0,-0.5,42,0.8473,0.4416
1,636100,VEV_6000,buy,1,Mark 22,0.0,4,0.0,0,19,1,23,0.5,1,23,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,42,1.0,0.4189
1,636100,VEV_6500,buy,1,Mark 22,0.0,4,0.0,0,7,1,11,0.5,1,11,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,18,1.0,0.0002
1,640500,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5212.0,3,15636.0,5212,56,5217,17,5214.5,5,17,-2.5,2.5,0.0,-5.0,at_bid,5214.5,2.5,0.0,5214.5,2.5,0.0,5212.0,0.0,-2.5,5212.5,0.5,-2.0,73,0.8202,0.4183
1,642100,VEV_5300,buy,1,Mark 22,34.0,4,136.0,34,13,36,17,35.0,2,17,-1.0,1.0,0.0,-2.0,at_bid,35.0,1.0,0.0,35.0,1.0,0.0,35.0,1.0,0.0,34.5,0.5,-0.5,30,0.8697,0.1722
1,642100,VEV_5400,buy,1,Mark 22,9.0,4,36.0,9,13,10,17,9.5,1,17,-0.5,0.5,0.0,-1.0,at_bid,9.5,0.5,0.0,9.5,0.5,0.0,9.5,0.5,0.0,9.5,0.5,0.0,30,0.6136,0.0703
1,642100,VEV_5500,buy,1,Mark 22,3.0,4,12.0,3,13,4,17,3.5,1,17,-0.5,0.5,0.0,-1.0,at_bid,3.5,0.5,0.0,3.5,0.5,0.0,3.5,0.5,0.0,3.5,0.5,0.0,30,0.8473,0.0374
1,642100,VEV_6000,buy,1,Mark 22,0.0,4,0.0,0,13,1,17,0.5,1,17,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,30,1.0,0.0164
1,642100,VEV_6500,buy,1,Mark 22,0.0,4,0.0,0,13,1,17,0.5,1,17,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,30,1.0,0.5029
1,644900,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5210.0,6,31260.0,5204,70,5210,70,5207.0,6,70,3.0,3.0,6.0,0.0,at_ask,5208.5,1.5,-1.5,5208.5,1.5,-1.5,5208.0,2.0,-1.0,5209.5,0.5,-2.5,140,1.0,0.9877
1,652100,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5198.0,6,31188.0,5198,49,5203,18,5200.5,5,18,-2.5,2.5,0.0,-5.0,at_bid,5200.5,2.5,0.0,5200.5,2.5,0.0,5200.5,2.5,0.0,5201.5,3.5,1.0,67,0.8202,0.3321
1,654200,VEV_5400,buy,1,Mark 22,8.0,2,16.0,8,20,9,22,8.5,1,22,-0.5,0.5,0.0,-1.0,at_bid,9.0,1.0,0.5,9.0,1.0,0.5,9.0,1.0,0.5,9.0,1.0,0.5,42,0.6136,0.4755
1,654200,VEV_5500,buy,1,Mark 22,3.0,2,6.0,3,20,4,22,3.5,1,22,-0.5,0.5,0.0,-1.0,at_bid,3.5,0.5,0.0,3.5,0.5,0.0,3.5,0.5,0.0,3.5,0.5,0.0,42,0.8473,0.4416
1,654200,VEV_6000,buy,1,Mark 22,0.0,2,0.0,0,20,1,22,0.5,1,22,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,42,1.0,0.4189
1,654200,VEV_6500,buy,1,Mark 22,0.0,2,0.0,0,15,1,17,0.5,1,17,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,32,1.0,0.6265
1,657800,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5213.0,5,26065.0,5208,24,5213,63,5210.5,5,24,2.5,2.5,5.0,0.0,at_ask,5210.5,2.5,-0.0,5210.5,2.5,-0.0,5210.5,2.5,-0.0,5209.0,4.0,1.5,87,0.8202,0.7115
1,659200,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5215.0,7,36505.0,5209,61,5215,61,5212.0,6,61,3.0,3.0,6.0,0.0,at_ask,5211.5,3.5,0.5,5211.5,3.5,0.5,5211.5,3.5,0.5,5213.0,2.0,-1.0,122,1.0,0.9194
1,666500,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5220.0,7,36540.0,5220,63,5226,63,5223.0,6,63,-3.0,3.0,0.0,-6.0,at_bid,5223.5,3.5,0.5,5223.5,3.5,0.5,5223.0,3.0,0.0,5223.5,3.5,0.5,126,1.0,0.9374
1,667400,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5227.0,6,31362.0,5221,66,5227,66,5224.0,6,66,3.0,3.0,6.0,0.0,at_ask,5223.0,4.0,1.0,5223.0,4.0,1.0,5223.5,3.5,0.5,5220.5,6.5,3.5,132,1.0,0.9608
1,669900,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5216.0,7,36512.0,5216,67,5222,67,5219.0,6,67,-3.0,3.0,0.0,-6.0,at_bid,5219.5,3.5,0.5,5219.5,3.5,0.5,5218.5,2.5,-0.5,5218.5,2.5,-0.5,134,1.0,0.9683
1,674000,VEV_5300,buy,1,Mark 22,37.0,3,111.0,37,22,39,25,38.0,2,25,-1.0,1.0,0.0,-2.0,at_bid,38.0,1.0,0.0,38.0,1.0,0.0,38.0,1.0,0.0,39.0,2.0,1.0,47,0.8697,0.7152
1,674000,VEV_5400,buy,1,Mark 22,10.0,3,30.0,10,22,11,25,10.5,1,25,-0.5,0.5,0.0,-1.0,at_bid,10.5,0.5,0.0,10.5,0.5,0.0,10.5,0.5,0.0,11.0,1.0,0.5,47,0.6136,0.634
