day,timestamp,rows,products,sides,total_qty
1,93800,1,VELVETFRUIT_EXTRACT,sell,7
1,107900,1,VELVETFRUIT_EXTRACT,sell,3
1,110100,1,VELVETFRUIT_EXTRACT,buy,4
1,123300,1,VELVETFRUIT_EXTRACT,buy,7
1,131800,1,VELVETFRUIT_EXTRACT,buy,5
1,135200,1,VELVETFRUIT_EXTRACT,sell,8
1,138000,1,VELVETFRUIT_EXTRACT,buy,7
1,144500,1,VELVETFRUIT_EXTRACT,buy,5
1,150700,1,VELVETFRUIT_EXTRACT,sell,7
1,151400,1,VELVETFRUIT_EXTRACT,buy,7
1,167600,1,VELVETFRUIT_EXTRACT,buy,6
1,171700,1,VELVETFRUIT_EXTRACT,buy,7
1,179200,1,VELVETFRUIT_EXTRACT,buy,4
1,180100,1,VELVETFRUIT_EXTRACT,sell,3
1,187400,1,VELVETFRUIT_EXTRACT,sell,8
1,187600,1,VELVETFRUIT_EXTRACT,sell,5
1,206800,1,VELVETFRUIT_EXTRACT,buy,6
1,207600,1,VELVETFRUIT_EXTRACT,sell,4
1,213700,1,VELVETFRUIT_EXTRACT,sell,5
1,214400,1,VELVETFRUIT_EXTRACT,buy,3
1,237900,1,VELVETFRUIT_EXTRACT,sell,6
1,248300,1,VELVETFRUIT_EXTRACT,buy,5
1,250500,1,VELVETFRUIT_EXTRACT,buy,4
1,251200,1,VELVETFRUIT_EXTRACT,buy,8
1,262200,1,VELVETFRUIT_EXTRACT,buy,4
1,266500,1,VELVETFRUIT_EXTRACT,sell,5
1,269300,1,VELVETFRUIT_EXTRACT,buy,5
1,275300,1,VELVETFRUIT_EXTRACT,sell,8
1,279600,1,VELVETFRUIT_EXTRACT,sell,4
1,286300,1,VELVETFRUIT_EXTRACT,sell,6
1,292400,1,VELVETFRUIT_EXTRACT,sell,8
1,296900,1,VELVETFRUIT_EXTRACT,buy,5
1,307500,1,VELVETFRUIT_EXTRACT,sell,8
1,309500,1,VELVETFRUIT_EXTRACT,sell,4
1,313000,1,VELVETFRUIT_EXTRACT,sell,5
1,333100,1,VELVETFRUIT_EXTRACT,buy,4
1,335300,1,VELVETFRUIT_EXTRACT,buy,3
1,344200,1,VELVETFRUIT_EXTRACT,sell,4
1,380900,1,VELVETFRUIT_EXTRACT,buy,8
1,393000,1,VELVETFRUIT_EXTRACT,buy,4
1,393900,1,VELVETFRUIT_EXTRACT,buy,6
1,396000,1,VELVETFRUIT_EXTRACT,sell,8
1,396200,1,VELVETFRUIT_EXTRACT,buy,7
1,401900,1,VELVETFRUIT_EXTRACT,buy,8
1,403500,1,VELVETFRUIT_EXTRACT,buy,8
1,411200,1,VELVETFRUIT_EXTRACT,sell,7
1,411300,1,VELVETFRUIT_EXTRACT,sell,7
1,419900,1,VELVETFRUIT_EXTRACT,sell,6
1,431000,1,VELVETFRUIT_EXTRACT,sell,5
1,435300,1,VELVETFRUIT_EXTRACT,buy,8
1,438000,1,VELVETFRUIT_EXTRACT,buy,7
1,444300,1,VELVETFRUIT_EXTRACT,buy,7
1,448100,1,VELVETFRUIT_EXTRACT,sell,3
1,453500,1,VELVETFRUIT_EXTRACT,buy,8
1,453600,1,VELVETFRUIT_EXTRACT,sell,4
1,454800,1,VELVETFRUIT_EXTRACT,buy,3
1,455200,1,VELVETFRUIT_EXTRACT,buy,6
1,459900,1,VELVETFRUIT_EXTRACT,sell,8
1,462300,1,VELVETFRUIT_EXTRACT,sell,8
1,468000,1,VELVETFRUIT_EXTRACT,buy,3
1,469300,1,VELVETFRUIT_EXTRACT,buy,6
1,477900,1,VELVETFRUIT_EXTRACT,sell,5
1,483800,1,VELVETFRUIT_EXTRACT,buy,7
1,486400,1,VELVETFRUIT_EXTRACT,buy,7
1,493900,1,VELVETFRUIT_EXTRACT,buy,3
1,520500,1,VELVETFRUIT_EXTRACT,buy,4
1,523300,1,VELVETFRUIT_EXTRACT,sell,3
1,526200,1,VELVETFRUIT_EXTRACT,buy,8
1,530000,1,VELVETFRUIT_EXTRACT,buy,6
1,537500,1,VELVETFRUIT_EXTRACT,sell,4
1,544400,1,VELVETFRUIT_EXTRACT,sell,6
1,549800,1,VELVETFRUIT_EXTRACT,sell,5
1,556400,1,VELVETFRUIT_EXTRACT,sell,8
1,563500,1,VELVETFRUIT_EXTRACT,buy,8
1,564900,1,VELVETFRUIT_EXTRACT,sell,6
1,565500,1,VELVETFRUIT_EXTRACT,sell,7
1,571600,1,VELVETFRUIT_EXTRACT,buy,7
1,574000,1,VELVETFRUIT_EXTRACT,sell,3
1,576400,1,VELVETFRUIT_EXTRACT,buy,3
1,581700,1,VELVETFRUIT_EXTRACT,sell,3
1,584900,1,VELVETFRUIT_EXTRACT,buy,7
1,587200,1,VELVETFRUIT_EXTRACT,buy,3
1,595300,1,VELVETFRUIT_EXTRACT,buy,8
1,600000,1,VELVETFRUIT_EXTRACT,sell,7
1,603000,1,VELVETFRUIT_EXTRACT,sell,6
1,605700,1,VELVETFRUIT_EXTRACT,buy,7
1,612900,1,VELVETFRUIT_EXTRACT,buy,8
1,624700,1,VELVETFRUIT_EXTRACT,sell,5
1,628100,1,VELVETFRUIT_EXTRACT,sell,6
1,634800,1,VELVETFRUIT_EXTRACT,buy,6
1,640500,1,VELVETFRUIT_EXTRACT,buy,3
1,644900,1,VELVETFRUIT_EXTRACT,sell,6
1,652100,1,VELVETFRUIT_EXTRACT,buy,6
1,657800,1,VELVETFRUIT_EXTRACT,sell,5
1,659200,1,VELVETFRUIT_EXTRACT,sell,7
1,666500,1,VELVETFRUIT_EXTRACT,buy,7
1,667400,1,VELVETFRUIT_EXTRACT,sell,6
1,669900,1,VELVETFRUIT_EXTRACT,buy,7
1,685200,1,VELVETFRUIT_EXTRACT,sell,6
1,702500,1,VELVETFRUIT_EXTRACT,sell,4
1,704700,1,VELVETFRUIT_EXTRACT,sell,8
1,725400,1,VELVETFRUIT_EXTRACT,sell,5
1,731200,1,VELVETFRUIT_EXTRACT,sell,4
1,749700,1,VELVETFRUIT_EXTRACT,sell,5
1,750500,1,VELVETFRUIT_EXTRACT,sell,7
1,760200,1,VELVETFRUIT_EXTRACT,sell,5
1,762400,1,VELVETFRUIT_EXTRACT,buy,3
1,772500,1,VELVETFRUIT_EXTRACT,buy,7
1,775000,1,VELVETFRUIT_EXTRACT,sell,4
1,777000,1,VELVETFRUIT_EXTRACT,sell,6
1,787700,1,VELVETFRUIT_EXTRACT,sell,6
1,794800,1,VELVETFRUIT_EXTRACT,sell,8
1,807400,1,VELVETFRUIT_EXTRACT,sell,4
1,817900,1,VELVETFRUIT_EXTRACT,buy,5
1,827500,1,VELVETFRUIT_EXTRACT,sell,8
1,836000,1,VELVETFRUIT_EXTRACT,buy,6
1,849300,1,VELVETFRUIT_EXTRACT,sell,8
1,852200,1,VELVETFRUIT_EXTRACT,sell,4
1,852900,1,VELVETFRUIT_EXTRACT,buy,7
1,868700,1,VELVETFRUIT_EXTRACT,buy,4
1,871500,1,VELVETFRUIT_EXTRACT,buy,8
1,874400,1,VELVETFRUIT_EXTRACT,sell,3
1,876500,1,VELVETFRUIT_EXTRACT,sell,6
1,876800,1,VELVETFRUIT_EXTRACT,sell,8
1,884600,1,VELVETFRUIT_EXTRACT,buy,7
1,886600,1,VELVETFRUIT_EXTRACT,sell,5
1,890200,1,VELVETFRUIT_EXTRACT,buy,4
1,899700,1,VELVETFRUIT_EXTRACT,buy,5
1,901000,1,VELVETFRUIT_EXTRACT,sell,7
1,911600,1,VELVETFRUIT_EXTRACT,sell,5
1,917300,1,VELVETFRUIT_EXTRACT,sell,6
1,931200,1,VELVETFRUIT_EXTRACT,buy,6
1,937800,1,VELVETFRUIT_EXTRACT,buy,6
1,944800,1,VELVETFRUIT_EXTRACT,sell,8
1,951500,1,VELVETFRUIT_EXTRACT,sell,6
1,960700,1,VELVETFRUIT_EXTRACT,sell,4
1,965000,1,VELVETFRUIT_EXTRACT,buy,4
1,966200,1,VELVETFRUIT_EXTRACT,buy,7
1,972800,1,VELVETFRUIT_EXTRACT,buy,3
1,973300,1,VELVETFRUIT_EXTRACT,sell,8
1,975400,1,VELVETFRUIT_EXTRACT,buy,3
1,982000,1,VELVETFRUIT_EXTRACT,sell,3
1,988000,1,VELVETFRUIT_EXTRACT,sell,4
2,2700,1,VELVETFRUIT_EXTRACT,buy,8
2,5700,1,VELVETFRUIT_EXTRACT,buy,5
2,12600,1,VELVETFRUIT_EXTRACT,buy,3
2,16300,1,VELVETFRUIT_EXTRACT,sell,5
2,23100,1,VELVETFRUIT_EXTRACT,buy,4
2,33300,1,VELVETFRUIT_EXTRACT,sell,7
2,36100,1,VELVETFRUIT_EXTRACT,sell,4
2,41700,1,VELVETFRUIT_EXTRACT,sell,5
2,43000,1,VELVETFRUIT_EXTRACT,buy,8
2,48100,1,VELVETFRUIT_EXTRACT,sell,7
2,52600,1,VELVETFRUIT_EXTRACT,sell,8
2,53200,1,VELVETFRUIT_EXTRACT,sell,5
2,53600,1,VELVETFRUIT_EXTRACT,buy,5
2,59200,1,VELVETFRUIT_EXTRACT,sell,8
2,64300,1,VELVETFRUIT_EXTRACT,buy,3
2,67600,1,VELVETFRUIT_EXTRACT,sell,4
2,70000,1,VELVETFRUIT_EXTRACT,buy,6
2,73100,1,VELVETFRUIT_EXTRACT,buy,7
2,73200,1,VELVETFRUIT_EXTRACT,buy,5
2,76700,1,VELVETFRUIT_EXTRACT,sell,4
2,83000,1,VELVETFRUIT_EXTRACT,sell,6
2,84100,1,VELVETFRUIT_EXTRACT,sell,8
2,85500,1,VELVETFRUIT_EXTRACT,sell,8
2,92600,1,VELVETFRUIT_EXTRACT,sell,4
2,95100,1,VELVETFRUIT_EXTRACT,buy,8
2,97400,1,VELVETFRUIT_EXTRACT,buy,5
2,103500,1,VELVETFRUIT_EXTRACT,buy,8
2,109400,1,VELVETFRUIT_EXTRACT,sell,6
2,111300,1,VELVETFRUIT_EXTRACT,sell,7
2,118100,1,VELVETFRUIT_EXTRACT,sell,3
2,122900,1,VELVETFRUIT_EXTRACT,buy,8
2,133000,1,VELVETFRUIT_EXTRACT,sell,7
2,135500,1,VELVETFRUIT_EXTRACT,sell,7
2,138700,1,VELVETFRUIT_EXTRACT,sell,3
2,143100,1,VELVETFRUIT_EXTRACT,sell,7
2,144300,1,VELVETFRUIT_EXTRACT,sell,6
2,147200,1,VELVETFRUIT_EXTRACT,buy,8
2,154300,1,VELVETFRUIT_EXTRACT,sell,6
2,155100,1,VELVETFRUIT_EXTRACT,sell,8
2,172600,1,VELVETFRUIT_EXTRACT,sell,8
2,175000,1,VELVETFRUIT_EXTRACT,sell,4
2,178200,1,VELVETFRUIT_EXTRACT,buy,3
2,179100,1,VELVETFRUIT_EXTRACT,sell,8
2,188200,1,VELVETFRUIT_EXTRACT,buy,3
2,189700,1,VELVETFRUIT_EXTRACT,buy,6
2,194900,1,VELVETFRUIT_EXTRACT,buy,6
2,203500,1,VELVETFRUIT_EXTRACT,sell,4
2,206000,1,VELVETFRUIT_EXTRACT,sell,6
2,209400,1,VELVETFRUIT_EXTRACT,buy,4
2,211400,1,VELVETFRUIT_EXTRACT,buy,7
2,212100,1,VELVETFRUIT_EXTRACT,sell,4
2,217800,1,VELVETFRUIT_EXTRACT,buy,6
2,232000,1,VELVETFRUIT_EXTRACT,sell,8
2,237400,1,VELVETFRUIT_EXTRACT,sell,6
2,259500,1,VELVETFRUIT_EXTRACT,buy,4
2,265100,1,VELVETFRUIT_EXTRACT,buy,6
2,268600,1,VELVETFRUIT_EXTRACT,buy,5
2,272700,1,VELVETFRUIT_EXTRACT,buy,3
2,278700,1,VELVETFRUIT_EXTRACT,sell,6
2,282600,1,VELVETFRUIT_EXTRACT,sell,6
2,285600,1,VELVETFRUIT_EXTRACT,sell,4
2,288000,1,VELVETFRUIT_EXTRACT,buy,8
2,293700,1,VELVETFRUIT_EXTRACT,buy,8
2,296800,1,VELVETFRUIT_EXTRACT,buy,8
2,301000,1,VELVETFRUIT_EXTRACT,buy,8
2,305600,1,VELVETFRUIT_EXTRACT,buy,3
2,307900,1,VELVETFRUIT_EXTRACT,buy,8
2,308400,1,VELVETFRUIT_EXTRACT,buy,3
2,311700,1,VELVETFRUIT_EXTRACT,sell,6
2,332600,1,VELVETFRUIT_EXTRACT,sell,8
2,333900,1,VELVETFRUIT_EXTRACT,sell,7
2,336800,1,VELVETFRUIT_EXTRACT,buy,5
2,344000,1,VELVETFRUIT_EXTRACT,buy,3
2,344600,1,VELVETFRUIT_EXTRACT,buy,7
2,344900,1,VELVETFRUIT_EXTRACT,buy,6
2,353600,1,VELVETFRUIT_EXTRACT,buy,7
2,358400,1,VELVETFRUIT_EXTRACT,sell,5
2,360000,1,VELVETFRUIT_EXTRACT,sell,7
2,361300,1,VELVETFRUIT_EXTRACT,sell,3
2,361600,1,VELVETFRUIT_EXTRACT,buy,5
2,362500,1,VELVETFRUIT_EXTRACT,buy,5
2,372300,1,VELVETFRUIT_EXTRACT,buy,6
2,401500,1,VELVETFRUIT_EXTRACT,sell,7
2,432100,1,VELVETFRUIT_EXTRACT,buy,8
2,436100,1,VELVETFRUIT_EXTRACT,sell,5
2,441300,1,VELVETFRUIT_EXTRACT,buy,5
2,444200,1,VELVETFRUIT_EXTRACT,sell,6
2,448600,1,VELVETFRUIT_EXTRACT,sell,7
2,466000,1,VELVETFRUIT_EXTRACT,buy,3
2,468600,1,VELVETFRUIT_EXTRACT,sell,4
2,473000,1,VELVETFRUIT_EXTRACT,sell,4
2,474000,1,VELVETFRUIT_EXTRACT,sell,5
2,477300,1,VELVETFRUIT_EXTRACT,buy,8
2,486000,1,VELVETFRUIT_EXTRACT,buy,5
2,486200,1,VELVETFRUIT_EXTRACT,sell,8
2,493500,1,VELVETFRUIT_EXTRACT,buy,6
2,494300,1,VELVETFRUIT_EXTRACT,sell,6
2,495100,1,VELVETFRUIT_EXTRACT,sell,8
2,498100,1,VELVETFRUIT_EXTRACT,buy,8
2,501300,1,VELVETFRUIT_EXTRACT,sell,7
2,505100,1,VELVETFRUIT_EXTRACT,buy,7
2,519800,1,VELVETFRUIT_EXTRACT,buy,5
2,544700,1,VELVETFRUIT_EXTRACT,sell,8
2,548000,1,VELVETFRUIT_EXTRACT,buy,5
2,548900,1,VELVETFRUIT_EXTRACT,sell,7
2,551500,1,VELVETFRUIT_EXTRACT,buy,6
2,555000,1,VELVETFRUIT_EXTRACT,sell,3
2,566300,1,VELVETFRUIT_EXTRACT,sell,5
2,569800,1,VELVETFRUIT_EXTRACT,buy,5
2,573500,1,VELVETFRUIT_EXTRACT,buy,5
2,573700,1,VELVETFRUIT_EXTRACT,sell,3
2,589400,1,VELVETFRUIT_EXTRACT,buy,3
2,592000,1,VELVETFRUIT_EXTRACT,sell,6
2,608800,1,VELVETFRUIT_EXTRACT,sell,3
2,617200,1,VELVETFRUIT_EXTRACT,sell,6
2,629200,1,VELVETFRUIT_EXTRACT,buy,5
2,634400,1,VELVETFRUIT_EXTRACT,sell,5
2,650200,1,VELVETFRUIT_EXTRACT,sell,6
2,651300,1,VELVETFRUIT_EXTRACT,sell,8
2,659800,1,VELVETFRUIT_EXTRACT,buy,6
2,662600,1,VELVETFRUIT_EXTRACT,sell,6
2,667800,1,VELVETFRUIT_EXTRACT,sell,5
2,673000,1,VELVETFRUIT_EXTRACT,buy,5
2,673600,1,VELVETFRUIT_EXTRACT,sell,6
2,683900,1,VELVETFRUIT_EXTRACT,sell,3
2,684500,1,VELVETFRUIT_EXTRACT,buy,7
2,686400,1,VELVETFRUIT_EXTRACT,buy,8
2,687700,1,VELVETFRUIT_EXTRACT,buy,7
2,688500,1,VELVETFRUIT_EXTRACT,buy,3
2,692500,1,VELVETFRUIT_EXTRACT,buy,6
2,704600,1,VELVETFRUIT_EXTRACT,sell,8
2,705100,1,VELVETFRUIT_EXTRACT,sell,7
2,705700,1,VELVETFRUIT_EXTRACT,buy,4
2,713000,1,VELVETFRUIT_EXTRACT,sell,8
2,722300,1,VELVETFRUIT_EXTRACT,sell,4
2,737600,1,VELVETFRUIT_EXTRACT,buy,5
2,738000,1,VELVETFRUIT_EXTRACT,buy,8
2,738500,1,VELVETFRUIT_EXTRACT,buy,4
2,738800,1,VELVETFRUIT_EXTRACT,buy,3
2,751300,1,VELVETFRUIT_EXTRACT,buy,5
2,762600,1,VELVETFRUIT_EXTRACT,buy,6
2,771800,1,VELVETFRUIT_EXTRACT,sell,6
2,781500,1,VELVETFRUIT_EXTRACT,buy,7
2,783400,1,VELVETFRUIT_EXTRACT,buy,6
2,787000,1,VELVETFRUIT_EXTRACT,sell,6
2,791700,1,VELVETFRUIT_EXTRACT,buy,6
2,796100,1,VELVETFRUIT_EXTRACT,sell,5
2,796600,1,VELVETFRUIT_EXTRACT,sell,7
2,798900,1,VELVETFRUIT_EXTRACT,sell,8
2,803000,1,VELVETFRUIT_EXTRACT,sell,3
2,810000,1,VELVETFRUIT_EXTRACT,sell,5
2,810800,1,VELVETFRUIT_EXTRACT,buy,5
2,812600,1,VELVETFRUIT_EXTRACT,sell,5
2,813500,1,VELVETFRUIT_EXTRACT,buy,4
2,819500,1,VELVETFRUIT_EXTRACT,buy,7
2,822500,1,VELVETFRUIT_EXTRACT,sell,5
2,825700,1,VELVETFRUIT_EXTRACT,sell,6
2,827900,1,VELVETFRUIT_EXTRACT,sell,3
2,828400,1,VELVETFRUIT_EXTRACT,sell,3
2,844800,1,VELVETFRUIT_EXTRACT,buy,5
2,845400,1,VELVETFRUIT_EXTRACT,buy,7
2,878000,1,VELVETFRUIT_EXTRACT,buy,4
2,883000,1,VELVETFRUIT_EXTRACT,buy,4
2,889900,1,VELVETFRUIT_EXTRACT,buy,3
2,901700,1,VELVETFRUIT_EXTRACT,sell,4
2,901800,1,VELVETFRUIT_EXTRACT,buy,8
2,906500,1,VELVETFRUIT_EXTRACT,sell,7
2,914600,1,VELVETFRUIT_EXTRACT,sell,8
2,927200,1,VELVETFRUIT_EXTRACT,sell,3
2,933200,1,VELVETFRUIT_EXTRACT,buy,6
2,936000,1,VELVETFRUIT_EXTRACT,buy,7
2,942700,1,VELVETFRUIT_EXTRACT,buy,3
2,945100,1,VELVETFRUIT_EXTRACT,sell,8
2,948800,1,VELVETFRUIT_EXTRACT,sell,7
2,948900,1,VELVETFRUIT_EXTRACT,sell,5
2,955900,1,VELVETFRUIT_EXTRACT,buy,6
2,957400,1,VELVETFRUIT_EXTRACT,buy,5
2,960400,1,VELVETFRUIT_EXTRACT,buy,4
2,964300,1,VELVETFRUIT_EXTRACT,buy,4
2,970700,1,VELVETFRUIT_EXTRACT,sell,4
2,977200,1,VELVETFRUIT_EXTRACT,buy,5
2,985000,1,VELVETFRUIT_EXTRACT,buy,4
3,14200,1,VELVETFRUIT_EXTRACT,sell,5
3,17100,1,VELVETFRUIT_EXTRACT,buy,5
3,18600,1,VELVETFRUIT_EXTRACT,buy,3
3,28000,1,VELVETFRUIT_EXTRACT,sell,5
3,39100,1,VELVETFRUIT_EXTRACT,buy,5
3,50000,1,VELVETFRUIT_EXTRACT,sell,4
3,56400,1,VELVETFRUIT_EXTRACT,buy,5
3,80000,1,VELVETFRUIT_EXTRACT,buy,8
3,84100,1,VELVETFRUIT_EXTRACT,buy,3
3,86100,1,VELVETFRUIT_EXTRACT,buy,6
3,87400,1,VELVETFRUIT_EXTRACT,buy,6
3,91700,1,VELVETFRUIT_EXTRACT,buy,6
3,96600,1,VELVETFRUIT_EXTRACT,buy,4
3,101300,1,VELVETFRUIT_EXTRACT,sell,4
3,101900,1,VELVETFRUIT_EXTRACT,buy,3
3,102200,1,VELVETFRUIT_EXTRACT,buy,4
3,119700,1,VELVETFRUIT_EXTRACT,sell,6
3,129000,1,VELVETFRUIT_EXTRACT,sell,8
3,144500,1,VELVETFRUIT_EXTRACT,sell,7
3,151600,1,VELVETFRUIT_EXTRACT,sell,7
3,158000,1,VELVETFRUIT_EXTRACT,sell,8
3,165600,1,VELVETFRUIT_EXTRACT,buy,6
3,170900,1,VELVETFRUIT_EXTRACT,sell,5
3,174800,1,VELVETFRUIT_EXTRACT,sell,5
3,186200,1,VELVETFRUIT_EXTRACT,buy,8
3,190700,1,VELVETFRUIT_EXTRACT,buy,3
3,192600,1,VELVETFRUIT_EXTRACT,buy,6
3,195800,1,VELVETFRUIT_EXTRACT,sell,7
3,199000,1,VELVETFRUIT_EXTRACT,buy,3
3,201600,1,VELVETFRUIT_EXTRACT,buy,4
3,218200,1,VELVETFRUIT_EXTRACT,sell,8
3,231300,1,VELVETFRUIT_EXTRACT,buy,7
3,236100,1,VELVETFRUIT_EXTRACT,buy,8
3,251400,1,VELVETFRUIT_EXTRACT,buy,4
3,252100,1,VELVETFRUIT_EXTRACT,sell,3
3,261700,1,VELVETFRUIT_EXTRACT,sell,4
3,263400,1,VELVETFRUIT_EXTRACT,sell,3
3,272300,1,VELVETFRUIT_EXTRACT,buy,6
3,282100,1,VELVETFRUIT_EXTRACT,buy,7
3,283900,1,VELVETFRUIT_EXTRACT,buy,6
3,287000,1,VELVETFRUIT_EXTRACT,buy,7
3,292600,1,VELVETFRUIT_EXTRACT,sell,7
3,293400,1,VELVETFRUIT_EXTRACT,buy,6
3,295400,1,VELVETFRUIT_EXTRACT,buy,3
3,295600,1,VELVETFRUIT_EXTRACT,sell,8
3,298800,1,VELVETFRUIT_EXTRACT,buy,7
3,306300,1,VELVETFRUIT_EXTRACT,sell,6
3,318600,1,VELVETFRUIT_EXTRACT,sell,4
3,323300,1,VELVETFRUIT_EXTRACT,sell,7
3,326800,1,VELVETFRUIT_EXTRACT,buy,8
3,339900,1,VELVETFRUIT_EXTRACT,buy,3
3,346900,1,VELVETFRUIT_EXTRACT,buy,3
3,360300,1,VELVETFRUIT_EXTRACT,sell,5
3,371900,1,VELVETFRUIT_EXTRACT,buy,4
3,373000,1,VELVETFRUIT_EXTRACT,buy,6
3,376000,1,VELVETFRUIT_EXTRACT,buy,8
3,380200,1,VELVETFRUIT_EXTRACT,sell,5
3,382600,1,VELVETFRUIT_EXTRACT,sell,5
3,389800,1,VELVETFRUIT_EXTRACT,buy,5
3,397200,1,VELVETFRUIT_EXTRACT,sell,5
3,399600,1,VELVETFRUIT_EXTRACT,buy,6
3,418200,1,VELVETFRUIT_EXTRACT,sell,6
3,430100,1,VELVETFRUIT_EXTRACT,sell,6
3,432800,1,VELVETFRUIT_EXTRACT,sell,7
3,442400,1,VELVETFRUIT_EXTRACT,buy,6
3,444100,1,VELVETFRUIT_EXTRACT,buy,8
3,444500,1,VELVETFRUIT_EXTRACT,sell,8
3,446200,1,VELVETFRUIT_EXTRACT,buy,7
3,450700,1,VELVETFRUIT_EXTRACT,buy,6
3,454000,1,VELVETFRUIT_EXTRACT,sell,4
3,456400,1,VELVETFRUIT_EXTRACT,sell,6
3,469100,1,VELVETFRUIT_EXTRACT,buy,3
3,485400,1,VELVETFRUIT_EXTRACT,sell,3
3,493200,1,VELVETFRUIT_EXTRACT,buy,8
3,499000,1,VELVETFRUIT_EXTRACT,buy,6
3,521700,1,VELVETFRUIT_EXTRACT,sell,5
3,523200,1,VELVETFRUIT_EXTRACT,sell,5
3,524900,1,VELVETFRUIT_EXTRACT,buy,8
3,528200,1,VELVETFRUIT_EXTRACT,sell,4
3,530300,1,VELVETFRUIT_EXTRACT,buy,4
3,532400,1,VELVETFRUIT_EXTRACT,buy,4
3,534000,1,VELVETFRUIT_EXTRACT,sell,4
3,539800,1,VELVETFRUIT_EXTRACT,sell,3
3,559400,1,VELVETFRUIT_EXTRACT,buy,3
3,561000,1,VELVETFRUIT_EXTRACT,buy,6
3,562500,1,VELVETFRUIT_EXTRACT,sell,7
3,562900,1,VELVETFRUIT_EXTRACT,sell,3
3,566100,1,VELVETFRUIT_EXTRACT,buy,4
3,569900,1,VELVETFRUIT_EXTRACT,sell,4
3,578300,1,VELVETFRUIT_EXTRACT,sell,8
3,578400,1,VELVETFRUIT_EXTRACT,buy,3
3,587400,1,VELVETFRUIT_EXTRACT,buy,6
3,591700,1,VELVETFRUIT_EXTRACT,buy,4
3,602800,1,VELVETFRUIT_EXTRACT,buy,5
3,605800,1,VELVETFRUIT_EXTRACT,buy,4
3,610000,1,VELVETFRUIT_EXTRACT,sell,5
3,614400,1,VELVETFRUIT_EXTRACT,sell,3
3,624500,1,VELVETFRUIT_EXTRACT,buy,4
3,630100,1,VELVETFRUIT_EXTRACT,buy,6
3,632500,1,VELVETFRUIT_EXTRACT,buy,4
3,648500,1,VELVETFRUIT_EXTRACT,buy,4
3,688300,1,VELVETFRUIT_EXTRACT,buy,4
3,690000,1,VELVETFRUIT_EXTRACT,buy,6
3,707500,1,VELVETFRUIT_EXTRACT,buy,6
3,711300,1,VELVETFRUIT_EXTRACT,sell,7
3,726100,1,VELVETFRUIT_EXTRACT,sell,5
3,727000,1,VELVETFRUIT_EXTRACT,sell,3
3,746000,1,VELVETFRUIT_EXTRACT,buy,4
3,758700,1,VELVETFRUIT_EXTRACT,sell,8
3,759300,1,VELVETFRUIT_EXTRACT,buy,8
3,759800,1,VELVETFRUIT_EXTRACT,buy,4
3,762800,1,VELVETFRUIT_EXTRACT,sell,5
3,763700,1,VELVETFRUIT_EXTRACT,buy,3
3,769000,1,VELVETFRUIT_EXTRACT,sell,6
3,773400,1,VELVETFRUIT_EXTRACT,buy,6
3,785200,1,VELVETFRUIT_EXTRACT,buy,4
3,786800,1,VELVETFRUIT_EXTRACT,buy,5
3,787700,1,VELVETFRUIT_EXTRACT,sell,6
3,801400,1,VELVETFRUIT_EXTRACT,sell,4
3,804800,1,VELVETFRUIT_EXTRACT,buy,5
3,807100,1,VELVETFRUIT_EXTRACT,sell,6
3,809100,1,VELVETFRUIT_EXTRACT,sell,8
3,810000,1,VELVETFRUIT_EXTRACT,buy,4
3,812400,1,VELVETFRUIT_EXTRACT,buy,4
3,813400,1,VELVETFRUIT_EXTRACT,buy,3
3,828200,1,VELVETFRUIT_EXTRACT,buy,6
3,833000,1,VELVETFRUIT_EXTRACT,buy,8
3,835500,1,VELVETFRUIT_EXTRACT,sell,6
3,837100,1,VELVETFRUIT_EXTRACT,sell,3
3,839200,1,VELVETFRUIT_EXTRACT,sell,3
3,847200,1,VELVETFRUIT_EXTRACT,sell,7
3,860900,1,VELVETFRUIT_EXTRACT,buy,3
3,861400,1,VELVETFRUIT_EXTRACT,buy,7
3,868600,1,VELVETFRUIT_EXTRACT,sell,3
3,876300,1,VELVETFRUIT_EXTRACT,buy,6
3,877100,1,VELVETFRUIT_EXTRACT,sell,7
3,882000,1,VELVETFRUIT_EXTRACT,buy,3
3,886500,1,VELVETFRUIT_EXTRACT,sell,5
3,895700,1,VELVETFRUIT_EXTRACT,sell,7
3,902100,1,VELVETFRUIT_EXTRACT,buy,5
3,903300,1,VELVETFRUIT_EXTRACT,sell,4
3,905100,1,VELVETFRUIT_EXTRACT,sell,6
3,905200,1,VELVETFRUIT_EXTRACT,sell,8
3,916900,1,VELVETFRUIT_EXTRACT,buy,6
3,923500,1,VELVETFRUIT_EXTRACT,buy,8
3,927100,1,VELVETFRUIT_EXTRACT,buy,4
3,927200,1,VELVETFRUIT_EXTRACT,buy,4
3,928700,1,VELVETFRUIT_EXTRACT,buy,4
3,935900,1,VELVETFRUIT_EXTRACT,buy,6
3,949600,1,VELVETFRUIT_EXTRACT,sell,7
3,950400,1,VELVETFRUIT_EXTRACT,buy,8
3,951700,1,VELVETFRUIT_EXTRACT,sell,6
3,952200,1,VELVETFRUIT_EXTRACT,sell,4
3,961200,1,VELVETFRUIT_EXTRACT,buy,8
3,961500,1,VELVETFRUIT_EXTRACT,buy,7
3,964500,1,VELVETFRUIT_EXTRACT,buy,6
3,968600,1,VELVETFRUIT_EXTRACT,buy,4
