product,side,timestamp,days,day_count,rows,total_qty,avg_trade_mo_t200
VELVETFRUIT_EXTRACT,sell,495100,2,1,1,8,3.5
VELVETFRUIT_EXTRACT,sell,501300,2,1,1,7,4.5
VELVETFRUIT_EXTRACT,sell,521700,3,1,1,5,3.0
VELVETFRUIT_EXTRACT,sell,523200,3,1,1,5,3.5
VELVETFRUIT_EXTRACT,sell,523300,1,1,1,3,4.0
VELVETFRUIT_EXTRACT,sell,528200,3,1,1,4,4.5
VELVETFRUIT_EXTRACT,sell,534000,3,1,1,4,2.5
VELVETFRUIT_EXTRACT,sell,537500,1,1,1,4,3.5
VELVETFRUIT_EXTRACT,sell,539800,3,1,1,3,4.0
VELVETFRUIT_EXTRACT,sell,544400,1,1,1,6,4.0
VELVETFRUIT_EXTRACT,sell,544700,2,1,1,8,3.5
VELVETFRUIT_EXTRACT,sell,547600,3,1,1,4,0.5
VELVETFRUIT_EXTRACT,sell,548900,2,1,1,7,3.5
VELVETFRUIT_EXTRACT,sell,549800,1,1,1,5,2.0
VELVETFRUIT_EXTRACT,sell,555000,2,1,1,3,3.5
VELVETFRUIT_EXTRACT,sell,556400,1,1,1,8,2.5
VELVETFRUIT_EXTRACT,sell,562500,3,1,1,7,1.5
VELVETFRUIT_EXTRACT,sell,562900,3,1,1,3,2.5
VELVETFRUIT_EXTRACT,sell,564900,1,1,1,6,3.0
VELVETFRUIT_EXTRACT,sell,565500,1,1,1,7,4.0
VELVETFRUIT_EXTRACT,sell,566300,2,1,1,5,2.0
VELVETFRUIT_EXTRACT,sell,569900,3,1,1,4,1.5
VELVETFRUIT_EXTRACT,sell,573700,2,1,1,3,1.5
VELVETFRUIT_EXTRACT,sell,574000,1,1,1,3,2.5
VELVETFRUIT_EXTRACT,sell,578300,3,1,1,8,2.5
VELVETFRUIT_EXTRACT,sell,581700,1,1,1,3,-1.0
VELVETFRUIT_EXTRACT,sell,592000,2,1,1,6,2.5
VELVETFRUIT_EXTRACT,sell,600000,1,1,1,7,4.5
VELVETFRUIT_EXTRACT,sell,603000,1,1,1,6,2.5
VELVETFRUIT_EXTRACT,sell,608800,2,1,1,3,3.5
VELVETFRUIT_EXTRACT,sell,610000,3,1,1,5,2.5
VELVETFRUIT_EXTRACT,sell,614400,3,1,1,3,2.5
VELVETFRUIT_EXTRACT,sell,617200,2,1,1,6,1.5
VELVETFRUIT_EXTRACT,sell,624700,1,1,1,5,4.5
VELVETFRUIT_EXTRACT,sell,628100,1,1,1,6,3.5
VELVETFRUIT_EXTRACT,sell,634400,2,1,1,5,0.5
VELVETFRUIT_EXTRACT,sell,644900,1,1,1,6,2.0
VELVETFRUIT_EXTRACT,sell,650200,2,1,1,6,2.5
VELVETFRUIT_EXTRACT,sell,651300,2,1,1,8,0.5
VELVETFRUIT_EXTRACT,sell,657800,1,1,1,5,2.5
VELVETFRUIT_EXTRACT,sell,659200,1,1,1,7,3.5
VELVETFRUIT_EXTRACT,sell,662600,2,1,1,6,2.0
VELVETFRUIT_EXTRACT,sell,667400,1,1,1,6,3.5
VELVETFRUIT_EXTRACT,sell,667800,2,1,1,5,1.5
VELVETFRUIT_EXTRACT,sell,673600,2,1,1,6,4.5
VELVETFRUIT_EXTRACT,sell,683900,2,1,1,3,1.5
VELVETFRUIT_EXTRACT,sell,685200,1,1,1,6,3.5
VELVETFRUIT_EXTRACT,sell,702500,1,1,1,4,1.5
VELVETFRUIT_EXTRACT,sell,704600,2,1,1,8,0.5
VELVETFRUIT_EXTRACT,sell,704700,1,1,1,8,5.0
VELVETFRUIT_EXTRACT,sell,705100,2,1,1,7,3.5
VELVETFRUIT_EXTRACT,sell,711300,3,1,1,7,1.5
VELVETFRUIT_EXTRACT,sell,713000,2,1,1,8,3.5
VELVETFRUIT_EXTRACT,sell,722300,2,1,1,4,3.5
VELVETFRUIT_EXTRACT,sell,725400,1,1,1,5,2.5
VELVETFRUIT_EXTRACT,sell,726100,3,1,1,5,2.5
VELVETFRUIT_EXTRACT,sell,727000,3,1,1,3,4.0
VELVETFRUIT_EXTRACT,sell,731200,1,1,1,4,2.5
VELVETFRUIT_EXTRACT,sell,749700,1,1,1,5,4.0
VELVETFRUIT_EXTRACT,sell,750500,1,1,1,7,4.5
VELVETFRUIT_EXTRACT,sell,758700,3,1,1,8,5.0
VELVETFRUIT_EXTRACT,sell,760200,1,1,1,5,1.5
VELVETFRUIT_EXTRACT,sell,762800,3,1,1,5,2.5
VELVETFRUIT_EXTRACT,sell,769000,3,1,1,6,4.5
VELVETFRUIT_EXTRACT,sell,771800,2,1,1,6,2.5
VELVETFRUIT_EXTRACT,sell,775000,1,1,1,4,5.5
VELVETFRUIT_EXTRACT,sell,777000,1,1,1,6,5.5
VELVETFRUIT_EXTRACT,sell,787000,2,1,1,6,2.5
VELVETFRUIT_EXTRACT,sell,794800,1,1,1,8,5.5
VELVETFRUIT_EXTRACT,sell,796100,2,1,1,5,4.5
VELVETFRUIT_EXTRACT,sell,796600,2,1,1,7,5.5
VELVETFRUIT_EXTRACT,sell,798900,2,1,1,8,3.5
VELVETFRUIT_EXTRACT,sell,801400,3,1,1,4,0.5
VELVETFRUIT_EXTRACT,sell,803000,2,1,1,3,3.5
VELVETFRUIT_EXTRACT,sell,807100,3,1,1,6,1.5
VELVETFRUIT_EXTRACT,sell,807400,1,1,1,4,3.5
VELVETFRUIT_EXTRACT,sell,809100,3,1,1,8,0.5
VELVETFRUIT_EXTRACT,sell,810000,2,1,1,5,1.0
VELVETFRUIT_EXTRACT,sell,812600,2,1,1,5,5.5
VELVETFRUIT_EXTRACT,sell,822500,2,1,1,5,1.5
VELVETFRUIT_EXTRACT,sell,825700,2,1,1,6,2.5
VELVETFRUIT_EXTRACT,sell,827500,1,1,1,8,5.5
VELVETFRUIT_EXTRACT,sell,827900,2,1,1,3,2.5
VELVETFRUIT_EXTRACT,sell,828400,2,1,1,3,3.0
VELVETFRUIT_EXTRACT,sell,835500,3,1,1,6,3.0
VELVETFRUIT_EXTRACT,sell,837100,3,1,1,3,2.5
VELVETFRUIT_EXTRACT,sell,839200,3,1,1,3,2.5
VELVETFRUIT_EXTRACT,sell,847200,3,1,1,7,2.5
VELVETFRUIT_EXTRACT,sell,849300,1,1,1,8,2.0
VELVETFRUIT_EXTRACT,sell,852200,1,1,1,4,3.5
VELVETFRUIT_EXTRACT,sell,868600,3,1,1,3,0.5
VELVETFRUIT_EXTRACT,sell,874400,1,1,1,3,3.0
VELVETFRUIT_EXTRACT,sell,876500,1,1,1,6,5.0
VELVETFRUIT_EXTRACT,sell,876800,1,1,1,8,2.5
VELVETFRUIT_EXTRACT,sell,877100,3,1,1,7,4.5
VELVETFRUIT_EXTRACT,sell,886500,3,1,1,5,0.5
VELVETFRUIT_EXTRACT,sell,886600,1,1,1,5,3.5
VELVETFRUIT_EXTRACT,sell,895700,3,1,1,7,5.5
VELVETFRUIT_EXTRACT,sell,901000,1,1,1,7,2.5
VELVETFRUIT_EXTRACT,sell,901700,2,1,1,4,1.5
VELVETFRUIT_EXTRACT,sell,903300,3,1,1,4,3.5
VELVETFRUIT_EXTRACT,sell,905100,3,1,1,6,0.0
VELVETFRUIT_EXTRACT,sell,905200,3,1,1,8,-0.5
VELVETFRUIT_EXTRACT,sell,906500,2,1,1,7,2.5
VELVETFRUIT_EXTRACT,sell,911600,1,1,1,5,1.0
VELVETFRUIT_EXTRACT,sell,914600,2,1,1,8,2.0
VELVETFRUIT_EXTRACT,sell,917300,1,1,1,6,2.5
VELVETFRUIT_EXTRACT,sell,927200,2,1,1,3,5.0
VELVETFRUIT_EXTRACT,sell,944800,1,1,1,8,1.5
VELVETFRUIT_EXTRACT,sell,945100,2,1,1,8,0.5
VELVETFRUIT_EXTRACT,sell,948800,2,1,1,7,4.0
VELVETFRUIT_EXTRACT,sell,948900,2,1,1,5,3.5
VELVETFRUIT_EXTRACT,sell,949600,3,1,1,7,3.5
VELVETFRUIT_EXTRACT,sell,951500,1,1,1,6,2.5
VELVETFRUIT_EXTRACT,sell,951700,3,1,1,6,3.0
VELVETFRUIT_EXTRACT,sell,952200,3,1,1,4,1.5
VELVETFRUIT_EXTRACT,sell,960700,1,1,1,4,2.5
VELVETFRUIT_EXTRACT,sell,970700,2,1,1,4,4.5
VELVETFRUIT_EXTRACT,sell,980100,3,1,1,7,0.5
VELVETFRUIT_EXTRACT,sell,982000,1,1,1,3,4.0
VELVETFRUIT_EXTRACT,sell,988000,1,1,1,4,1.5
VEV_5200,buy,128700,3,1,1,3,1.0
VEV_5200,buy,222400,3,1,1,2,0.0
VEV_5200,buy,363100,3,1,1,2,1.5
VEV_5200,buy,431900,3,1,1,5,1.0
VEV_5200,buy,511800,3,1,1,2,1.0
VEV_5200,buy,516400,3,1,1,4,1.0
VEV_5200,buy,524000,3,1,1,2,0.0
VEV_5200,buy,535900,3,1,1,3,1.0
VEV_5200,buy,627700,3,1,1,2,1.5
VEV_5200,buy,777600,3,1,1,5,2.0
VEV_5200,buy,890900,3,1,1,4,2.0
VEV_5300,buy,14800,1,1,1,4,0.5
VEV_5300,buy,16700,1,1,1,2,0.0
VEV_5300,buy,20900,2,1,1,5,0.0
VEV_5300,buy,32900,3,1,1,3,1.0
VEV_5300,buy,33600,3,1,1,2,2.0
VEV_5300,buy,40200,3,1,1,3,1.0
VEV_5300,buy,40400,1,1,1,4,1.0
VEV_5300,buy,74100,1,1,1,3,1.0
VEV_5300,buy,74300,3,1,1,3,1.0
VEV_5300,buy,75200,2,1,1,4,1.0
VEV_5300,buy,89800,1,1,1,4,1.0
VEV_5300,buy,92200,3,1,1,3,2.0
VEV_5300,buy,98900,3,1,1,3,1.0
VEV_5300,buy,105500,2,1,1,5,1.0
VEV_5300,buy,129700,2,1,1,4,0.0
VEV_5300,buy,135900,1,1,1,3,1.5
VEV_5300,buy,137700,3,1,1,4,1.0
VEV_5300,buy,150600,1,1,1,2,1.0
VEV_5300,buy,155400,3,1,1,2,0.5
VEV_5300,buy,169000,2,1,1,3,1.0
VEV_5300,buy,172500,1,1,1,5,0.0
VEV_5300,buy,189100,2,1,1,4,1.0
VEV_5300,buy,190100,1,1,1,3,1.0
VEV_5300,buy,195600,1,1,1,3,1.0
VEV_5300,buy,204400,2,1,1,5,1.0
VEV_5300,buy,218300,3,1,1,5,1.0
VEV_5300,buy,220800,3,1,1,4,0.5
VEV_5300,buy,222400,3,1,1,2,0.0
VEV_5300,buy,243700,3,1,1,2,1.0
VEV_5300,buy,252500,1,1,1,2,1.5
VEV_5300,buy,289400,3,1,1,2,0.0
VEV_5300,buy,290900,3,1,1,4,1.0
VEV_5300,buy,315800,3,1,1,3,0.5
VEV_5300,buy,317200,3,1,1,4,1.0
VEV_5300,buy,319700,3,1,1,2,0.5
VEV_5300,buy,320200,3,1,1,4,0.5
VEV_5300,buy,320800,2,1,1,5,0.0
VEV_5300,buy,321600,2,1,1,4,0.0
VEV_5300,buy,328700,3,1,1,3,1.0
VEV_5300,buy,332600,3,1,1,2,0.0
VEV_5300,buy,350300,3,1,1,4,1.0
VEV_5300,buy,358500,2,1,1,2,0.0
VEV_5300,buy,362600,2,1,1,5,1.0
VEV_5300,buy,363100,3,1,1,2,1.0
VEV_5300,buy,364700,3,1,1,3,0.0
VEV_5300,buy,365600,2,1,1,4,1.0
VEV_5300,buy,369800,3,1,1,5,0.5
VEV_5300,buy,376600,1,1,1,5,1.0
VEV_5300,buy,385400,3,1,1,4,1.0
VEV_5300,buy,389000,2,1,1,2,1.0
VEV_5300,buy,389100,3,1,1,2,0.5
VEV_5300,buy,390300,2,1,1,3,1.0
VEV_5300,buy,391400,3,1,1,4,1.0
VEV_5300,buy,414900,2,1,1,3,0.5
VEV_5300,buy,423800,2,1,1,5,1.0
VEV_5300,buy,428900,3,1,1,5,0.5
VEV_5300,buy,431900,3,1,1,5,0.5
VEV_5300,buy,433100,2,1,1,2,1.0
VEV_5300,buy,442200,3,1,1,2,1.5
VEV_5300,buy,456600,3,1,1,2,0.5
VEV_5300,buy,459800,3,1,1,2,1.5
VEV_5300,buy,460400,1,1,1,3,1.0
VEV_5300,buy,483900,3,1,1,3,1.5
VEV_5300,buy,489700,1,1,1,4,2.0
VEV_5300,buy,498100,3,1,1,5,0.5
VEV_5300,buy,501900,2,1,1,3,2.0
VEV_5300,buy,511800,3,1,1,2,0.5
VEV_5300,buy,519500,1,1,1,4,1.0
VEV_5300,buy,519600,2,1,1,5,0.0
VEV_5300,buy,524000,3,1,1,2,0.5
VEV_5300,buy,531500,3,1,1,2,0.0
VEV_5300,buy,535400,3,1,1,3,0.5
VEV_5300,buy,535900,3,1,1,3,1.0
VEV_5300,buy,548600,2,1,1,2,1.0
VEV_5300,buy,551600,3,1,1,4,1.0
VEV_5300,buy,553100,1,1,1,4,1.0
VEV_5300,buy,555100,3,1,1,5,1.0
VEV_5300,buy,564300,1,1,1,2,1.0
VEV_5300,buy,568900,1,1,1,4,0.0
VEV_5300,buy,580600,3,1,1,5,1.0
VEV_5300,buy,584300,3,1,1,2,0.0
VEV_5300,buy,588200,1,1,1,4,0.0
VEV_5300,buy,588500,2,1,1,4,1.0
VEV_5300,buy,604100,2,1,1,2,0.0
VEV_5300,buy,604600,1,1,1,5,1.0
VEV_5300,buy,612700,3,1,1,2,1.0
VEV_5300,buy,617900,1,1,1,2,1.0
VEV_5300,buy,618300,1,1,1,2,0.0
VEV_5300,buy,622500,3,1,1,2,0.5
VEV_5300,buy,624400,1,1,1,2,1.0
VEV_5300,buy,627700,3,1,1,2,1.0
VEV_5300,buy,631300,3,1,1,5,1.0
VEV_5300,buy,631500,3,1,1,2,0.0
VEV_5300,buy,636100,1,1,1,4,0.0
VEV_5300,buy,642100,1,1,1,4,1.0
VEV_5300,buy,642500,3,1,1,3,1.0
VEV_5300,buy,666500,2,1,1,2,1.0
VEV_5300,buy,671800,3,1,1,4,0.5
VEV_5300,buy,671900,3,1,1,4,0.0
VEV_5300,buy,674000,1,1,1,3,1.0
VEV_5300,buy,689900,3,1,1,5,1.0
VEV_5300,buy,699400,3,1,1,4,1.0
VEV_5300,buy,705400,3,1,1,2,0.0
VEV_5300,buy,708800,3,1,1,5,1.0
VEV_5300,buy,711900,2,1,1,3,-1.0
VEV_5300,buy,725000,1,1,1,4,0.5
VEV_5300,buy,730000,3,1,1,2,0.0
VEV_5300,buy,741100,3,1,1,2,1.0
VEV_5300,buy,748500,2,1,1,2,1.0
VEV_5300,buy,753700,3,1,1,3,1.0
VEV_5300,buy,779200,2,1,1,4,2.0
VEV_5300,buy,785100,3,1,1,2,0.0
VEV_5300,buy,793100,3,1,1,2,1.0
VEV_5300,buy,800400,1,1,1,3,0.5
VEV_5300,buy,807800,1,1,1,3,1.0
VEV_5300,buy,812600,1,1,1,4,0.0
VEV_5300,buy,820200,3,1,1,5,1.0
VEV_5300,buy,826400,2,1,1,4,0.0
VEV_5300,buy,834400,3,1,1,5,0.0
VEV_5300,buy,864100,3,1,1,2,1.0
VEV_5300,buy,868300,3,1,1,2,1.0
VEV_5300,buy,872600,2,1,1,2,1.0
VEV_5300,buy,877600,3,1,1,5,0.5
VEV_5300,buy,890900,3,1,1,4,1.5
VEV_5300,buy,894300,3,1,1,3,0.0
VEV_5300,buy,898600,2,1,1,2,0.5
VEV_5300,buy,918500,3,1,1,5,1.0
VEV_5300,buy,948500,1,1,1,4,0.0
VEV_5300,buy,977300,3,1,1,4,0.5
VEV_5300,buy,977500,2,1,1,2,1.0
VEV_5300,buy,988100,1,1,1,5,1.0
VEV_5300,buy,993800,2,1,1,5,1.5
VEV_5400,buy,4500,1,1,1,2,0.5
VEV_5400,buy,9600,1,1,1,4,1.0
VEV_5400,buy,13100,2,1,1,3,1.5
VEV_5400,buy,14800,1,1,1,4,0.5
VEV_5400,buy,16700,1,1,1,2,0.0
VEV_5400,buy,20900,2,1,1,5,0.5
VEV_5400,buy,23500,2,1,1,2,0.5
VEV_5400,buy,29500,2,1,1,2,0.5
VEV_5400,buy,32900,3,1,1,3,0.5
VEV_5400,buy,37000,3,1,1,5,0.5
VEV_5400,buy,40400,1,1,1,4,0.0
VEV_5400,buy,41900,2,1,1,2,1.0
VEV_5400,buy,42900,2,1,1,4,0.5
VEV_5400,buy,43400,1,1,1,5,1.0
VEV_5400,buy,45600,3,1,1,4,0.5
VEV_5400,buy,47200,3,1,1,3,0.5
VEV_5400,buy,50700,1,1,1,5,0.0
VEV_5400,buy,52800,1,1,1,3,0.5
VEV_5400,buy,54400,3,1,1,2,0.5
VEV_5400,buy,69900,3,1,1,5,0.5
VEV_5400,buy,70100,3,1,1,5,0.5
VEV_5400,buy,70300,3,1,1,4,0.5
VEV_5400,buy,74100,1,1,1,3,0.5
VEV_5400,buy,74300,3,1,1,3,1.5
VEV_5400,buy,75200,2,1,1,4,0.5
VEV_5400,buy,79300,2,1,1,5,0.5
VEV_5400,buy,85300,1,1,1,2,0.5
VEV_5400,buy,86100,1,1,1,5,1.0
VEV_5400,buy,87300,3,1,1,3,1.0
VEV_5400,buy,89800,1,1,1,4,0.5
VEV_5400,buy,92200,3,1,1,3,0.5
VEV_5400,buy,98900,3,1,1,3,1.0
VEV_5400,buy,118700,3,1,1,4,0.5
VEV_5400,buy,120300,1,1,1,4,1.0
VEV_5400,buy,126600,3,1,1,5,1.0
VEV_5400,buy,128700,3,1,1,3,0.5
VEV_5400,buy,129700,2,1,1,4,-0.5
VEV_5400,buy,132100,3,1,1,4,1.5
VEV_5400,buy,135900,1,1,1,3,1.0
VEV_5400,buy,137700,3,1,1,4,0.5
VEV_5400,buy,142700,3,1,1,5,1.5
VEV_5400,buy,144800,3,1,1,3,0.5
VEV_5400,buy,145500,1,1,1,2,0.5
VEV_5400,buy,150600,1,1,1,2,0.5
VEV_5400,buy,153000,1,1,1,4,0.5
VEV_5400,buy,155400,3,1,1,2,0.5
VEV_5400,buy,166000,3,1,1,5,0.5
VEV_5400,buy,169000,2,1,1,3,1.0
VEV_5400,buy,170400,1,1,1,5,0.5
VEV_5400,buy,171800,2,1,1,5,0.5
VEV_5400,buy,172500,1,1,1,5,0.0
VEV_5400,buy,189100,2,1,1,4,1.0
VEV_5400,buy,190100,1,1,1,3,0.0
VEV_5400,buy,195600,1,1,1,3,0.5
VEV_5400,buy,204400,2,1,1,5,1.5
VEV_5400,buy,218300,3,1,1,5,0.5
VEV_5400,buy,220800,3,1,1,4,0.5
VEV_5400,buy,222400,3,1,1,2,0.0
VEV_5400,buy,225500,2,1,1,5,0.0
VEV_5400,buy,235300,1,1,1,3,0.5
VEV_5400,buy,239400,2,1,1,2,1.0
VEV_5400,buy,243700,3,1,1,2,0.5
VEV_5400,buy,250200,3,1,1,5,0.5
VEV_5400,buy,252500,1,1,1,2,1.5
VEV_5400,buy,253000,2,1,1,3,0.5
VEV_5400,buy,268900,2,1,1,4,0.0
VEV_5400,buy,269000,3,1,1,2,0.5
VEV_5400,buy,275200,2,1,1,5,0.0
VEV_5400,buy,287100,2,1,1,2,0.5
VEV_5400,buy,287600,2,1,1,2,0.0
VEV_5400,buy,289300,2,1,1,2,1.0
VEV_5400,buy,289400,3,1,1,2,0.5
VEV_5400,buy,290900,3,1,1,4,0.5
VEV_5400,buy,294600,2,1,1,2,1.0
VEV_5400,buy,304000,1,1,1,3,1.0
VEV_5400,buy,315800,3,1,1,3,0.5
VEV_5400,buy,316700,2,1,1,3,0.5
VEV_5400,buy,317200,3,1,1,4,0.5
VEV_5400,buy,317500,2,1,1,3,0.5
VEV_5400,buy,319700,3,1,1,2,0.5
VEV_5400,buy,320800,2,1,1,5,0.0
VEV_5400,buy,321600,2,1,1,4,0.5
VEV_5400,buy,322000,1,1,1,2,1.0
VEV_5400,buy,328700,3,1,1,3,0.5
VEV_5400,buy,332600,3,1,1,2,0.5
VEV_5400,buy,341400,2,1,1,4,1.0
VEV_5400,buy,346200,3,1,1,3,0.5
VEV_5400,buy,347800,2,1,1,4,1.0
VEV_5400,buy,350300,1,1,1,4,1.0
VEV_5400,buy,350700,2,1,1,4,0.0
VEV_5400,buy,358500,2,1,1,2,0.0
VEV_5400,buy,363100,3,1,1,2,1.0
VEV_5400,buy,364700,3,1,1,3,0.5
VEV_5400,buy,365600,2,1,1,4,0.5
VEV_5400,buy,369800,3,1,1,5,0.5
VEV_5400,buy,376300,2,1,1,5,0.5
VEV_5400,buy,376600,1,1,1,5,1.0
VEV_5400,buy,385400,3,1,1,4,0.5
VEV_5400,buy,389000,2,1,1,2,0.5
VEV_5400,buy,389100,3,1,1,2,0.5
VEV_5400,buy,390300,2,1,1,3,0.5
VEV_5400,buy,391400,3,1,1,4,0.5
VEV_5400,buy,396000,3,1,1,4,0.5
VEV_5400,buy,398200,2,1,1,2,0.5
VEV_5400,buy,399700,1,1,1,5,1.0
VEV_5400,buy,410200,2,1,1,5,0.5
VEV_5400,buy,410400,1,1,1,3,1.0
VEV_5400,buy,414900,2,1,1,3,0.5
VEV_5400,buy,415500,2,1,1,4,0.5
VEV_5400,buy,423800,2,1,1,5,0.5
VEV_5400,buy,428000,1,1,1,2,0.5
VEV_5400,buy,428900,3,1,1,5,0.0
VEV_5400,buy,431900,3,1,1,5,0.5
VEV_5400,buy,433100,2,1,1,2,0.5
VEV_5400,buy,437100,1,1,1,4,0.5
VEV_5400,buy,442200,3,1,1,2,0.5
VEV_5400,buy,443600,2,1,1,4,0.5
VEV_5400,buy,451300,3,1,1,3,0.5
VEV_5400,buy,455700,1,1,1,4,0.5
VEV_5400,buy,456200,2,1,1,2,0.5
VEV_5400,buy,456600,3,1,1,2,0.5
VEV_5400,buy,459800,3,1,1,2,0.5
VEV_5400,buy,461200,2,1,1,3,1.5
VEV_5400,buy,476500,1,1,1,2,0.0
VEV_5400,buy,483400,2,1,1,5,0.5
VEV_5400,buy,485500,3,1,1,2,0.5
VEV_5400,buy,489700,1,1,1,4,1.0
VEV_5400,buy,495700,2,1,1,5,1.0
VEV_5400,buy,498100,3,1,1,5,0.5
VEV_5400,buy,501900,2,1,1,3,1.0
VEV_5400,buy,508800,2,1,1,5,0.5
VEV_5400,buy,511800,3,1,1,2,0.5
VEV_5400,buy,516400,3,1,1,4,0.5
VEV_5400,buy,519500,1,1,1,4,1.0
VEV_5400,buy,519600,2,1,1,5,0.5
VEV_5400,buy,529600,3,1,1,2,0.5
VEV_5400,buy,531500,3,1,1,2,0.0
VEV_5400,buy,535400,3,1,1,3,0.5
VEV_5400,buy,535900,3,1,1,3,0.5
VEV_5400,buy,548400,1,1,1,5,0.5
VEV_5400,buy,554600,2,1,1,5,0.5
VEV_5400,buy,555100,3,1,1,5,1.0
VEV_5400,buy,555700,2,1,1,3,0.5
VEV_5400,buy,556400,3,1,1,5,0.5
VEV_5400,buy,564300,1,1,1,2,0.5
VEV_5400,buy,565600,3,1,1,4,0.5
VEV_5400,buy,566700,2,1,1,2,1.0
VEV_5400,buy,567200,1,1,1,2,0.0
VEV_5400,buy,568900,1,1,1,4,0.5
VEV_5400,buy,574800,1,1,1,2,0.5
VEV_5400,buy,575100,2,1,1,4,1.0
VEV_5400,buy,580600,3,1,1,5,0.5
VEV_5400,buy,583100,3,1,1,2,0.5
VEV_5400,buy,584300,3,1,1,2,0.5
VEV_5400,buy,587100,2,1,1,4,0.5
VEV_5400,buy,588200,1,1,1,4,0.0
VEV_5400,buy,588500,2,1,1,4,0.5
VEV_5400,buy,593000,2,1,1,5,0.5
VEV_5400,buy,604100,2,1,1,2,0.5
VEV_5400,buy,604600,1,1,1,5,1.0
VEV_5400,buy,612700,3,1,1,2,0.5
VEV_5400,buy,614800,3,1,1,2,0.5
VEV_5400,buy,617900,1,1,1,2,0.5
VEV_5400,buy,618300,1,1,1,2,0.5
VEV_5400,buy,621000,3,1,1,5,0.5
VEV_5400,buy,622500,3,1,1,2,0.5
VEV_5400,buy,622600,2,1,1,4,0.5
VEV_5400,buy,624200,3,1,1,5,0.5
VEV_5400,buy,624400,1,1,1,2,0.5
VEV_5400,buy,627700,3,1,1,2,0.5
VEV_5400,buy,631300,3,1,1,5,1.0
VEV_5400,buy,631500,3,1,1,2,0.5
VEV_5400,buy,631700,1,1,1,3,0.5
VEV_5400,buy,634500,3,1,1,2,0.5
VEV_5400,buy,642100,1,1,1,4,0.5
VEV_5400,buy,642400,2,1,1,2,0.5
VEV_5400,buy,644500,2,1,1,4,0.5
VEV_5400,buy,654200,1,1,1,2,1.0
VEV_5400,buy,671800,3,1,1,4,0.5
VEV_5400,buy,671900,3,1,1,4,0.5
VEV_5400,buy,674000,1,1,1,3,0.5
VEV_5400,buy,678700,3,1,1,3,0.5
VEV_5400,buy,684000,1,1,1,5,0.5
VEV_5400,buy,688600,2,1,1,2,0.0
VEV_5400,buy,689900,3,1,1,5,0.5
VEV_5400,buy,691100,2,1,1,5,1.0
VEV_5400,buy,699400,3,1,1,4,0.5
VEV_5400,buy,700300,3,1,1,4,0.5
VEV_5400,buy,701200,1,1,1,2,0.5
VEV_5400,buy,703200,1,1,1,5,1.0
VEV_5400,buy,705400,3,1,1,2,0.5
VEV_5400,buy,708800,3,1,1,5,0.5
VEV_5400,buy,710500,1,1,1,5,1.0
VEV_5400,buy,711900,2,1,1,3,-0.5
VEV_5400,buy,715000,1,1,1,5,0.5
VEV_5400,buy,720500,1,1,1,2,0.5
VEV_5400,buy,725000,1,1,1,4,0.5
VEV_5400,buy,726600,2,1,1,2,1.0
VEV_5400,buy,728500,3,1,1,2,1.0
VEV_5400,buy,730000,3,1,1,2,0.5
VEV_5400,buy,733200,2,1,1,4,1.0
VEV_5400,buy,741100,3,1,1,2,0.5
VEV_5400,buy,741900,1,1,1,4,0.5
VEV_5400,buy,753700,3,1,1,3,0.5
VEV_5400,buy,754200,1,1,1,3,0.5
VEV_5400,buy,760000,1,1,1,2,0.5
VEV_5400,buy,763500,2,1,1,5,1.0
VEV_5400,buy,764000,2,1,1,3,0.5
VEV_5400,buy,766900,3,1,1,2,0.5
VEV_5400,buy,779200,2,1,1,4,0.5
VEV_5400,buy,784100,3,1,1,3,0.5
VEV_5400,buy,785100,3,1,1,2,0.5
VEV_5400,buy,785800,1,1,1,3,0.5
VEV_5400,buy,788300,3,1,1,4,0.5
VEV_5400,buy,793900,2,1,1,2,0.5
VEV_5400,buy,798100,1,1,1,4,0.5
VEV_5400,buy,801800,1,1,1,2,0.5
VEV_5400,buy,807400,3,1,1,2,0.5
VEV_5400,buy,807800,1,1,1,3,1.0
VEV_5400,buy,808800,2,1,1,4,0.5
VEV_5400,buy,812600,1,1,1,4,0.5
VEV_5400,buy,820200,3,1,1,5,1.0
VEV_5400,buy,825900,2,1,1,2,0.5
VEV_5400,buy,826200,3,1,1,5,0.5
VEV_5400,buy,826400,2,1,1,4,-0.5
VEV_5400,buy,834400,3,1,1,5,-0.5
VEV_5400,buy,836300,2,1,1,4,0.5
VEV_5400,buy,837500,3,1,1,3,0.5
VEV_5400,buy,839800,3,1,1,3,0.5
VEV_5400,buy,842200,3,1,1,3,0.5
VEV_5400,buy,851200,1,1,1,3,0.5
VEV_5400,buy,864100,3,1,1,2,0.5
VEV_5400,buy,865400,1,1,1,5,0.5
VEV_5400,buy,868300,3,1,1,2,0.5
VEV_5400,buy,872600,2,1,1,2,1.0
VEV_5400,buy,876500,2,1,1,3,0.5
VEV_5400,buy,877600,3,1,1,5,0.5
VEV_5400,buy,878300,3,1,1,3,0.5
VEV_5400,buy,890900,3,1,1,4,0.5
VEV_5400,buy,894300,3,1,1,3,0.5
VEV_5400,buy,901100,1,1,1,4,0.5
VEV_5400,buy,918500,3,1,1,5,0.5
VEV_5400,buy,921000,1,1,1,4,1.0
VEV_5400,buy,934900,2,1,1,5,0.5
VEV_5400,buy,937000,3,1,1,5,0.5
