symbol,side,day,timestamp,events,qty_sum
HYDROGEL_PACK,sell,3,69000,1,4
HYDROGEL_PACK,sell,3,87100,1,4
HYDROGEL_PACK,sell,3,122600,1,4
HYDROGEL_PACK,sell,3,130000,1,4
HYDROGEL_PACK,sell,3,189100,1,4
HYDROGEL_PACK,sell,3,203300,1,4
HYDROGEL_PACK,sell,3,204800,1,4
HYDROGEL_PACK,sell,3,236300,1,4
HYDROGEL_PACK,sell,3,254800,1,4
HYDROGEL_PACK,sell,3,256400,1,4
HYDROGEL_PACK,sell,3,306100,1,4
HYDROGEL_PACK,sell,3,370200,1,4
HYDROGEL_PACK,sell,3,391900,1,4
HYDROGEL_PACK,sell,3,451000,1,4
HYDROGEL_PACK,sell,3,453000,1,4
HYDROGEL_PACK,sell,3,459700,1,4
HYDROGEL_PACK,sell,3,474600,1,4
HYDROGEL_PACK,sell,3,476900,1,4
HYDROGEL_PACK,sell,3,481200,1,4
HYDROGEL_PACK,sell,3,684800,1,4
HYDROGEL_PACK,sell,3,699400,1,4
HYDROGEL_PACK,sell,3,733000,1,4
HYDROGEL_PACK,sell,3,795000,1,4
HYDROGEL_PACK,sell,3,804700,1,4
HYDROGEL_PACK,sell,3,898600,1,4
HYDROGEL_PACK,sell,3,928000,1,4
HYDROGEL_PACK,sell,3,955600,1,4
HYDROGEL_PACK,sell,3,962600,1,4
HYDROGEL_PACK,buy,1,31400,1,3
HYDROGEL_PACK,buy,1,76600,1,3
HYDROGEL_PACK,buy,1,81700,1,3
HYDROGEL_PACK,buy,1,82300,1,3
HYDROGEL_PACK,buy,1,99000,1,3
HYDROGEL_PACK,buy,1,119400,1,3
HYDROGEL_PACK,buy,1,148000,1,3
HYDROGEL_PACK,buy,1,199400,1,3
HYDROGEL_PACK,buy,1,218900,1,3
HYDROGEL_PACK,buy,1,230800,1,3
HYDROGEL_PACK,buy,1,290900,1,3
HYDROGEL_PACK,buy,1,297100,1,3
HYDROGEL_PACK,buy,1,301100,1,3
HYDROGEL_PACK,buy,1,345900,1,3
HYDROGEL_PACK,buy,1,351000,1,3
HYDROGEL_PACK,buy,1,373400,1,3
HYDROGEL_PACK,buy,1,411400,1,3
HYDROGEL_PACK,buy,1,476200,1,3
HYDROGEL_PACK,buy,1,534800,1,3
HYDROGEL_PACK,buy,1,578600,1,3
HYDROGEL_PACK,buy,1,635700,1,3
HYDROGEL_PACK,buy,1,647000,1,3
HYDROGEL_PACK,buy,1,666100,1,3
HYDROGEL_PACK,buy,1,701500,1,3
HYDROGEL_PACK,buy,1,707100,1,3
HYDROGEL_PACK,buy,1,716700,1,3
HYDROGEL_PACK,buy,1,726700,1,3
HYDROGEL_PACK,buy,1,729700,1,3
HYDROGEL_PACK,buy,1,799500,1,3
HYDROGEL_PACK,buy,1,815000,1,3
HYDROGEL_PACK,buy,1,844800,1,3
HYDROGEL_PACK,buy,1,848400,1,3
HYDROGEL_PACK,buy,1,870000,1,3
HYDROGEL_PACK,buy,1,876400,1,3
HYDROGEL_PACK,buy,1,917900,1,3
HYDROGEL_PACK,buy,1,929300,1,3
HYDROGEL_PACK,buy,1,936400,1,3
HYDROGEL_PACK,buy,1,946400,1,3
HYDROGEL_PACK,buy,1,971900,1,3
HYDROGEL_PACK,buy,2,45100,1,3
HYDROGEL_PACK,buy,2,49800,1,3
HYDROGEL_PACK,buy,2,72700,1,3
HYDROGEL_PACK,buy,2,90100,1,3
HYDROGEL_PACK,buy,2,101800,1,3
HYDROGEL_PACK,buy,2,102400,1,3
HYDROGEL_PACK,buy,2,124900,1,3
HYDROGEL_PACK,buy,2,206200,1,3
HYDROGEL_PACK,buy,2,233000,1,3
HYDROGEL_PACK,buy,2,273400,1,3
HYDROGEL_PACK,buy,2,277300,1,3
HYDROGEL_PACK,buy,2,299100,1,3
HYDROGEL_PACK,buy,2,314800,1,3
HYDROGEL_PACK,buy,2,387500,1,3
HYDROGEL_PACK,buy,2,408000,1,3
HYDROGEL_PACK,buy,2,409400,1,3
HYDROGEL_PACK,buy,2,423800,1,3
HYDROGEL_PACK,buy,2,429500,1,3
HYDROGEL_PACK,buy,2,478900,1,3
HYDROGEL_PACK,buy,2,482400,1,3
HYDROGEL_PACK,buy,2,534900,1,3
HYDROGEL_PACK,buy,2,573800,1,3
HYDROGEL_PACK,buy,2,604400,1,3
HYDROGEL_PACK,buy,2,675600,1,3
HYDROGEL_PACK,buy,2,750200,1,3
HYDROGEL_PACK,buy,2,780000,1,3
HYDROGEL_PACK,buy,2,818600,1,3
HYDROGEL_PACK,buy,2,843300,1,3
HYDROGEL_PACK,buy,2,866200,1,3
HYDROGEL_PACK,buy,2,921800,1,3
HYDROGEL_PACK,buy,2,970300,1,3
HYDROGEL_PACK,buy,2,978600,1,3
HYDROGEL_PACK,buy,2,984200,1,3
HYDROGEL_PACK,buy,3,28400,1,3
HYDROGEL_PACK,buy,3,200100,1,3
HYDROGEL_PACK,buy,3,217100,1,3
HYDROGEL_PACK,buy,3,358100,1,3
HYDROGEL_PACK,buy,3,361700,1,3
HYDROGEL_PACK,buy,3,363700,1,3
HYDROGEL_PACK,buy,3,366700,1,3
HYDROGEL_PACK,buy,3,395500,1,3
HYDROGEL_PACK,buy,3,400200,1,3
HYDROGEL_PACK,buy,3,439100,1,3
HYDROGEL_PACK,buy,3,516400,1,3
HYDROGEL_PACK,buy,3,527400,1,3
HYDROGEL_PACK,buy,3,531800,1,3
HYDROGEL_PACK,buy,3,607900,1,3
HYDROGEL_PACK,buy,3,615400,1,3
HYDROGEL_PACK,buy,3,649200,1,3
HYDROGEL_PACK,buy,3,668700,1,3
HYDROGEL_PACK,buy,3,670700,1,3
HYDROGEL_PACK,buy,3,713700,1,3
HYDROGEL_PACK,buy,3,770100,1,3
HYDROGEL_PACK,buy,3,785000,1,3
HYDROGEL_PACK,buy,3,858600,1,3
HYDROGEL_PACK,buy,3,872200,1,3
HYDROGEL_PACK,buy,3,896900,1,3
HYDROGEL_PACK,buy,3,911700,1,3
HYDROGEL_PACK,buy,3,935300,1,3
HYDROGEL_PACK,buy,3,960300,1,3
HYDROGEL_PACK,buy,3,986200,1,3
HYDROGEL_PACK,sell,1,48300,1,3
HYDROGEL_PACK,sell,1,73500,1,3
HYDROGEL_PACK,sell,1,79000,1,3
HYDROGEL_PACK,sell,1,103500,1,3
HYDROGEL_PACK,sell,1,115500,1,3
HYDROGEL_PACK,sell,1,137800,1,3
HYDROGEL_PACK,sell,1,159900,1,3
HYDROGEL_PACK,sell,1,167300,1,3
HYDROGEL_PACK,sell,1,178000,1,3
HYDROGEL_PACK,sell,1,182100,1,3
HYDROGEL_PACK,sell,1,235900,1,3
HYDROGEL_PACK,sell,1,240600,1,3
HYDROGEL_PACK,sell,1,252500,1,3
HYDROGEL_PACK,sell,1,255400,1,3
HYDROGEL_PACK,sell,1,269300,1,3
HYDROGEL_PACK,sell,1,281100,1,3
HYDROGEL_PACK,sell,1,308000,1,3
HYDROGEL_PACK,sell,1,338100,1,3
HYDROGEL_PACK,sell,1,339500,1,3
HYDROGEL_PACK,sell,1,362700,1,3
HYDROGEL_PACK,sell,1,414400,1,3
HYDROGEL_PACK,sell,1,414800,1,3
HYDROGEL_PACK,sell,1,421500,1,3
HYDROGEL_PACK,sell,1,485300,1,3
HYDROGEL_PACK,sell,1,502000,1,3
HYDROGEL_PACK,sell,1,510100,1,3
HYDROGEL_PACK,sell,1,530300,1,3
HYDROGEL_PACK,sell,1,640300,1,3
HYDROGEL_PACK,sell,1,694900,1,3
HYDROGEL_PACK,sell,1,703000,1,3
HYDROGEL_PACK,sell,1,765800,1,3
HYDROGEL_PACK,sell,1,768200,1,3
HYDROGEL_PACK,sell,1,785200,1,3
HYDROGEL_PACK,sell,1,785800,1,3
HYDROGEL_PACK,sell,1,814500,1,3
HYDROGEL_PACK,sell,1,929800,1,3
HYDROGEL_PACK,sell,1,932100,1,3
HYDROGEL_PACK,sell,1,934300,1,3
HYDROGEL_PACK,sell,1,936700,1,3
HYDROGEL_PACK,sell,1,964000,1,3
HYDROGEL_PACK,sell,1,970500,1,3
HYDROGEL_PACK,sell,2,78700,1,3
HYDROGEL_PACK,sell,2,137000,1,3
HYDROGEL_PACK,sell,2,149900,1,3
HYDROGEL_PACK,sell,2,151400,1,3
HYDROGEL_PACK,sell,2,177100,1,3
HYDROGEL_PACK,sell,2,178100,1,3
HYDROGEL_PACK,sell,2,206600,1,3
HYDROGEL_PACK,sell,2,274400,1,3
HYDROGEL_PACK,sell,2,291000,1,3
HYDROGEL_PACK,sell,2,332800,1,3
HYDROGEL_PACK,sell,2,344100,1,3
HYDROGEL_PACK,sell,2,344500,1,3
HYDROGEL_PACK,sell,2,452000,1,3
HYDROGEL_PACK,sell,2,495700,1,3
HYDROGEL_PACK,sell,2,526300,1,3
HYDROGEL_PACK,sell,2,530900,1,3
HYDROGEL_PACK,sell,2,534700,1,3
HYDROGEL_PACK,sell,2,589300,1,3
HYDROGEL_PACK,sell,2,596100,1,3
HYDROGEL_PACK,sell,2,630700,1,3
HYDROGEL_PACK,sell,2,631400,1,3
HYDROGEL_PACK,sell,2,655500,1,3
HYDROGEL_PACK,sell,2,716900,1,3
HYDROGEL_PACK,sell,2,747700,1,3
HYDROGEL_PACK,sell,2,812700,1,3
HYDROGEL_PACK,sell,2,830600,1,3
HYDROGEL_PACK,sell,2,864200,1,3
HYDROGEL_PACK,sell,2,899900,1,3
HYDROGEL_PACK,sell,2,935400,1,3
HYDROGEL_PACK,sell,3,4500,1,3
HYDROGEL_PACK,sell,3,25600,1,3
HYDROGEL_PACK,sell,3,31300,1,3
HYDROGEL_PACK,sell,3,33900,1,3
HYDROGEL_PACK,sell,3,37100,1,3
HYDROGEL_PACK,sell,3,148500,1,3
HYDROGEL_PACK,sell,3,150300,1,3
HYDROGEL_PACK,sell,3,150700,1,3
HYDROGEL_PACK,sell,3,153700,1,3
HYDROGEL_PACK,sell,3,194700,1,3
HYDROGEL_PACK,sell,3,203500,1,3
HYDROGEL_PACK,sell,3,213400,1,3
HYDROGEL_PACK,sell,3,231300,1,3
HYDROGEL_PACK,sell,3,235900,1,3
HYDROGEL_PACK,sell,3,254900,1,3
HYDROGEL_PACK,sell,3,258200,1,3
HYDROGEL_PACK,sell,3,312000,1,3
HYDROGEL_PACK,sell,3,330700,1,3
HYDROGEL_PACK,sell,3,339000,1,3
HYDROGEL_PACK,sell,3,360100,1,3
HYDROGEL_PACK,sell,3,368400,1,3
HYDROGEL_PACK,sell,3,370900,1,3
HYDROGEL_PACK,sell,3,381000,1,3
HYDROGEL_PACK,sell,3,409100,1,3
HYDROGEL_PACK,sell,3,466400,1,3
HYDROGEL_PACK,sell,3,505300,1,3
HYDROGEL_PACK,sell,3,542500,1,3
HYDROGEL_PACK,sell,3,590500,1,3
HYDROGEL_PACK,sell,3,607100,1,3
HYDROGEL_PACK,sell,3,647700,1,3
HYDROGEL_PACK,sell,3,672400,1,3
HYDROGEL_PACK,sell,3,685500,1,3
HYDROGEL_PACK,sell,3,733100,1,3
HYDROGEL_PACK,sell,3,747600,1,3
HYDROGEL_PACK,sell,3,805800,1,3
HYDROGEL_PACK,sell,3,868700,1,3
HYDROGEL_PACK,sell,3,880600,1,3
HYDROGEL_PACK,sell,3,886600,1,3
HYDROGEL_PACK,sell,3,967300,1,3
HYDROGEL_PACK,sell,3,980200,1,3
HYDROGEL_PACK,sell,3,982800,1,3
VEV_4000,buy,1,25700,1,3
VEV_4000,buy,1,36200,1,3
VEV_4000,buy,1,50300,1,3
VEV_4000,buy,1,57600,1,3
VEV_4000,buy,1,63100,1,3
VEV_4000,buy,1,129100,1,3
VEV_4000,buy,1,137600,1,3
VEV_4000,buy,1,170900,1,3
VEV_4000,buy,1,184200,1,3
VEV_4000,buy,1,202300,1,3
VEV_4000,buy,1,251600,1,3
VEV_4000,buy,1,263100,1,3
VEV_4000,buy,1,323300,1,3
VEV_4000,buy,1,350900,1,3
VEV_4000,buy,1,481300,1,3
VEV_4000,buy,1,483200,1,3
VEV_4000,buy,1,552600,1,3
VEV_4000,buy,1,621700,1,3
VEV_4000,buy,1,631500,1,3
VEV_4000,buy,1,645000,1,3
VEV_4000,buy,1,743800,1,3
VEV_4000,buy,1,772000,1,3
VEV_4000,buy,1,870200,1,3
VEV_4000,buy,1,900800,1,3
VEV_4000,buy,1,998500,1,3
VEV_4000,buy,2,63800,1,3
VEV_4000,buy,2,153100,1,3
VEV_4000,buy,2,166700,1,3
VEV_4000,buy,2,249400,1,3
VEV_4000,buy,2,272900,1,3
VEV_4000,buy,2,370600,1,3
VEV_4000,buy,2,389600,1,3
VEV_4000,buy,2,438900,1,3
VEV_4000,buy,2,499900,1,3
VEV_4000,buy,2,627100,1,3
VEV_4000,buy,2,637900,1,3
VEV_4000,buy,2,658100,1,3
VEV_4000,buy,2,669900,1,3
VEV_4000,buy,2,739600,1,3
VEV_4000,buy,2,816800,1,3
VEV_4000,buy,2,825500,1,3
VEV_4000,buy,2,998800,1,3
VEV_4000,buy,3,22800,1,3
VEV_4000,buy,3,88200,1,3
VEV_4000,buy,3,123100,1,3
VEV_4000,buy,3,165300,1,3
VEV_4000,buy,3,175100,1,3
VEV_4000,buy,3,180300,1,3
VEV_4000,buy,3,268100,1,3
VEV_4000,buy,3,296500,1,3
VEV_4000,buy,3,332900,1,3
VEV_4000,buy,3,362400,1,3
VEV_4000,buy,3,389300,1,3
VEV_4000,buy,3,395400,1,3
VEV_4000,buy,3,396700,1,3
VEV_4000,buy,3,489900,1,3
VEV_4000,buy,3,579000,1,3
VEV_4000,buy,3,624700,1,3
VEV_4000,buy,3,686200,1,3
VEV_4000,buy,3,772800,1,3
VEV_4000,buy,3,792400,1,3
VEV_4000,buy,3,877200,1,3
VEV_4000,buy,3,887000,1,3
VEV_4000,buy,3,941800,1,3
VEV_4000,buy,3,963200,1,3
VEV_4000,buy,3,992600,1,3
VEV_4000,buy,3,993700,1,3
VEV_4000,sell,1,54400,1,3
VEV_4000,sell,1,78300,1,3
VEV_4000,sell,1,89300,1,3
VEV_4000,sell,1,133100,1,3
VEV_4000,sell,1,137000,1,3
VEV_4000,sell,1,137300,1,3
VEV_4000,sell,1,154100,1,3
VEV_4000,sell,1,222900,1,3
VEV_4000,sell,1,358300,1,3
VEV_4000,sell,1,374800,1,3
VEV_4000,sell,1,384500,1,3
VEV_4000,sell,1,390800,1,3
VEV_4000,sell,1,444000,1,3
VEV_4000,sell,1,448700,1,3
VEV_4000,sell,1,491100,1,3
VEV_4000,sell,1,503500,1,3
VEV_4000,sell,1,509100,1,3
VEV_4000,sell,1,556900,1,3
VEV_4000,sell,1,589100,1,3
VEV_4000,sell,1,647200,1,3
VEV_4000,sell,1,671200,1,3
VEV_4000,sell,1,680600,1,3
VEV_4000,sell,1,696000,1,3
VEV_4000,sell,1,721900,1,3
VEV_4000,sell,1,743600,1,3
VEV_4000,sell,1,747400,1,3
VEV_4000,sell,1,747700,1,3
VEV_4000,sell,1,753400,1,3
VEV_4000,sell,1,783300,1,3
VEV_4000,sell,1,789200,1,3
VEV_4000,sell,1,855500,1,3
VEV_4000,sell,1,870100,1,3
VEV_4000,sell,1,886300,1,3
VEV_4000,sell,1,925400,1,3
VEV_4000,sell,1,937700,1,3
VEV_4000,sell,2,1300,1,3
VEV_4000,sell,2,50200,1,3
VEV_4000,sell,2,103700,1,3
VEV_4000,sell,2,169200,1,3
VEV_4000,sell,2,277900,1,3
VEV_4000,sell,2,286900,1,3
VEV_4000,sell,2,328700,1,3
VEV_4000,sell,2,340500,1,3
VEV_4000,sell,2,438300,1,3
VEV_4000,sell,2,563200,1,3
VEV_4000,sell,2,571300,1,3
VEV_4000,sell,2,605100,1,3
VEV_4000,sell,2,610900,1,3
VEV_4000,sell,2,635100,1,3
VEV_4000,sell,2,648700,1,3
VEV_4000,sell,2,699800,1,3
VEV_4000,sell,2,711200,1,3
VEV_4000,sell,2,809100,1,3
VEV_4000,sell,2,819600,1,3
VEV_4000,sell,2,823600,1,3
VEV_4000,sell,2,880000,1,3
VEV_4000,sell,2,961700,1,3
VEV_4000,sell,2,965600,1,3
VEV_4000,sell,3,108800,1,3
VEV_4000,sell,3,182100,1,3
VEV_4000,sell,3,183100,1,3
VEV_4000,sell,3,233100,1,3
VEV_4000,sell,3,240700,1,3
VEV_4000,sell,3,263200,1,3
VEV_4000,sell,3,303900,1,3
VEV_4000,sell,3,319100,1,3
VEV_4000,sell,3,370100,1,3
VEV_4000,sell,3,373200,1,3
VEV_4000,sell,3,402000,1,3
VEV_4000,sell,3,534900,1,3
VEV_4000,sell,3,552700,1,3
VEV_4000,sell,3,572400,1,3
VEV_4000,sell,3,666300,1,3
VEV_4000,sell,3,667100,1,3
VEV_4000,sell,3,797100,1,3
VEV_4000,sell,3,845100,1,3
VEV_4000,sell,3,877500,1,3
VEV_4000,sell,3,917300,1,3
VEV_4000,sell,3,922400,1,3
VEV_4500,sell,3,370100,1,3
VEV_5000,sell,3,370100,1,3
VEV_5100,sell,3,370100,1,3
VEV_5200,sell,3,370100,1,3
VEV_5300,sell,3,370100,1,3
HYDROGEL_PACK,buy,1,61100,1,2
HYDROGEL_PACK,buy,1,61400,1,2
HYDROGEL_PACK,buy,1,81900,1,2
HYDROGEL_PACK,buy,1,98600,1,2
HYDROGEL_PACK,buy,1,113900,1,2
HYDROGEL_PACK,buy,1,120700,1,2
HYDROGEL_PACK,buy,1,138100,1,2
HYDROGEL_PACK,buy,1,238200,1,2
HYDROGEL_PACK,buy,1,262800,1,2
HYDROGEL_PACK,buy,1,274600,1,2
HYDROGEL_PACK,buy,1,275700,1,2
HYDROGEL_PACK,buy,1,280500,1,2
HYDROGEL_PACK,buy,1,282200,1,2
HYDROGEL_PACK,buy,1,301300,1,2
HYDROGEL_PACK,buy,1,343100,1,2
HYDROGEL_PACK,buy,1,412300,1,2
HYDROGEL_PACK,buy,1,414000,1,2
HYDROGEL_PACK,buy,1,440300,1,2
HYDROGEL_PACK,buy,1,462500,1,2
HYDROGEL_PACK,buy,1,519400,1,2
HYDROGEL_PACK,buy,1,520400,1,2
HYDROGEL_PACK,buy,1,533100,1,2
HYDROGEL_PACK,buy,1,538000,1,2
HYDROGEL_PACK,buy,1,596300,1,2
HYDROGEL_PACK,buy,1,648400,1,2
HYDROGEL_PACK,buy,1,741200,1,2
HYDROGEL_PACK,buy,1,742700,1,2
HYDROGEL_PACK,buy,1,760900,1,2
HYDROGEL_PACK,buy,1,790700,1,2
HYDROGEL_PACK,buy,1,803000,1,2
HYDROGEL_PACK,buy,1,809700,1,2
HYDROGEL_PACK,buy,1,810600,1,2
HYDROGEL_PACK,buy,1,820600,1,2
HYDROGEL_PACK,buy,1,854900,1,2
HYDROGEL_PACK,buy,1,860100,1,2
HYDROGEL_PACK,buy,1,887200,1,2
HYDROGEL_PACK,buy,1,901800,1,2
HYDROGEL_PACK,buy,1,950000,1,2
HYDROGEL_PACK,buy,1,960800,1,2
HYDROGEL_PACK,buy,1,966900,1,2
HYDROGEL_PACK,buy,2,15700,1,2
HYDROGEL_PACK,buy,2,70900,1,2
HYDROGEL_PACK,buy,2,85500,1,2
HYDROGEL_PACK,buy,2,91700,1,2
HYDROGEL_PACK,buy,2,104500,1,2
HYDROGEL_PACK,buy,2,126800,1,2
HYDROGEL_PACK,buy,2,169000,1,2
HYDROGEL_PACK,buy,2,254300,1,2
HYDROGEL_PACK,buy,2,258900,1,2
HYDROGEL_PACK,buy,2,311800,1,2
HYDROGEL_PACK,buy,2,316900,1,2
HYDROGEL_PACK,buy,2,328900,1,2
HYDROGEL_PACK,buy,2,342300,1,2
HYDROGEL_PACK,buy,2,346100,1,2
HYDROGEL_PACK,buy,2,366500,1,2
HYDROGEL_PACK,buy,2,391700,1,2
HYDROGEL_PACK,buy,2,413100,1,2
HYDROGEL_PACK,buy,2,445300,1,2
HYDROGEL_PACK,buy,2,540500,1,2
HYDROGEL_PACK,buy,2,540600,1,2
HYDROGEL_PACK,buy,2,553400,1,2
HYDROGEL_PACK,buy,2,581600,1,2
HYDROGEL_PACK,buy,2,588800,1,2
HYDROGEL_PACK,buy,2,674000,1,2
HYDROGEL_PACK,buy,2,675300,1,2
HYDROGEL_PACK,buy,2,696000,1,2
HYDROGEL_PACK,buy,2,697400,1,2
HYDROGEL_PACK,buy,2,861200,1,2
HYDROGEL_PACK,buy,2,866900,1,2
HYDROGEL_PACK,buy,2,870100,1,2
HYDROGEL_PACK,buy,2,894900,1,2
HYDROGEL_PACK,buy,2,976800,1,2
HYDROGEL_PACK,buy,2,978700,1,2
HYDROGEL_PACK,buy,2,982000,1,2
HYDROGEL_PACK,buy,2,983700,1,2
HYDROGEL_PACK,buy,3,19500,1,2
HYDROGEL_PACK,buy,3,128200,1,2
HYDROGEL_PACK,buy,3,130700,1,2
HYDROGEL_PACK,buy,3,174100,1,2
HYDROGEL_PACK,buy,3,222300,1,2
HYDROGEL_PACK,buy,3,268800,1,2
HYDROGEL_PACK,buy,3,281900,1,2
HYDROGEL_PACK,buy,3,314800,1,2
HYDROGEL_PACK,buy,3,321900,1,2
HYDROGEL_PACK,buy,3,329600,1,2
HYDROGEL_PACK,buy,3,349700,1,2
HYDROGEL_PACK,buy,3,397000,1,2
HYDROGEL_PACK,buy,3,436000,1,2
HYDROGEL_PACK,buy,3,442900,1,2
HYDROGEL_PACK,buy,3,446100,1,2
HYDROGEL_PACK,buy,3,454900,1,2
HYDROGEL_PACK,buy,3,651100,1,2
HYDROGEL_PACK,buy,3,653000,1,2
HYDROGEL_PACK,buy,3,680500,1,2
HYDROGEL_PACK,buy,3,720500,1,2
HYDROGEL_PACK,buy,3,728400,1,2
HYDROGEL_PACK,buy,3,742000,1,2
HYDROGEL_PACK,buy,3,797600,1,2
HYDROGEL_PACK,buy,3,801700,1,2
HYDROGEL_PACK,buy,3,816300,1,2
HYDROGEL_PACK,buy,3,918200,1,2
HYDROGEL_PACK,buy,3,922400,1,2
HYDROGEL_PACK,buy,3,927000,1,2
HYDROGEL_PACK,buy,3,931000,1,2
HYDROGEL_PACK,buy,3,980900,1,2
HYDROGEL_PACK,sell,1,30800,1,2
HYDROGEL_PACK,sell,1,45200,1,2
HYDROGEL_PACK,sell,1,65900,1,2
HYDROGEL_PACK,sell,1,69500,1,2
HYDROGEL_PACK,sell,1,92500,1,2
HYDROGEL_PACK,sell,1,97100,1,2
HYDROGEL_PACK,sell,1,109100,1,2
HYDROGEL_PACK,sell,1,112700,1,2
HYDROGEL_PACK,sell,1,241900,1,2
HYDROGEL_PACK,sell,1,255300,1,2
HYDROGEL_PACK,sell,1,304200,1,2
HYDROGEL_PACK,sell,1,360600,1,2
HYDROGEL_PACK,sell,1,371400,1,2
HYDROGEL_PACK,sell,1,375100,1,2
HYDROGEL_PACK,sell,1,427000,1,2
HYDROGEL_PACK,sell,1,441300,1,2
HYDROGEL_PACK,sell,1,443600,1,2
HYDROGEL_PACK,sell,1,537500,1,2
HYDROGEL_PACK,sell,1,550400,1,2
HYDROGEL_PACK,sell,1,563600,1,2
HYDROGEL_PACK,sell,1,590100,1,2
HYDROGEL_PACK,sell,1,601700,1,2
HYDROGEL_PACK,sell,1,621800,1,2
HYDROGEL_PACK,sell,1,625100,1,2
HYDROGEL_PACK,sell,1,634900,1,2
HYDROGEL_PACK,sell,1,647400,1,2
HYDROGEL_PACK,sell,1,652800,1,2
HYDROGEL_PACK,sell,1,680800,1,2
HYDROGEL_PACK,sell,1,684500,1,2
HYDROGEL_PACK,sell,1,732700,1,2
HYDROGEL_PACK,sell,1,749800,1,2
HYDROGEL_PACK,sell,1,833600,1,2
HYDROGEL_PACK,sell,1,912600,1,2
HYDROGEL_PACK,sell,1,928000,1,2
HYDROGEL_PACK,sell,1,977600,1,2
HYDROGEL_PACK,sell,1,979200,1,2
HYDROGEL_PACK,sell,2,97600,1,2
HYDROGEL_PACK,sell,2,145400,1,2
HYDROGEL_PACK,sell,2,239300,1,2
HYDROGEL_PACK,sell,2,264700,1,2
HYDROGEL_PACK,sell,2,278800,1,2
HYDROGEL_PACK,sell,2,303800,1,2
HYDROGEL_PACK,sell,2,340200,1,2
HYDROGEL_PACK,sell,2,365300,1,2
HYDROGEL_PACK,sell,2,391600,1,2
HYDROGEL_PACK,sell,2,422200,1,2
HYDROGEL_PACK,sell,2,436200,1,2
HYDROGEL_PACK,sell,2,480900,1,2
HYDROGEL_PACK,sell,2,481400,1,2
HYDROGEL_PACK,sell,2,488200,1,2
HYDROGEL_PACK,sell,2,503600,1,2
HYDROGEL_PACK,sell,2,535100,1,2
HYDROGEL_PACK,sell,2,568500,1,2
HYDROGEL_PACK,sell,2,608900,1,2
HYDROGEL_PACK,sell,2,640000,1,2
HYDROGEL_PACK,sell,2,663000,1,2
HYDROGEL_PACK,sell,2,698800,1,2
HYDROGEL_PACK,sell,2,759500,1,2
HYDROGEL_PACK,sell,2,856600,1,2
HYDROGEL_PACK,sell,2,869900,1,2
HYDROGEL_PACK,sell,2,913200,1,2
HYDROGEL_PACK,sell,2,940500,1,2
HYDROGEL_PACK,sell,2,941900,1,2
HYDROGEL_PACK,sell,2,976200,1,2
HYDROGEL_PACK,sell,2,996500,1,2
HYDROGEL_PACK,sell,3,18700,1,2
HYDROGEL_PACK,sell,3,23900,1,2
HYDROGEL_PACK,sell,3,35100,1,2
HYDROGEL_PACK,sell,3,64800,1,2
HYDROGEL_PACK,sell,3,119900,1,2
HYDROGEL_PACK,sell,3,123700,1,2
HYDROGEL_PACK,sell,3,177200,1,2
HYDROGEL_PACK,sell,3,240100,1,2
HYDROGEL_PACK,sell,3,259900,1,2
HYDROGEL_PACK,sell,3,319800,1,2
HYDROGEL_PACK,sell,3,323600,1,2
HYDROGEL_PACK,sell,3,346200,1,2
HYDROGEL_PACK,sell,3,389200,1,2
HYDROGEL_PACK,sell,3,390200,1,2
HYDROGEL_PACK,sell,3,391200,1,2
HYDROGEL_PACK,sell,3,419200,1,2
HYDROGEL_PACK,sell,3,451600,1,2
HYDROGEL_PACK,sell,3,476800,1,2
HYDROGEL_PACK,sell,3,499800,1,2
HYDROGEL_PACK,sell,3,503300,1,2
HYDROGEL_PACK,sell,3,551800,1,2
HYDROGEL_PACK,sell,3,578500,1,2
HYDROGEL_PACK,sell,3,618500,1,2
HYDROGEL_PACK,sell,3,630900,1,2
HYDROGEL_PACK,sell,3,692900,1,2
HYDROGEL_PACK,sell,3,698600,1,2
HYDROGEL_PACK,sell,3,741600,1,2
HYDROGEL_PACK,sell,3,789500,1,2
HYDROGEL_PACK,sell,3,812800,1,2
HYDROGEL_PACK,sell,3,836000,1,2
HYDROGEL_PACK,sell,3,847100,1,2
HYDROGEL_PACK,sell,3,972100,1,2
VEV_4000,buy,1,5300,1,2
VEV_4000,buy,1,53800,1,2
VEV_4000,buy,1,68000,1,2
VEV_4000,buy,1,168500,1,2
VEV_4000,buy,1,194200,1,2
VEV_4000,buy,1,223300,1,2
VEV_4000,buy,1,224100,1,2
VEV_4000,buy,1,268300,1,2
VEV_4000,buy,1,286600,1,2
VEV_4000,buy,1,340100,1,2
VEV_4000,buy,1,386800,1,2
VEV_4000,buy,1,480700,1,2
VEV_4000,buy,1,544500,1,2
VEV_4000,buy,1,568800,1,2
VEV_4000,buy,1,576700,1,2
VEV_4000,buy,1,608100,1,2
VEV_4000,buy,1,738100,1,2
VEV_4000,buy,1,756300,1,2
VEV_4000,buy,1,801000,1,2
VEV_4000,buy,1,848200,1,2
VEV_4000,buy,1,867800,1,2
VEV_4000,buy,1,888300,1,2
VEV_4000,buy,1,929100,1,2
VEV_4000,buy,1,953400,1,2
VEV_4000,buy,1,979700,1,2
VEV_4000,buy,2,114700,1,2
VEV_4000,buy,2,116800,1,2
