group,relation_type,coefficients,relation,nonzero_terms,l1_abs_coeff,l2_abs_coeff,resid_sd_per_l1,one_way_cross_cost,round_trip_cross_cost,round_trip_cost_z,median_half_spread_z,resid_mean,resid_sd,resid_sd_full_intercept,resid_range,resid_p50_abs,resid_p90_abs,resid_p95_abs,resid_p99_abs,resid_max_abs,resid_acf1,half_life,adf_t,adf_days_lt_-2_8,daily_sd_min,daily_sd_max,daily_half_life_max,day_mean_min,day_mean_max,day_mean_range
UV_VISOR,integer_search,"0,1,0,1,1",1*UV_VISOR_AMBER +1*UV_VISOR_RED +1*UV_VISOR_MAGENTA,3,3.0,1.7320508075688772,103.23479007548673,19.0,38.0,0.12269765509674231,0.02260219962308411,30086.782733333333,309.7043702264602,436.65961806101967,2051.6901499999985,200.49535000000105,520.1984,629.6919499999996,805.1854999999996,1127.004649999999,0.9982100145883013,386.88954062098276,-5.237807368983187,2,241.86997523251515,385.92296652278935,653.4620556768423,29655.49535,30353.66735,698.1719999999987
OXYGEN_SHAKE,pca_smallest_rational,"42,168,96,-105,112",42*OXYGEN_SHAKE_MORNING_BREATH +168*OXYGEN_SHAKE_EVENING_BREATH +96*OXYGEN_SHAKE_MINT -105*OXYGEN_SHAKE_CHOCOLATE +112*OXYGEN_SHAKE_GARLIC,5,523.0,250.54540506662659,103.35782938125918,3375.0,6750.0,0.1248701702492816,0.00012024534912893783,3254382.5775666665,54056.14476639855,70207.77392350117,294112.0704999999,37330.000275,92508.09235999995,107058.57379250004,127973.16809449984,150926.26755,0.9986276003814525,504.71555432309617,-4.346795984203653,2,51681.27843700698,56577.69683133537,593.1739922431403,3193486.26755,3299974.2681,106488.00055
ROBOT,integer_search,"1,-1,1,-2,-2",1*ROBOT_VACUUMING -1*ROBOT_MOPPING +1*ROBOT_DISHES -2*ROBOT_LAUNDRY -2*ROBOT_IRONING,5,7.0,3.3166247903554,103.43005049584269,24.0,48.0,0.06629739446388916,0.004834185012991918,-28963.786483333333,724.0103534708988,2055.564338177142,4984.3109,493.8380249999991,1143.7296800000013,1385.4680499999984,1997.3080009999935,2747.535500000002,0.9982564357381069,397.19943028103677,-5.146846738059501,1,697.4974302137895,768.4066190759615,737.1454161595727,-30575.2246,-26259.59935,4315.625250000001
ROBOT,integer_search,"1,-1,1,-4,-1",1*ROBOT_VACUUMING -1*ROBOT_MOPPING +1*ROBOT_DISHES -4*ROBOT_LAUNDRY -1*ROBOT_IRONING,5,8.0,4.47213595499958,103.43272614982064,28.0,56.0,0.06767683943533126,0.004229802464708204,-39907.739616666666,827.4618091985651,2575.7151883911492,5545.0,538.8641500000012,1354.6494649999988,1691.7302000000025,2385.732078500002,2778.228000000003,0.9978036317976425,315.2411775265119,-5.92585026775564,2,649.1556161043186,949.2678531457809,612.3487852801165,-41768.0827,-36461.86415,5306.218549999998
PEBBLES,integer_search,"1,3,1,1,2",1*PEBBLES_XS +3*PEBBLES_S +1*PEBBLES_M +1*PEBBLES_L +2*PEBBLES_XL,5,8.0,4.0,103.46264085140314,52.5,105.0,0.12685738438525468,0.00785307617623005,81090.24236666667,827.7011268112251,996.4509003082218,5112.967599999989,573.899350000007,1318.0073650000068,1552.8802549999962,2140.608312999992,2643.600649999993,0.9992347915669069,905.4813247286221,-3.177134182995906,0,750.9038883536144,957.5692361509414,1340.0732999524248,80562.9934,81857.10065,1294.1072499999864
UV_VISOR,integer_search,"1,3,0,3,1",1*UV_VISOR_YELLOW +3*UV_VISOR_AMBER +3*UV_VISOR_RED +1*UV_VISOR_MAGENTA,4,8.0,4.47213595499958,103.60729622363986,50.0,100.0,0.12064787380435375,0.008445351166304764,78994.22315,828.8583697891189,1694.0868216423887,5665.5,551.0699000000022,1350.5132000000012,1545.1105274999977,2004.4912329999981,3458.9867999999988,0.9982977271988941,406.8425752860993,-5.134120266111797,2,693.5543116214313,953.3639339075924,692.7999323177416,77658.5132,81053.58635,3395.0731499999965
TRANSLATOR,integer_search,"1,-2,2,-1,-2",1*TRANSLATOR_SPACE_GRAY -2*TRANSLATOR_ASTRO_BLACK +2*TRANSLATOR_ECLIPSE_CHARCOAL -1*TRANSLATOR_GRAPHITE_MIST -2*TRANSLATOR_VOID_BLUE,5,8.0,3.7416573867739413,103.62705166795716,36.0,72.0,0.08684990892955143,0.005428119308096964,-21512.851033333332,829.0164133436573,1232.8398487742027,4404.944750000002,623.7511000000013,1301.0043499999992,1524.2490099999989,2005.2488999999987,2313.693650000001,0.9988686162529193,612.3077166708716,-4.216735302776282,1,751.0868098460242,866.820752346637,747.6600610089176,-22785.80635,-20692.99565,2092.810699999998
TRANSLATOR,integer_search,"2,2,0,-3,-1",2*TRANSLATOR_SPACE_GRAY +2*TRANSLATOR_ASTRO_BLACK -3*TRANSLATOR_GRAPHITE_MIST -1*TRANSLATOR_VOID_BLUE,4,8.0,4.242640687119285,103.75502307061834,35.5,71.0,0.085538027339259,0.005421424267981204,-3478.256283333333,830.0401845649467,2636.868373170566,6740.314200000001,512.25,1276.7060300000003,1680.3452499999999,2597.831986999998,4091.82025,0.9982538336068143,396.60700826091863,-5.121586079311604,3,685.4042571172852,976.6025168741567,771.0917748996944,-6367.50605,-262.94255,6104.5635
TRANSLATOR,integer_search,"1,2,-1,-2,-1",1*TRANSLATOR_SPACE_GRAY +2*TRANSLATOR_ASTRO_BLACK -1*TRANSLATOR_ECLIPSE_CHARCOAL -2*TRANSLATOR_GRAPHITE_MIST -1*TRANSLATOR_VOID_BLUE,5,7.0,3.3166247903554,103.79060198228943,31.0,62.0,0.085336655612174,0.0061937895202384356,-12639.260366666667,726.534213876026,2178.2650010484335,5366.7621,460.75,1111.420915,1396.959499999999,2080.486349999999,3368.976350000001,0.9985130746990294,465.81474083698146,-4.725791672341971,1,651.618383073828,768.5224480273413,765.2420520592416,-14648.5905,-9818.71425,4829.876249999999
TRANSLATOR,integer_search,"2,2,0,-2,-1",2*TRANSLATOR_SPACE_GRAY +2*TRANSLATOR_ASTRO_BLACK -2*TRANSLATOR_GRAPHITE_MIST -1*TRANSLATOR_VOID_BLUE,4,7.0,3.605551275463989,103.87011466121416,31.0,62.0,0.08527133031509185,0.00618904816803086,6606.3834,727.0908026284991,2343.121451295495,5394.22665,452.12072499999977,1159.53535,1394.0205500000002,2096.1505499999794,3446.02055,0.9983295387561061,414.5969168837903,-5.006607437850251,2,712.7581954090672,744.492377968168,631.2555244931084,4120.96465,9525.2061,5404.2414499999995
TRANSLATOR,integer_search,"1,1,0,-2,-2",1*TRANSLATOR_SPACE_GRAY +1*TRANSLATOR_ASTRO_BLACK -2*TRANSLATOR_GRAPHITE_MIST -2*TRANSLATOR_VOID_BLUE,4,6.0,3.1622776601683795,104.0326948237647,27.5,55.0,0.0881133251637415,0.007209272058851577,-23069.316983333334,624.1961689425882,2160.3569292202387,4181.7186,424.76114999999845,1018.8503800000013,1193.8704499999985,1539.8704499999985,2452.8481500000016,0.998047633639636,354.6825716778782,-5.425097290157406,2,495.24740606028166,732.5278644132233,734.94266674963,-25285.47325,-20308.12955,4977.343699999998
TRANSLATOR,integer_search,"1,1,0,-2,-1",1*TRANSLATOR_SPACE_GRAY +1*TRANSLATOR_ASTRO_BLACK -2*TRANSLATOR_GRAPHITE_MIST -1*TRANSLATOR_VOID_BLUE,4,5.0,2.6457513110645907,104.04231724124868,22.5,45.0,0.08650326365887451,0.00865032636588745,-12210.73765,520.2115862062434,1695.2241028835913,4107.0,323.1772999999994,781.6527299999997,1037.865,1587.8276999999998,2396.8227000000006,0.9981919538075137,383.02139258387865,-5.1974006390097,3,432.67957775348896,609.771548585788,741.8450356220246,-14047.15,-10119.74025,3927.409749999999
ROBOT,integer_search,"1,2,2,1,2",1*ROBOT_VACUUMING +2*ROBOT_MOPPING +2*ROBOT_DISHES +1*ROBOT_LAUNDRY +2*ROBOT_IRONING,5,8.0,3.7416573867739413,104.09315424099722,28.0,56.0,0.06724745782795236,0.004202966114247022,78629.73428333334,832.7452339279778,904.1013240337905,4757.0,590.8662500000064,1364.8662500000064,1584.637727499994,1949.7966999999953,2440.786699999997,0.9982755516835942,401.60633044771794,-5.171345307451681,1,678.0646449640625,1043.2835096718006,924.4255044226444,78150.2824,78985.63375,835.3513499999972
PEBBLES,integer_search,"2,1,2,1,2",2*PEBBLES_XS +1*PEBBLES_S +2*PEBBLES_M +1*PEBBLES_L +2*PEBBLES_XL,5,8.0,3.7416573867739413,104.12413709661774,51.5,103.0,0.12365048449864385,0.007803185914962962,80893.41185,832.993096772942,969.8401948712534,4311.5,611.3668749999997,1301.7396000000008,1581.2406400000007,1962.2653999999984,2659.760399999999,0.9996202738159862,1825.0402483104858,-2.199291906849347,0,461.247202221878,1144.3833869782625,3704.0662838810977,80486.52665,81592.7396,1106.212950000001
ROBOT,integer_search,"0,2,2,3,1",2*ROBOT_MOPPING +2*ROBOT_DISHES +3*ROBOT_LAUNDRY +1*ROBOT_IRONING,4,8.0,4.242640687119285,104.63784768933806,28.5,57.0,0.0680919968953642,0.004181087528662714,80406.91163333334,837.1027815147045,1065.2228239002388,4662.685649999999,617.4465500000006,1369.3402349999992,1541.0135799999982,1879.327029999998,2444.009149999998,0.9979778068333707,342.42332374398774,-5.377450486444233,1,628.2274303307182,969.6830699724924,683.7326376915437,79724.40225,81297.3235,1572.9212499999994
PEBBLES,integer_search,"1,1,1,3,2",1*PEBBLES_XS +1*PEBBLES_S +1*PEBBLES_M +3*PEBBLES_L +2*PEBBLES_XL,5,8.0,4.0,104.6423965567677,53.5,107.0,0.12781626224265769,0.00776453929511472,83573.75006666666,837.1391724541415,1957.8126833620547,4857.0,599.0,1346.9744449999998,1642.0062024999988,2385.205050000004,2846.705050000004,0.9990923824887799,763.3530293666056,-3.6940367615714225,0,659.7138193040051,1004.7412027380471,1486.3486555989523,81275.29495,85580.9816,4305.686650000003
ROBOT,integer_search,"1,2,-1,2,2",1*ROBOT_VACUUMING +2*ROBOT_MOPPING -1*ROBOT_DISHES +2*ROBOT_LAUNDRY +2*ROBOT_IRONING,5,8.0,3.7416573867739413,104.81603027269416,28.0,56.0,0.06678367785717967,0.00417397986607373,58397.551283333334,838.5282421815533,2425.7666943521904,4717.5,611.8090999999986,1354.1909000000014,1538.9696274999974,1951.957099999996,2554.397649999999,0.9983621008366651,422.8461607304252,-4.933566001922657,0,684.4914755548019,1031.7225234536609,745.6788513125742,55265.9471,60608.8091,5342.862000000001
ROBOT,integer_search,"1,1,-1,2,1",1*ROBOT_VACUUMING +1*ROBOT_MOPPING -1*ROBOT_DISHES +2*ROBOT_LAUNDRY +1*ROBOT_IRONING,5,6.0,2.8284271247461903,104.90388825889971,21.0,42.0,0.06672774590322339,0.005560645491935283,38595.76778333334,629.4233295533983,2234.6059618234904,3987.52175,466.204899999997,981.2139199999978,1159.9448224999978,1580.4626344999974,2345.5601000000024,0.9980666632119723,358.17707771562317,-5.396939886499264,1,563.4994137228449,671.3178280725084,777.873329502574,35658.03835,40715.2049,5057.1665499999945
UV_VISOR,integer_search,"1,3,0,2,1",1*UV_VISOR_YELLOW +3*UV_VISOR_AMBER +2*UV_VISOR_RED +1*UV_VISOR_MAGENTA,4,7.0,3.872983346207417,105.02332088709848,43.0,86.0,0.11698082084951017,0.009521694720308968,67930.92956666667,735.1632462096893,1827.8344489876024,5123.108100000012,453.0669499999931,1252.8249499999947,1467.8370499999944,1840.5719499999923,3230.6750500000053,0.9984378403616798,443.36418585256735,-4.849441872349044,2,517.2544712784124,861.0947505604116,837.5802046403339,66482.43305,70276.0307,3793.597649999996
ROBOT,integer_search,"1,2,1,1,2",1*ROBOT_VACUUMING +2*ROBOT_MOPPING +1*ROBOT_DISHES +1*ROBOT_LAUNDRY +2*ROBOT_IRONING,5,7.0,3.3166247903554,105.06576351514298,24.5,49.0,0.06662493818922374,0.004758924156373125,68611.41938333333,735.4603446060008,1074.5348009685958,3995.5486999999994,575.6513500000001,1180.5188699999944,1370.5041499999934,1715.60765,2032.65135,0.9986147435375378,500.0279696253539,-4.611948625699136,1,650.0784727306216,823.3382745493966,691.5643485161094,67512.15135,69280.60265,1768.4513000000006
PEBBLES,integer_search,"1,0,1,1,1",1*PEBBLES_XS +1*PEBBLES_M +1*PEBBLES_L +1*PEBBLES_XL,4,4.0,2.0,105.09957771860807,26.0,52.0,0.1236922191524498,0.015461527394056224,41067.58285,420.3983108744323,833.2848200410695,2225.0,276.1331500000015,706.5711999999985,811.9359200000013,1020.1331500000015,1165.1331500000015,0.9991620215302055,826.8192367100802,-3.5892157426115157,0,272.0365194814659,501.7715941502443,1504.6454030764266,40349.4288,42050.86685,1701.438049999997
ROBOT,integer_search,"2,0,1,-3,-1",2*ROBOT_VACUUMING +1*ROBOT_DISHES -3*ROBOT_LAUNDRY -1*ROBOT_IRONING,4,7.0,3.872983346207417,105.12474178719047,24.0,48.0,0.06522862972661689,0.004756254250899148,-9817.9889,735.8731925103333,2088.651250790038,4864.5,407.8039000000008,1245.8294400000013,1512.7014899999992,2109.807822,2754.303900000001,0.9979642417018194,340.1392991926579,-5.598350755559448,2,486.2808149492945,950.4075780657422,850.4897904859291,-11208.0593,-7053.6035,4154.455800000001
TRANSLATOR,integer_search,"1,-1,2,-1,-1",1*TRANSLATOR_SPACE_GRAY -1*TRANSLATOR_ASTRO_BLACK +2*TRANSLATOR_ECLIPSE_CHARCOAL -1*TRANSLATOR_GRAPHITE_MIST -1*TRANSLATOR_VOID_BLUE,5,6.0,2.8284271247461903,105.24602224469191,27.0,54.0,0.08551392069788095,0.007126160058156747,-1269.0525333333333,631.4761334681515,1009.0108807590972,3866.5,408.6436,1054.899190000001,1232.8092999999997,1778.1585999999975,2166.6436,0.9988665667594769,611.1999044294423,-4.255701754359329,1,444.56847944620415,815.567720565889,1189.6405436661344,-2355.7983,-517.7157,1838.0826
ROBOT,integer_search,"1,-1,-2,-2,-2",1*ROBOT_VACUUMING -1*ROBOT_MOPPING -2*ROBOT_DISHES -2*ROBOT_LAUNDRY -2*ROBOT_IRONING,5,8.0,3.7416573867739413,105.28138265668147,27.5,55.0,0.06530119406219341,0.0041555305312304894,-59018.73118333334,842.2510612534518,1095.3885128327452,4311.5,563.0074999999997,1415.7286000000024,1672.9318699999988,2017.9442999999956,2285.9242999999988,0.9983092275843242,409.6122173552733,-4.904736895424261,1,634.5999866008113,947.6390708331469,873.9389393435291,-59888.9243,-58173.9925,1714.9317999999985
TRANSLATOR,integer_search,"1,2,1,-2,-1",1*TRANSLATOR_SPACE_GRAY +2*TRANSLATOR_ASTRO_BLACK +1*TRANSLATOR_ECLIPSE_CHARCOAL -2*TRANSLATOR_GRAPHITE_MIST -1*TRANSLATOR_VOID_BLUE,5,7.0,3.3166247903554,105.35601175021445,31.0,62.0,0.08406869916585304,0.006101760423328043,6988.2234,737.4920822515012,2007.7194505231816,5674.5,426.66010000000006,1111.3399499999996,1345.3559549999993,2621.175049999998,3783.1600500000004,0.9986699922609573,520.8136106459382,-4.4984274372524,3,411.55955847723607,1101.3128660190062,1595.0170806745236,4937.6601,9454.67015,4517.01005
ROBOT,integer_search,"3,0,-1,-2,-1",3*ROBOT_VACUUMING -1*ROBOT_DISHES -2*ROBOT_LAUNDRY -1*ROBOT_IRONING,4,7.0,3.872983346207417,105.40240269996295,24.0,48.0,0.06505679834132726,0.004743724879055113,-10865.081216666667,737.8168188997406,1010.6040809727879,4359.200849999999,524.1899999999996,1194.1363500000007,1398.6613500000003,1814.8733854999978,2231.8636499999993,0.9984336653809249,442.1814981853256,-4.455124972924546,0,641.0964974137357,855.9188554025886,724.0137872597264,-11790.86365,-10132.7172,1658.1464500000002
UV_VISOR,integer_search,"0,2,1,2,3",2*UV_VISOR_AMBER +1*UV_VISOR_ORANGE +2*UV_VISOR_RED +3*UV_VISOR_MAGENTA,4,8.0,4.242640687119285,105.50655020377357,51.5,103.0,0.12203033816510389,0.008293323952968225,81711.86458333333,844.0524016301886,1200.038155915883,5493.5,527.1577749999997,1333.6923449999947,1760.7089049999938,2394.331100000005,2855.6738999999943,0.9985227419170217,468.8653145689057,-4.6608458948111675,2,673.6063363050242,1070.01920793918,774.1554192399012,80983.14165,82908.8261,1925.6844500000007
ROBOT,integer_search,"1,1,0,1,1",1*ROBOT_VACUUMING +1*ROBOT_MOPPING +1*ROBOT_LAUNDRY +1*ROBOT_IRONING,4,4.0,2.0,105.54626832137387,14.0,28.0,0.06632162473699177,0.008290203092123971,38791.32098333333,422.1850732854955,1194.9723095514387,2425.5,309.11155000000144,676.1318350000021,790.7031699999968,1090.1158045000006,1440.0369999999966,0.9984598337915371,449.70033668932496,-4.780532849940278,1,374.5883344454816,451.4929006436286,777.4792244141544,37266.11155,39914.3144,2648.2028500000015
ROBOT,integer_search,"3,0,1,-2,-1",3*ROBOT_VACUUMING +1*ROBOT_DISHES -2*ROBOT_LAUNDRY -1*ROBOT_IRONING,4,7.0,3.872983346207417,105.62186314253306,24.0,48.0,0.06492162373512934,0.004733868397353181,9171.548583333333,739.3530419977315,1287.9150340497335,4806.25535,443.90070000000014,1259.1289150000002,1547.8618674999993,2048.6509000000005,2647.1509000000005,0.9983430618021696,417.9834659688016,-5.039147479156007,1,451.42269552993235,849.5123827615447,717.2769969287972,8097.39555,10604.5993,2507.2037499999997
ROBOT,integer_search,"1,2,0,2,2",1*ROBOT_VACUUMING +2*ROBOT_MOPPING +2*ROBOT_LAUNDRY +2*ROBOT_IRONING,4,7.0,3.605551275463989,105.62195099743249,24.5,49.0,0.06627410243700345,0.004733864459785961,68415.86618333333,739.3536569820275,1952.717111915625,4238.5,572.4472999999998,1154.5781500000012,1342.0522499999988,1728.546704999996,2356.027249999999,0.9983728335155377,425.637512315348,-4.935247137717222,1,666.4098982818889,824.0014958830945,769.4185856137683,65904.07815,70081.49315,4177.414999999994
ROBOT,integer_search,"1,-1,0,-3,-2",1*ROBOT_VACUUMING -1*ROBOT_MOPPING -3*ROBOT_LAUNDRY -2*ROBOT_IRONING,4,7.0,3.872983346207417,105.70546236047866,24.0,48.0,0.06487027920807446,0.004730124525588763,-48804.86308333333,739.9382365233506,2165.7222807942912,5077.334599999995,439.9832000000024,1126.8276449999992,1443.2072000000026,2297.842799999993,3227.317799999997,0.9980923807690658,363.0105151418593,-5.304559562222924,2,555.7740015392385,993.6474042904556,897.2564470286461,-50321.4832,-45927.78825,4393.694950000005
PEBBLES,integer_search,"0,2,1,1,1",2*PEBBLES_S +1*PEBBLES_M +1*PEBBLES_L +1*PEBBLES_XL,4,5.0,2.6457513110645907,105.70843124216772,33.5,67.0,0.12676377695268135,0.012297978361081026,51527.65655,528.5421562108386,931.176251102388,3219.0,315.91712499999994,875.9815000000017,1122.9230499999976,1435.5769500000024,1702.5769500000024,0.998959089133606,665.557818726653,-3.9961886850234496,1,367.8665341731427,721.7899234913838,1504.9483261132245,50460.9815,52229.07695,1768.0954500000007
PEBBLES,integer_search,"2,0,1,1,1",2*PEBBLES_XS +1*PEBBLES_M +1*PEBBLES_L +1*PEBBLES_XL,4,5.0,2.6457513110645907,105.7215604814431,30.5,61.0,0.11539746428678016,0.012296451112525754,48472.222616666666,528.6078024072156,931.1738170271003,3218.0,315.97030000000086,875.6824000000026,1122.63695,1436.3657889999995,1702.63695,0.9989610024762837,666.784100304886,-3.992689421482961,1,368.039436701979,721.7735086713127,1507.8080785768757,47770.86305,49538.8345,1767.9714499999973
UV_VISOR,integer_search,"1,2,0,3,1",1*UV_VISOR_YELLOW +2*UV_VISOR_AMBER +3*UV_VISOR_RED +1*UV_VISOR_MAGENTA,4,7.0,3.872983346207417,106.02514184835938,45.0,90.0,0.1212650380183557,0.009431725179205444,71082.5269,742.1759929385157,1092.054328933802,5143.268599999996,447.75385000000097,1243.5883999999933,1487.9116000000067,1982.888384499999,2629.388149999999,0.9983639677299639,423.3290705408079,-5.266774563614828,2,627.1568959860025,846.3062981950313,652.1973061151441,69985.61185,71876.38045,1890.7685999999958
UV_VISOR,integer_search,"0,2,1,3,2",2*UV_VISOR_AMBER +1*UV_VISOR_ORANGE +3*UV_VISOR_RED +2*UV_VISOR_MAGENTA,4,8.0,4.242640687119285,106.17343176251033,51.5,103.0,0.12126385844623458,0.008241233098287786,81663.36526666666,849.3874541000827,1379.0708503784697,5253.5,551.408500000005,1372.908500000005,1771.1135650000017,2343.405799999997,2797.3957999999984,0.9984396531273781,443.8796763413487,-4.8535695926111915,2,702.7801674974544,962.6694290577426,616.7117824242282,80509.4085,83118.8958,2609.4872999999934
SNACKPACK,signed_index,"1,-1,1,1,-1",1*SNACKPACK_CHOCOLATE -1*SNACKPACK_VANILLA +1*SNACKPACK_PISTACHIO +1*SNACKPACK_STRAWBERRY -1*SNACKPACK_RASPBERRY,5,5.0,2.23606797749979,106.18606534284902,42.5,85.0,0.1600963360409968,0.01600963360409968,9870.709533333333,530.9303267142451,544.0164841826477,2802.04515,372.06055000000015,875.4394499999999,980.8942999999999,1209.296296,1434.6057,0.9989478111636679,658.4202681050851,-3.862034447120424,0,453.8434625602726,586.8353099699353,808.6095544365712,9783.43945,10038.3943,254.95485000000008
TRANSLATOR,integer_search,"1,-1,1,-1,-2",1*TRANSLATOR_SPACE_GRAY -1*TRANSLATOR_ASTRO_BLACK +1*TRANSLATOR_ECLIPSE_CHARCOAL -1*TRANSLATOR_GRAPHITE_MIST -2*TRANSLATOR_VOID_BLUE,5,6.0,2.8284271247461903,106.22448607737999,27.5,55.0,0.08629523196741232,0.007060518979151917,-21941.37375,637.34691646428,1261.8937141597694,3737.02175,482.22509999999966,1012.7300799999998,1184.2786900000003,1560.2533675000004,1908.2468499999995,0.998805746692744,580.0555018458293,-4.3001181953503655,1,607.9388838193441,664.2533136010613,758.307968325195,-23387.24685,-20758.7251,2628.52175
UV_VISOR,integer_search,"0,2,1,1,2",2*UV_VISOR_AMBER +1*UV_VISOR_ORANGE +1*UV_VISOR_RED +2*UV_VISOR_MAGENTA,4,6.0,3.1622776601683795,106.29432300115378,37.5,75.0,0.1175980019164741,0.010975813512204249,59536.7781,637.7659380069227,675.5623293797966,3783.5,428.96800000000076,1034.1418700000006,1297.6319850000002,1599.880341999999,2044.3778999999995,0.9987458063762679,552.3169677696006,-4.1541926774148275,1,561.4932160106656,765.6043384749005,826.3106871496805,59261.032,59806.6802,545.6482000000033
TRANSLATOR,integer_search,"1,1,-1,-2,-1",1*TRANSLATOR_SPACE_GRAY +1*TRANSLATOR_ASTRO_BLACK -1*TRANSLATOR_ECLIPSE_CHARCOAL -2*TRANSLATOR_GRAPHITE_MIST -1*TRANSLATOR_VOID_BLUE,5,6.0,2.8284271247461903,106.29435985982968,27.0,54.0,0.0846705320194627,0.0070558776682885585,-22024.479533333335,637.7661591589781,1813.4607902381335,4202.955549999999,453.7277749999994,1014.2291449999991,1194.4324500000002,1665.7246999999988,2189.73085,0.9986248486661974,503.70491093778196,-4.533617521262254,1,539.1043327439296,700.6809759526781,860.8323071985004,-23840.2753,-19756.43245,4083.842850000001
TRANSLATOR,integer_search,"1,-2,1,-2,-2",1*TRANSLATOR_SPACE_GRAY -2*TRANSLATOR_ASTRO_BLACK +1*TRANSLATOR_ECLIPSE_CHARCOAL -2*TRANSLATOR_GRAPHITE_MIST -2*TRANSLATOR_VOID_BLUE,5,8.0,3.7416573867739413,106.29779033787935,36.0,72.0,0.08466779950356916,0.0052917374689730725,-41411.2326,850.3823227030348,1449.5084370332495,4763.310399999995,565.5976500000033,1390.7964999999967,1687.5976500000033,2125.4173499999943,2475.908049999998,0.9988850237776149,621.3232833943924,-4.081836146153522,0,768.7876707449707,939.5613270498898,860.2141819915958,-43067.40235,-40484.59195,2582.810399999995
TRANSLATOR,integer_search,"2,2,-1,-2,1",2*TRANSLATOR_SPACE_GRAY +2*TRANSLATOR_ASTRO_BLACK -1*TRANSLATOR_ECLIPSE_CHARCOAL -2*TRANSLATOR_GRAPHITE_MIST +1*TRANSLATOR_VOID_BLUE,5,8.0,3.7416573867739413,106.40668665318356,35.5,71.0,0.08340641250231497,0.0052863219191608074,18509.800183333333,851.2534932254684,1649.8753092829872,5760.363649999999,601.1222000000016,1338.1222000000016,1676.3777999999984,2240.014149999999,3126.8777999999984,0.9989319242537258,648.6215516089657,-4.004816203899617,1,688.0771033785022,958.9204901996711,961.9781890059918,16804.48585,20265.2925,3460.8066499999986
ROBOT,integer_search,"2,1,1,-1,1",2*ROBOT_VACUUMING +1*ROBOT_MOPPING +1*ROBOT_DISHES -1*ROBOT_LAUNDRY +1*ROBOT_IRONING,5,6.0,2.8284271247461903,106.43814792105593,21.0,42.0,0.06576589443468922,0.005480491202890768,38330.88826666667,638.6288875263356,699.3106187636952,3853.0,426.72815000000264,1053.746130000003,1210.101039999999,1620.4853000000005,1966.5149999999994,0.9987481545957844,553.3536578031662,-4.572751169078517,1,556.8591354396348,750.0140605515339,905.0160867976164,37933.40795,38586.985,653.5770499999999
UV_VISOR,integer_search,"0,3,0,2,3",3*UV_VISOR_AMBER +2*UV_VISOR_RED +3*UV_VISOR_MAGENTA,3,8.0,4.69041575982343,106.53358974063741,50.0,100.0,0.11733388530727276,0.008213371971509092,79197.05461666666,852.2687179250993,1175.244227522668,5405.621849999996,555.0,1459.4597950000013,1768.0803500000038,2159.9312569999943,3151.2021999999997,0.9983753922067131,426.3084202151799,-4.9288497078854725,2,678.7878108268003,1075.8785945537152,740.4968236466976,78342.2978,80283.4464,1941.1486000000004
UV_VISOR,integer_search,"1,3,1,1,2",1*UV_VISOR_YELLOW +3*UV_VISOR_AMBER +1*UV_VISOR_ORANGE +1*UV_VISOR_RED +2*UV_VISOR_MAGENTA,5,8.0,4.0,106.67277805182201,49.5,99.0,0.11600897835423563,0.008202655035147973,78405.9351,853.3822244145761,1386.1999892468584,5018.5,516.7820000000065,1423.2533700000029,1705.3011700000025,2333.2536999999957,2848.2486999999965,0.9989133957231829,637.5554916885834,-3.847542323914223,2,589.266116390549,1177.7953511957458,1428.4023473991479,77100.7513,79774.282,2673.530700000003
TRANSLATOR,integer_search,"2,0,2,-2,-1",2*TRANSLATOR_SPACE_GRAY +2*TRANSLATOR_ECLIPSE_CHARCOAL -2*TRANSLATOR_GRAPHITE_MIST -1*TRANSLATOR_VOID_BLUE,4,7.0,3.605551275463989,106.73165914399836,32.0,64.0,0.08566209141864779,0.006023115802873674,7463.428833333333,747.1216140079885,1717.1092915862905,4485.5,468.1543499999998,1244.2867500000002,1476.6540999999997,2027.6560179999994,2346.8459000000003,0.9986048266664184,496.47131373793866,-4.6869153191573005,1,565.5769742935771,945.5111148226604,988.0059626105127,5323.84565,8923.1541,3599.3084499999995
ROBOT,integer_search,"1,-2,-1,-3,-1",1*ROBOT_VACUUMING -2*ROBOT_MOPPING -1*ROBOT_DISHES -3*ROBOT_LAUNDRY -1*ROBOT_IRONING,5,8.0,4.0,106.78697764712642,28.5,57.0,0.06672161865601531,0.004096941496421993,-61221.82095,854.2958211770114,1131.9976605759532,5545.0,535.6262500000012,1458.1634899999979,1738.812665000002,2433.357850000002,2923.352850000003,0.9986220097971068,502.66648800240125,-4.504988482995649,1,518.5382479007093,1162.7557064886319,1102.1005321732944,-62228.14715,-60458.12625,1770.020899999996
ROBOT,integer_search,"1,1,-1,1,1",1*ROBOT_VACUUMING +1*ROBOT_MOPPING -1*ROBOT_DISHES +1*ROBOT_LAUNDRY +1*ROBOT_IRONING,5,5.0,2.23606797749979,106.87569980613725,17.5,35.0,0.0654966471583097,0.00654966471583097,28773.006083333334,534.3784990306863,1680.1866019050758,2825.5,377.63034999999945,874.0194999999985,979.4805000000015,1310.408131,1638.4074,0.998246038715779,394.8428806701634,-5.032037875022818,0,428.07722887801157,674.0736689485431,603.9483895503162,26627.9805,30441.63035,3813.649849999998
