day,timestamp,side,quantity,price,counterparty,bid_price_1,ask_price_1,spread,mid_price,imbalance_3,ret_lag100,ret_lag500,ret_lag2000,fwd200,mid_minus_mu,price_location,save_vs_touch_aggressive,mid_capture_signed,save_vs_touch_as_frac_of_spread,vs_improve_1_quote
1,383600,sell,4,9948.0,Mark 38,9932.0,9948.0,16.0,9940.0,0.0,3.0,7.0,3.0,9.0,-60.0,at_ask,16.0,8.0,1.0,1.0
1,385800,sell,6,9943.0,Mark 38,9927.0,9943.0,16.0,9935.0,0.0,2.0,-5.0,-4.0,9.5,-65.0,at_ask,16.0,8.0,1.0,1.0
1,394800,buy,5,9941.0,Mark 38,9941.0,9957.0,16.0,9949.0,0.0,1.0,1.0,-2.0,8.0,-51.0,at_bid,16.0,8.0,1.0,1.0
1,396300,sell,4,9956.0,Mark 38,9941.0,9956.0,15.0,9948.5,0.0,2.5,4.5,0.5,6.0,-51.5,at_ask,15.0,7.5,1.0,1.0
1,397800,sell,4,9950.0,Mark 38,9934.0,9950.0,16.0,9942.0,0.0,2.0,-5.0,-2.0,10.0,-58.0,at_ask,16.0,8.0,1.0,1.0
1,403600,buy,6,9922.0,Mark 38,9922.0,9938.0,16.0,9930.0,0.0,-4.0,-1.0,-1.0,9.0,-70.0,at_bid,16.0,8.0,1.0,1.0
1,409300,buy,6,9929.0,Mark 38,9929.0,9945.0,16.0,9937.0,0.0,-1.0,-2.0,4.0,13.0,-63.0,at_bid,16.0,8.0,1.0,1.0
1,411000,sell,4,9951.0,Mark 38,9935.0,9951.0,16.0,9943.0,0.0,-2.0,-1.0,4.5,10.0,-57.0,at_ask,16.0,8.0,1.0,1.0
1,411400,sell,3,9952.0,Mark 38,9936.0,9952.0,16.0,9944.0,0.0,2.0,-1.0,6.0,8.0,-56.0,at_ask,16.0,8.0,1.0,1.0
1,412300,sell,2,9953.0,Mark 38,9937.0,9953.0,16.0,9945.0,0.0,0.0,4.0,-2.0,8.0,-55.0,at_ask,16.0,8.0,1.0,1.0
1,414000,sell,2,9962.0,Mark 38,9946.0,9962.0,16.0,9954.0,0.0,1.0,7.0,9.0,13.5,-46.0,at_ask,16.0,8.0,1.0,1.0
1,414400,buy,3,9945.0,Mark 38,9945.0,9961.0,16.0,9953.0,0.0,3.0,0.0,9.0,7.0,-47.0,at_bid,16.0,8.0,1.0,1.0
1,414800,buy,3,9940.0,Mark 38,9940.0,9956.0,16.0,9948.0,0.0,-2.0,-2.0,-2.0,9.0,-52.0,at_bid,16.0,8.0,1.0,1.0
1,421500,buy,3,9946.0,Mark 38,9946.0,9962.0,16.0,9954.0,0.0,-1.0,6.0,5.0,9.0,-46.0,at_bid,16.0,8.0,1.0,1.0
1,427000,buy,2,9950.0,Mark 38,9950.0,9966.0,16.0,9958.0,0.0,-1.0,4.0,2.0,8.0,-42.0,at_bid,16.0,8.0,1.0,1.0
1,436200,sell,5,9935.0,Mark 38,9919.0,9935.0,16.0,9927.0,0.0,-1.0,3.0,2.0,10.0,-73.0,at_ask,16.0,8.0,1.0,1.0
1,440300,sell,2,9922.0,Mark 38,9906.0,9922.0,16.0,9914.0,0.0,0.5,-5.0,-10.0,8.0,-86.0,at_ask,16.0,8.0,1.0,1.0
1,441300,buy,2,9902.0,Mark 38,9902.0,9918.0,16.0,9910.0,0.0,1.5,-6.0,-13.5,11.0,-90.0,at_bid,16.0,8.0,1.0,1.0
1,443600,buy,2,9908.0,Mark 38,9908.0,9924.0,16.0,9916.0,0.0,1.0,0.0,0.0,5.5,-84.0,at_bid,16.0,8.0,1.0,1.0
1,450000,buy,5,9932.0,Mark 38,9932.0,9948.0,16.0,9940.0,0.0,0.0,-2.0,5.0,8.0,-60.0,at_bid,16.0,8.0,1.0,1.0
1,457700,buy,4,9914.0,Mark 38,9914.0,9930.0,16.0,9922.0,0.0,-1.0,-4.0,-14.0,6.0,-78.0,at_bid,16.0,8.0,1.0,1.0
1,462500,sell,2,9932.0,Mark 38,9916.0,9932.0,16.0,9924.0,0.0,-3.0,-10.0,-1.0,7.0,-76.0,at_ask,16.0,8.0,1.0,1.0
1,476200,sell,3,9959.0,Mark 38,9943.0,9959.0,16.0,9951.0,0.0,-1.0,0.0,7.0,6.5,-49.0,at_ask,16.0,8.0,1.0,1.0
1,477600,buy,5,9941.0,Mark 38,9941.0,9957.0,16.0,9949.0,0.0,2.0,0.5,1.5,9.0,-51.0,at_bid,16.0,8.0,1.0,1.0
1,479100,sell,5,9973.0,Mark 38,9964.0,9973.0,9.0,9968.5,0.10344827586206896,4.5,4.5,20.0,8.0,-31.5,at_ask,9.0,4.5,1.0,1.0
1,485300,buy,3,9952.0,Mark 38,9952.0,9968.0,16.0,9960.0,0.0,-3.0,2.0,5.0,10.0,-40.0,at_bid,16.0,8.0,1.0,1.0
1,489600,buy,4,9948.0,Mark 38,9948.0,9964.0,16.0,9956.0,0.0,-1.0,-3.0,-7.0,10.0,-44.0,at_bid,16.0,8.0,1.0,1.0
1,494500,sell,4,9975.0,Mark 38,9959.0,9975.0,16.0,9967.0,0.0,-4.0,4.0,0.0,9.0,-33.0,at_ask,16.0,8.0,1.0,1.0
1,495300,buy,5,9964.0,Mark 38,9964.0,9980.0,16.0,9972.0,0.0,-1.0,4.0,10.0,10.0,-28.0,at_bid,16.0,8.0,1.0,1.0
1,499900,buy,6,9990.0,Mark 38,9990.0,10006.0,16.0,9998.0,0.0,-1.0,-5.0,11.0,5.0,-2.0,at_bid,16.0,8.0,1.0,1.0
1,500800,buy,4,9987.0,Mark 38,9987.0,10003.0,16.0,9995.0,0.0,0.0,3.0,-2.0,11.0,-5.0,at_bid,16.0,8.0,1.0,1.0
1,501400,buy,6,9987.0,Mark 38,9987.0,10003.0,16.0,9995.0,0.0,-2.0,-3.0,-8.0,7.0,-5.0,at_bid,16.0,8.0,1.0,1.0
1,502000,buy,3,9985.0,Mark 38,9985.0,10001.0,16.0,9993.0,0.0,0.0,0.0,-6.0,11.0,-7.0,at_bid,16.0,8.0,1.0,1.0
1,503500,buy,6,9994.0,Mark 38,9994.0,10010.0,16.0,10002.0,0.0,-2.0,-4.0,9.0,6.0,2.0,at_bid,16.0,8.0,1.0,1.0
1,507200,sell,4,10012.0,Mark 38,9996.0,10012.0,16.0,10004.0,0.0,-2.0,4.0,-3.0,10.0,4.0,at_ask,16.0,8.0,1.0,1.0
1,507800,buy,6,9992.0,Mark 38,9992.0,10008.0,16.0,10000.0,0.0,0.0,-1.0,2.0,9.0,0.0,at_bid,16.0,8.0,1.0,1.0
1,509900,buy,5,10005.0,Mark 38,10005.0,10021.0,16.0,10013.0,0.0,-1.0,11.0,13.0,6.0,13.0,at_bid,16.0,8.0,1.0,1.0
1,510100,buy,3,10003.0,Mark 38,10003.0,10019.0,16.0,10011.0,0.0,1.0,8.0,12.0,5.0,11.0,at_bid,16.0,8.0,1.0,1.0
1,513200,sell,5,10010.0,Mark 38,9994.0,10010.0,16.0,10002.0,0.0,0.0,-4.0,1.0,12.0,2.0,at_ask,16.0,8.0,1.0,1.0
1,515200,buy,4,10000.0,Mark 38,10000.0,10016.0,16.0,10008.0,0.0,2.0,8.0,6.0,10.0,8.0,at_bid,16.0,8.0,1.0,1.0
1,519000,buy,5,10002.0,Mark 38,10002.0,10018.0,16.0,10010.0,0.0,-2.0,4.0,-9.0,7.0,10.0,at_bid,16.0,8.0,1.0,1.0
1,519400,sell,2,10017.0,Mark 38,10001.0,10017.0,16.0,10009.0,0.0,1.0,-3.0,-7.0,6.0,9.0,at_ask,16.0,8.0,1.0,1.0
1,520400,sell,2,10019.0,Mark 38,10003.0,10019.0,16.0,10011.0,0.0,1.0,0.0,5.0,6.0,11.0,at_ask,16.0,8.0,1.0,1.0
1,526600,sell,4,10021.0,Mark 38,10005.0,10021.0,16.0,10013.0,0.0,2.0,0.0,6.0,13.5,13.0,at_ask,16.0,8.0,1.0,1.0
1,527700,sell,6,10021.0,Mark 38,10005.0,10021.0,16.0,10013.0,0.0,0.0,-2.0,-0.5,4.0,13.0,at_ask,16.0,8.0,1.0,1.0
1,530300,buy,3,10010.0,Mark 38,10010.0,10026.0,16.0,10018.0,0.0,-1.0,-5.0,-3.0,8.0,18.0,at_bid,16.0,8.0,1.0,1.0
1,530600,buy,5,10010.0,Mark 38,10010.0,10026.0,16.0,10018.0,0.0,0.0,-3.0,-7.0,13.0,18.0,at_bid,16.0,8.0,1.0,1.0
1,533100,sell,2,10029.0,Mark 38,10013.0,10029.0,16.0,10021.0,0.0,-5.0,-1.0,-3.0,7.0,21.0,at_ask,16.0,8.0,1.0,1.0
1,533400,sell,5,10030.0,Mark 38,10014.0,10030.0,16.0,10022.0,0.0,0.0,-3.0,-1.0,9.0,22.0,at_ask,16.0,8.0,1.0,1.0
1,534800,sell,3,10018.0,Mark 38,10002.0,10018.0,16.0,10010.0,0.0,-2.0,-2.0,-14.0,9.0,10.0,at_ask,16.0,8.0,1.0,1.0
1,537500,buy,2,10014.0,Mark 38,10014.0,10030.0,16.0,10022.0,0.0,-3.5,0.0,9.0,6.0,22.0,at_bid,16.0,8.0,1.0,1.0
1,538000,sell,2,10024.0,Mark 38,10008.0,10024.0,16.0,10016.0,0.0,-3.0,-6.0,-1.0,9.0,16.0,at_ask,16.0,8.0,1.0,1.0
1,538900,sell,6,10022.0,Mark 38,10006.0,10022.0,16.0,10014.0,0.0,2.0,-1.0,-6.0,10.0,14.0,at_ask,16.0,8.0,1.0,1.0
1,542600,sell,6,10012.0,Mark 38,9996.0,10012.0,16.0,10004.0,0.0,-1.0,-5.0,-20.0,9.0,4.0,at_ask,16.0,8.0,1.0,1.0
1,550400,buy,2,9998.0,Mark 38,9998.0,10014.0,16.0,10006.0,0.0,-3.0,-6.0,-6.0,10.0,6.0,at_bid,16.0,8.0,1.0,1.0
1,553300,sell,6,10032.0,Mark 38,10016.0,10032.0,16.0,10024.0,0.0,0.0,2.0,7.0,10.0,24.0,at_ask,16.0,8.0,1.0,1.0
1,563600,buy,2,9991.0,Mark 38,9991.0,10007.0,16.0,9999.0,0.0,1.0,3.0,4.0,10.0,-1.0,at_bid,16.0,8.0,1.0,1.0
1,568700,buy,5,10000.0,Mark 38,10000.0,10016.0,16.0,10008.0,0.0,1.0,-4.0,-6.0,5.0,8.0,at_bid,16.0,8.0,1.0,1.0
1,578600,sell,3,10014.0,Mark 38,9998.0,10014.0,16.0,10006.0,0.0,0.0,4.0,4.0,8.0,6.0,at_ask,16.0,8.0,1.0,1.0
1,578800,buy,6,9998.0,Mark 38,9998.0,10014.0,16.0,10006.0,0.0,3.0,5.0,2.0,1.0,6.0,at_bid,16.0,8.0,1.0,1.0
1,580600,buy,4,10001.0,Mark 38,10001.0,10017.0,16.0,10009.0,0.0,6.0,10.0,3.0,7.0,9.0,at_bid,16.0,8.0,1.0,1.0
1,590100,buy,2,9989.0,Mark 38,9989.0,10005.0,16.0,9997.0,0.0,1.0,0.0,-6.0,9.0,-3.0,at_bid,16.0,8.0,1.0,1.0
1,596300,sell,2,10027.0,Mark 38,10011.0,10027.0,16.0,10019.0,0.0,-1.0,0.0,6.0,4.0,19.0,at_ask,16.0,8.0,1.0,1.0
1,600400,sell,4,10035.0,Mark 38,10019.0,10035.0,16.0,10027.0,0.0,1.0,4.0,-5.0,10.0,27.0,at_ask,16.0,8.0,1.0,1.0
1,601700,buy,2,10013.0,Mark 38,10013.0,10029.0,16.0,10021.0,0.0,0.0,-1.0,-1.0,9.0,21.0,at_bid,16.0,8.0,1.0,1.0
1,604700,buy,5,10017.0,Mark 38,10017.0,10034.0,17.0,10025.5,0.0,0.5,7.0,5.5,8.0,25.5,at_bid,17.0,8.5,1.0,1.0
1,606400,buy,5,10020.0,Mark 38,10020.0,10036.0,16.0,10028.0,0.0,-2.0,-1.0,3.0,8.0,28.0,at_bid,16.0,8.0,1.0,1.0
1,614100,buy,4,9998.0,Mark 38,9998.0,10014.0,16.0,10006.0,0.0,-1.0,-5.0,-3.0,3.0,6.0,at_bid,16.0,8.0,1.0,1.0
1,621800,buy,2,9993.0,Mark 38,9993.0,10009.0,16.0,10001.0,0.0,0.0,1.0,2.0,10.0,1.0,at_bid,16.0,8.0,1.0,1.0
1,625100,buy,2,10004.0,Mark 38,10004.0,10020.0,16.0,10012.0,0.0,1.0,0.0,11.0,7.0,12.0,at_bid,16.0,8.0,1.0,1.0
1,630400,sell,5,10019.0,Mark 38,10003.0,10019.0,16.0,10011.0,0.0,-3.0,-6.0,-1.0,8.0,11.0,at_ask,16.0,8.0,1.0,1.0
1,634900,buy,2,10010.0,Mark 38,10010.0,10026.0,16.0,10018.0,0.0,0.0,2.0,3.0,11.0,18.0,at_bid,16.0,8.0,1.0,1.0
1,635700,sell,3,10034.0,Mark 38,10018.0,10034.0,16.0,10026.0,0.0,1.0,3.0,9.0,10.0,26.0,at_ask,16.0,8.0,1.0,1.0
1,637500,buy,4,10018.0,Mark 38,10018.0,10034.0,16.0,10026.0,0.0,2.0,-1.0,2.0,8.0,26.0,at_bid,16.0,8.0,1.0,1.0
1,640700,sell,4,10042.0,Mark 38,10026.0,10042.0,16.0,10034.0,0.0,1.0,3.0,8.0,8.0,34.0,at_ask,16.0,8.0,1.0,1.0
1,647000,sell,3,10003.0,Mark 38,9987.0,10003.0,16.0,9995.0,0.0,-2.0,-3.0,-9.0,6.0,-5.0,at_ask,16.0,8.0,1.0,1.0
1,647400,buy,2,9993.0,Mark 38,9993.0,10009.0,16.0,10001.0,0.0,1.0,4.0,0.0,6.0,1.0,at_bid,16.0,8.0,1.0,1.0
1,647600,buy,4,9991.0,Mark 38,9991.0,10007.0,16.0,9999.0,0.0,0.0,3.0,-3.0,6.0,-1.0,at_bid,16.0,8.0,1.0,1.0
1,647900,buy,6,9989.0,Mark 38,9989.0,10005.0,16.0,9997.0,0.0,0.0,-4.0,-7.0,6.0,-3.0,at_bid,16.0,8.0,1.0,1.0
1,648400,sell,2,10001.0,Mark 38,9985.0,10001.0,16.0,9993.0,0.0,2.0,-4.0,-7.0,6.0,-7.0,at_ask,16.0,8.0,1.0,1.0
1,652800,buy,2,9979.0,Mark 38,9979.0,9995.0,16.0,9987.0,0.0,-3.0,-4.0,-9.0,7.0,-13.0,at_bid,16.0,8.0,1.0,1.0
1,653200,buy,6,9975.0,Mark 38,9975.0,9991.0,16.0,9983.0,0.0,-1.0,-7.0,-16.0,7.0,-17.0,at_bid,16.0,8.0,1.0,1.0
1,653300,buy,5,9974.0,Mark 38,9974.0,9990.0,16.0,9982.0,0.0,-1.0,-5.0,-15.0,7.0,-18.0,at_bid,16.0,8.0,1.0,1.0
1,661300,sell,6,10011.0,Mark 38,9995.0,10011.0,16.0,10003.0,0.0,0.0,8.0,16.0,6.0,3.0,at_ask,16.0,8.0,1.0,1.0
1,666100,sell,3,10028.0,Mark 38,10012.0,10028.0,16.0,10020.0,0.0,-3.5,-3.0,5.0,9.0,20.0,at_ask,16.0,8.0,1.0,1.0
1,669200,sell,4,10027.0,Mark 38,10011.0,10027.0,16.0,10019.0,0.0,-2.0,-1.5,-3.0,11.0,19.0,at_ask,16.0,8.0,1.0,1.0
1,673800,buy,4,10000.0,Mark 38,10000.0,10016.0,16.0,10008.0,0.0,4.0,2.0,0.0,4.0,8.0,at_bid,16.0,8.0,1.0,1.0
1,680800,buy,2,9994.0,Mark 38,9994.0,10010.0,16.0,10002.0,0.0,2.0,3.0,8.0,5.0,2.0,at_bid,16.0,8.0,1.0,1.0
1,681500,sell,5,10005.0,Mark 38,9989.0,10005.0,16.0,9997.0,0.0,3.0,-2.0,-1.0,6.0,-3.0,at_ask,16.0,8.0,1.0,1.0
1,684500,buy,2,9989.0,Mark 38,9989.0,10005.0,16.0,9997.0,0.0,3.0,4.0,-6.0,10.0,-3.0,at_bid,16.0,8.0,1.0,1.0
1,690500,sell,5,10013.0,Mark 38,9997.0,10013.0,16.0,10005.0,0.0,2.0,5.0,18.0,12.5,5.0,at_ask,16.0,8.0,1.0,1.0
1,694900,buy,3,10011.0,Mark 38,10011.0,10027.0,16.0,10019.0,0.0,1.0,2.0,7.0,7.0,19.0,at_bid,16.0,8.0,1.0,1.0
1,695200,buy,6,10010.0,Mark 38,10010.0,10026.0,16.0,10018.0,0.0,0.0,0.0,5.0,8.0,18.0,at_bid,16.0,8.0,1.0,1.0
1,695900,sell,6,10034.0,Mark 38,10018.0,10034.0,16.0,10026.0,0.0,2.0,8.0,10.0,11.0,26.0,at_ask,16.0,8.0,1.0,1.0
1,698300,sell,5,10048.0,Mark 38,10032.0,10048.0,16.0,10040.0,0.0,0.0,6.0,13.0,11.0,40.0,at_ask,16.0,8.0,1.0,1.0
1,699100,buy,5,10035.0,Mark 38,10035.0,10051.0,16.0,10043.0,0.0,2.0,7.0,11.5,11.0,43.0,at_bid,16.0,8.0,1.0,1.0
1,700400,sell,5,10052.0,Mark 38,10036.0,10052.0,16.0,10044.0,0.0,2.0,-3.0,10.0,10.0,44.0,at_ask,16.0,8.0,1.0,1.0
1,701200,sell,5,10052.0,Mark 38,10036.0,10052.0,16.0,10044.0,0.0,0.0,3.0,-3.0,7.0,44.0,at_ask,16.0,8.0,1.0,1.0
1,701500,sell,3,10054.0,Mark 38,10038.0,10054.0,16.0,10046.0,0.0,1.0,2.0,-1.0,11.0,46.0,at_ask,16.0,8.0,1.0,1.0
1,703000,buy,3,10027.0,Mark 38,10027.0,10043.0,16.0,10035.0,0.0,2.0,-1.0,-9.0,16.0,35.0,at_bid,16.0,8.0,1.0,1.0
1,707100,sell,3,10056.0,Mark 38,10040.0,10056.0,16.0,10048.0,0.0,2.0,4.0,-3.5,8.0,48.0,at_ask,16.0,8.0,1.0,1.0
1,716700,sell,3,10059.0,Mark 38,10043.0,10059.0,16.0,10051.0,0.0,-1.5,-1.0,10.0,9.0,51.0,at_ask,16.0,8.0,1.0,1.0
1,724400,buy,5,10065.0,Mark 38,10065.0,10081.0,16.0,10073.0,0.0,-2.0,-1.0,-6.0,7.0,73.0,at_bid,16.0,8.0,1.0,1.0
1,725800,buy,6,10068.0,Mark 38,10068.0,10085.0,17.0,10076.5,0.0,-0.5,5.5,3.5,4.5,76.5,at_bid,17.0,8.5,1.0,1.0
1,726700,sell,3,10075.0,Mark 38,10059.0,10075.0,16.0,10067.0,0.0,-1.0,-5.0,-7.0,5.0,67.0,at_ask,16.0,8.0,1.0,1.0
1,727900,sell,4,10075.0,Mark 38,10058.0,10075.0,17.0,10066.5,0.0,-0.5,-2.5,-7.0,9.0,66.5,at_ask,17.0,8.5,1.0,1.0
1,729700,sell,3,10072.0,Mark 38,10056.0,10072.0,16.0,10064.0,0.0,1.0,3.0,-3.0,6.0,64.0,at_ask,16.0,8.0,1.0,1.0
1,730800,buy,6,10057.0,Mark 38,10057.0,10073.0,16.0,10065.0,0.0,0.0,-3.0,-1.0,9.0,65.0,at_bid,16.0,8.0,1.0,1.0
1,731000,sell,4,10074.0,Mark 38,10058.0,10074.0,16.0,10066.0,0.0,1.0,1.0,3.0,13.0,66.0,at_ask,16.0,8.0,1.0,1.0
1,732700,buy,2,10035.0,Mark 38,10035.0,10051.0,16.0,10043.0,0.0,0.0,-8.0,-22.0,6.5,43.0,at_bid,16.0,8.0,1.0,1.0
1,741200,sell,2,10052.0,Mark 38,10036.0,10052.0,16.0,10044.0,0.0,-1.0,2.0,3.0,6.0,44.0,at_ask,16.0,8.0,1.0,1.0
1,742700,sell,2,10052.0,Mark 38,10036.0,10052.0,16.0,10044.0,0.0,1.0,-4.0,2.0,7.0,44.0,at_ask,16.0,8.0,1.0,1.0
1,745000,buy,6,10036.0,Mark 38,10036.0,10052.0,16.0,10044.0,0.0,-3.0,-8.0,-1.0,10.0,44.0,at_bid,16.0,8.0,1.0,1.0
1,749800,buy,2,10044.0,Mark 38,10044.0,10060.0,16.0,10052.0,0.0,3.0,2.0,-2.0,9.5,52.0,at_bid,16.0,8.0,1.0,1.0
1,756600,buy,6,10062.0,Mark 38,10062.0,10078.0,16.0,10070.0,0.0,0.0,2.0,6.0,10.0,70.0,at_bid,16.0,8.0,1.0,1.0
1,759100,sell,5,10073.0,Mark 38,10057.0,10073.0,16.0,10065.0,0.0,-1.0,-6.5,-8.0,10.0,65.0,at_ask,16.0,8.0,1.0,1.0
1,760900,sell,2,10055.0,Mark 38,10039.0,10055.0,16.0,10047.0,0.0,-5.5,-7.0,-22.0,5.0,47.0,at_ask,16.0,8.0,1.0,1.0
1,765800,buy,3,10048.0,Mark 38,10048.0,10064.0,16.0,10056.0,0.0,-3.0,-1.0,-4.0,8.0,56.0,at_bid,16.0,8.0,1.0,1.0
1,767100,sell,4,10063.0,Mark 38,10047.0,10063.0,16.0,10055.0,0.0,-3.0,-1.0,1.0,8.5,55.0,at_ask,16.0,8.0,1.0,1.0
1,768100,buy,4,10056.0,Mark 38,10056.0,10072.0,16.0,10064.0,0.0,2.0,0.0,7.0,9.0,64.0,at_bid,16.0,8.0,1.0,1.0
1,768200,buy,3,10056.0,Mark 38,10056.0,10072.0,16.0,10064.0,0.0,0.0,0.0,8.0,9.0,64.0,at_bid,16.0,8.0,1.0,1.0
1,768800,sell,5,10071.0,Mark 38,10055.0,10071.0,16.0,10063.0,0.0,0.5,-2.0,4.0,5.0,63.0,at_ask,16.0,8.0,1.0,1.0
1,772000,sell,6,10082.0,Mark 38,10066.0,10082.0,16.0,10074.0,0.0,2.5,4.0,5.0,8.0,74.0,at_ask,16.0,8.0,1.0,1.0
1,775100,buy,5,10056.0,Mark 38,10056.0,10072.0,16.0,10064.0,0.0,0.0,2.0,-14.0,9.0,64.0,at_bid,16.0,8.0,1.0,1.0
1,782100,sell,6,10078.0,Mark 38,10062.0,10078.0,16.0,10070.0,0.0,3.0,1.0,-1.0,12.5,70.0,at_ask,16.0,8.0,1.0,1.0
1,782500,sell,6,10072.0,Mark 38,10056.0,10072.0,16.0,10064.0,0.0,-1.0,-3.0,-9.0,5.5,64.0,at_ask,16.0,8.0,1.0,1.0
1,782700,sell,6,10075.0,Mark 38,10058.0,10075.0,17.0,10066.5,0.0,1.5,-1.5,-9.5,7.0,66.5,at_ask,17.0,8.5,1.0,1.0
1,784400,sell,6,10072.0,Mark 38,10056.0,10072.0,16.0,10064.0,0.0,-1.0,-2.0,-1.0,5.0,64.0,at_ask,16.0,8.0,1.0,1.0
1,785200,buy,3,10056.0,Mark 38,10056.0,10072.0,16.0,10064.0,0.0,-1.0,-3.5,-6.0,12.0,64.0,at_bid,16.0,8.0,1.0,1.0
1,785800,buy,3,10056.0,Mark 38,10056.0,10072.0,16.0,10064.0,0.0,-1.0,-4.0,-4.5,11.0,64.0,at_bid,16.0,8.0,1.0,1.0
1,786700,buy,4,10054.0,Mark 38,10054.0,10070.0,16.0,10062.0,0.0,-2.0,-5.0,-5.5,7.0,62.0,at_bid,16.0,8.0,1.0,1.0
1,790700,sell,2,10063.0,Mark 38,10047.0,10063.0,16.0,10055.0,0.0,1.0,8.0,-7.0,6.0,55.0,at_ask,16.0,8.0,1.0,1.0
1,792200,sell,4,10052.0,Mark 38,10036.0,10052.0,16.0,10044.0,0.0,-1.0,-5.0,-3.0,6.5,44.0,at_ask,16.0,8.0,1.0,1.0
1,797600,buy,4,10024.0,Mark 38,10024.0,10040.0,16.0,10032.0,0.0,0.0,0.0,-11.0,11.0,32.0,at_bid,16.0,8.0,1.0,1.0
1,799500,sell,3,10029.0,Mark 38,10013.0,10029.0,16.0,10021.0,0.0,0.0,-7.0,-11.0,10.0,21.0,at_ask,16.0,8.0,1.0,1.0
1,800100,buy,5,10012.0,Mark 38,10012.0,10028.0,16.0,10020.0,0.0,4.5,0.0,-14.0,1.0,20.0,at_bid,16.0,8.0,1.0,1.0
1,800600,sell,5,10024.0,Mark 38,10008.0,10024.0,16.0,10016.0,0.0,1.0,-4.0,-14.0,17.5,16.0,at_ask,16.0,8.0,1.0,1.0
1,803000,sell,2,10019.0,Mark 38,10003.0,10019.0,16.0,10011.0,0.0,0.0,-1.0,1.0,8.0,11.0,at_ask,16.0,8.0,1.0,1.0
1,805300,buy,4,9998.0,Mark 38,9998.0,10014.0,16.0,10006.0,0.0,-1.0,-5.0,-5.0,6.0,6.0,at_bid,16.0,8.0,1.0,1.0
1,809700,sell,2,10018.0,Mark 38,10002.0,10018.0,16.0,10010.0,0.0,0.0,-9.0,0.0,6.0,10.0,at_ask,16.0,8.0,1.0,1.0
1,810600,sell,2,10015.0,Mark 38,9999.0,10015.0,16.0,10007.0,0.0,-2.0,-2.0,-7.0,8.0,7.0,at_ask,16.0,8.0,1.0,1.0
1,814500,buy,3,9989.0,Mark 38,9989.0,10005.0,16.0,9997.0,0.0,1.0,6.0,-12.0,4.0,-3.0,at_bid,16.0,8.0,1.0,1.0
1,815000,sell,3,10004.0,Mark 38,9988.0,10004.0,16.0,9996.0,0.0,4.0,-1.0,-11.0,5.0,-4.0,at_ask,16.0,8.0,1.0,1.0
1,816800,buy,4,9999.0,Mark 38,9999.0,10015.0,16.0,10007.0,0.0,-1.0,2.0,14.0,7.0,7.0,at_bid,16.0,8.0,1.0,1.0
1,820600,sell,2,10011.0,Mark 38,9995.0,10011.0,16.0,10003.0,0.0,-2.0,-5.0,-2.0,9.0,3.0,at_ask,16.0,8.0,1.0,1.0
1,821100,buy,4,9993.0,Mark 38,9993.0,10009.0,16.0,10001.0,0.0,-1.0,-2.0,-5.0,4.0,1.0,at_bid,16.0,8.0,1.0,1.0
1,833600,buy,2,10025.0,Mark 38,10025.0,10041.0,16.0,10033.0,0.0,4.0,9.0,14.0,11.0,33.0,at_bid,16.0,8.0,1.0,1.0
1,837000,sell,6,10047.0,Mark 38,10031.0,10047.0,16.0,10039.0,0.0,-3.0,-7.0,2.0,9.0,39.0,at_ask,16.0,8.0,1.0,1.0
1,844200,sell,6,10033.0,Mark 38,10017.0,10033.0,16.0,10025.0,0.0,-2.0,-3.0,-2.0,10.0,25.0,at_ask,16.0,8.0,1.0,1.0
1,844800,sell,3,10034.0,Mark 38,10018.0,10034.0,16.0,10026.0,0.0,-2.0,2.0,0.0,11.5,26.0,at_ask,16.0,8.0,1.0,1.0
1,845500,buy,6,10013.0,Mark 38,10013.0,10029.0,16.0,10021.0,0.0,-3.0,-1.5,-8.0,11.0,21.0,at_bid,16.0,8.0,1.0,1.0
1,847200,buy,5,10022.0,Mark 38,10022.0,10038.0,16.0,10030.0,0.0,0.0,5.0,6.5,10.0,30.0,at_bid,16.0,8.0,1.0,1.0
1,848400,sell,3,10040.0,Mark 38,10024.0,10040.0,16.0,10032.0,0.0,1.0,-1.0,6.0,13.0,32.0,at_ask,16.0,8.0,1.0,1.0
1,853500,buy,4,10032.0,Mark 38,10032.0,10048.0,16.0,10040.0,0.0,0.0,-2.5,-1.0,7.0,40.0,at_bid,16.0,8.0,1.0,1.0
1,853900,sell,6,10047.0,Mark 38,10031.0,10047.0,16.0,10039.0,0.0,1.0,-1.0,-3.0,7.0,39.0,at_ask,16.0,8.0,1.0,1.0
1,854900,sell,2,10052.0,Mark 38,10035.0,10052.0,17.0,10043.5,0.0,-1.5,-2.5,3.5,8.0,43.5,at_ask,17.0,8.5,1.0,1.0
1,860100,sell,2,10086.0,Mark 38,10070.0,10086.0,16.0,10078.0,0.0,0.0,2.0,18.0,8.0,78.0,at_ask,16.0,8.0,1.0,1.0
1,862900,buy,6,10038.0,Mark 38,10038.0,10045.0,7.0,10041.5,-0.13513513513513514,-6.5,-13.5,-30.5,8.0,41.5,at_bid,7.0,3.5,1.0,1.0
1,866300,sell,6,10060.0,Mark 38,10044.0,10060.0,16.0,10052.0,0.0,1.0,-3.0,1.0,14.0,52.0,at_ask,16.0,8.0,1.0,1.0
