product,day,bucket,n_trades,sum_qty,trade_vwap,quote_mean_mid,trade_minus_quote
PEBBLES_S,3,0,47,178,9148.668539,9154.48075,-5.812211
PEBBLES_S,3,1,45,159,9473.559748,9474.82525,-1.265502
PEBBLES_S,3,2,38,141,9044.978723,9074.31175,-29.333027
PEBBLES_S,3,3,48,169,9418.568047,9399.1935,19.374547
PEBBLES_S,3,4,52,182,8859.978022,8884.77425,-24.796228
PEBBLES_S,4,0,42,148,8409.614865,8432.35775,-22.742885
PEBBLES_S,4,1,38,131,8407.618321,8371.56925,36.049071
PEBBLES_S,4,2,37,133,7943.631579,7946.3925,-2.760921
PEBBLES_S,4,3,50,168,7466.238095,7450.76075,15.477345
PEBBLES_S,4,4,35,120,7690.375,7544.28925,146.08575
PEBBLES_XL,2,0,44,165,9721.230303,9771.2835,-50.053197
PEBBLES_XL,2,1,41,140,10952.207143,10881.8425,70.364643
PEBBLES_XL,2,2,42,153,10767.856209,10820.24425,-52.388041
PEBBLES_XL,2,3,45,149,13056.852349,12866.4545,190.397849
PEBBLES_XL,2,4,40,147,13322.170068,13409.0085,-86.838432
PEBBLES_XL,3,0,47,178,13759.292135,13726.064,33.228135
PEBBLES_XL,3,1,45,159,13021.647799,13050.795,-29.147201
PEBBLES_XL,3,2,38,141,14068.801418,14112.1295,-43.328082
PEBBLES_XL,3,3,48,169,13495.207101,13565.876,-70.668899
PEBBLES_XL,3,4,52,182,12854.917582,12855.61775,-0.700168
PEBBLES_XL,4,0,42,148,12736.391892,12694.8265,41.565392
PEBBLES_XL,4,1,38,131,13940.503817,13847.36625,93.137567
PEBBLES_XL,4,2,37,133,14468.909774,14417.46575,51.444024
PEBBLES_XL,4,3,50,168,16242.428571,16246.1575,-3.728929
PEBBLES_XL,4,4,35,120,16019.65,16118.70825,-99.05825
PEBBLES_XS,2,0,44,165,10113.242424,10078.836,34.406424
PEBBLES_XS,2,1,41,140,9508.15,9544.6815,-36.5315
PEBBLES_XS,2,2,42,153,9080.248366,9106.5945,-26.346134
PEBBLES_XS,2,3,45,149,8871.308725,8857.2795,14.029225
PEBBLES_XS,2,4,40,147,8398.578231,8359.637,38.941231
PEBBLES_XS,3,0,47,178,8053.033708,8045.25875,7.774958
PEBBLES_XS,3,1,45,159,7318.163522,7293.68475,24.478772
PEBBLES_XS,3,2,38,141,6739.836879,6766.3225,-26.485621
PEBBLES_XS,3,3,48,169,6383.142012,6321.58875,61.553262
PEBBLES_XS,3,4,52,182,6427.549451,6415.196,12.353451
PEBBLES_XS,4,0,42,148,6745.135135,6750.059,-4.923865
PEBBLES_XS,4,1,38,131,6223.885496,6266.766,-42.880504
PEBBLES_XS,4,2,37,133,5813.714286,5826.0005,-12.286214
PEBBLES_XS,4,3,50,168,5450.482143,5448.55375,1.928393
PEBBLES_XS,4,4,35,120,6025.1,5989.138,35.962
ROBOT_DISHES,2,0,44,107,9432.850467,9427.143,5.707467
ROBOT_DISHES,2,1,54,137,9212.708029,9167.12275,45.585279
ROBOT_DISHES,2,2,47,115,9299.773913,9321.429,-21.655087
ROBOT_DISHES,2,3,37,82,9530.121951,9516.4295,13.692451
ROBOT_DISHES,2,4,47,121,9941.181818,9931.296,9.885818
ROBOT_DISHES,3,0,48,127,9980.661417,9990.54325,-9.881833
ROBOT_DISHES,3,1,51,136,9933.860294,9936.526,-2.665706
ROBOT_DISHES,3,2,47,111,10162.711712,10182.1015,-19.389788
ROBOT_DISHES,3,3,53,124,9774.451613,9766.03725,8.414363
ROBOT_DISHES,3,4,56,151,9859.397351,9845.44,13.957351
ROBOT_DISHES,4,0,57,133,10294.887218,10309.10025,-14.213032
ROBOT_DISHES,4,1,51,123,10608.065041,10613.69,-5.624959
ROBOT_DISHES,4,2,48,116,10486.827586,10482.255,4.572586
ROBOT_DISHES,4,3,41,95,10685.684211,10715.506,-29.821789
ROBOT_DISHES,4,4,52,127,11086.23622,11070.104,16.13222
ROBOT_IRONING,2,0,44,107,9923.383178,9959.395,-36.011822
ROBOT_IRONING,2,1,54,137,9237.481752,9283.25125,-45.769498
ROBOT_IRONING,2,2,47,115,8943.626087,8919.71825,23.907837
ROBOT_IRONING,2,3,37,82,9144.939024,9074.08875,70.850274
ROBOT_IRONING,2,4,47,121,9538.041322,9535.00175,3.039572
ROBOT_IRONING,3,0,48,127,9453.433071,9456.04425,-2.611179
ROBOT_IRONING,3,1,51,136,9352.051471,9344.15125,7.900221
ROBOT_IRONING,3,2,47,111,9205.288288,9244.0215,-38.733212
ROBOT_IRONING,3,3,53,124,8402.620968,8431.419,-28.798032
ROBOT_IRONING,3,4,56,151,8010.675497,7987.2085,23.466997
ROBOT_IRONING,4,0,57,133,7949.015038,7971.20075,-22.185712
ROBOT_IRONING,4,1,51,123,8208.609756,8207.7275,0.882256
ROBOT_IRONING,4,2,48,116,7829.991379,7848.74375,-18.752371
ROBOT_IRONING,4,3,41,95,7636.631579,7617.2195,19.412079
ROBOT_IRONING,4,4,52,127,7648.062992,7644.363,3.699992
ROBOT_LAUNDRY,2,0,44,107,10023.457944,10042.42875,-18.970806
ROBOT_LAUNDRY,2,1,54,137,10090.430657,10096.391,-5.960343
ROBOT_LAUNDRY,2,2,47,115,10644.930435,10633.0065,11.923935
ROBOT_LAUNDRY,2,3,37,82,10330.719512,10398.14975,-67.430238
ROBOT_LAUNDRY,2,4,47,121,10198.247934,10197.89675,0.351184
ROBOT_LAUNDRY,3,0,48,127,10429.03937,10440.93275,-11.89338
ROBOT_LAUNDRY,3,1,51,136,10330.919118,10361.93925,-31.020132
ROBOT_LAUNDRY,3,2,47,111,10091.018018,10098.85125,-7.833232
ROBOT_LAUNDRY,3,3,53,124,10191.040323,10183.1065,7.933823
ROBOT_LAUNDRY,3,4,56,151,9739.423841,9738.43375,0.990091
ROBOT_LAUNDRY,4,0,57,133,9011.646617,9012.8265,-1.179883
ROBOT_LAUNDRY,4,1,51,123,8919.357724,8919.73475,-0.377026
ROBOT_LAUNDRY,4,2,48,116,8987.896552,9000.2915,-12.394948
ROBOT_LAUNDRY,4,3,41,95,9038.768421,9032.74775,6.020671
ROBOT_LAUNDRY,4,4,52,127,9181.897638,9184.68875,-2.791112
ROBOT_MOPPING,2,0,44,107,10354.149533,10363.53125,-9.381717
ROBOT_MOPPING,2,1,54,137,10540.635036,10540.85825,-0.223214
ROBOT_MOPPING,2,2,47,115,10377.765217,10369.53675,8.228467
ROBOT_MOPPING,2,3,37,82,11013.5,11002.006,11.494
ROBOT_MOPPING,2,4,47,121,10365.305785,10420.63375,-55.327965
ROBOT_MOPPING,3,0,48,127,9910.354331,9893.13375,17.220581
ROBOT_MOPPING,3,1,51,136,10264.044118,10233.91775,30.126368
ROBOT_MOPPING,3,2,47,111,10931.567568,10852.585,78.982568
ROBOT_MOPPING,3,3,53,124,11921.475806,11934.6815,-13.205694
ROBOT_MOPPING,3,4,56,151,12134.072848,12142.02525,-7.952402
ROBOT_MOPPING,4,0,57,133,11859.646617,11881.068,-21.421383
ROBOT_MOPPING,4,1,51,123,11813.601626,11814.77175,-1.170124
ROBOT_MOPPING,4,2,48,116,12053.905172,12046.4575,7.447672
ROBOT_MOPPING,4,3,41,95,11656.326316,11627.87475,28.451566
ROBOT_MOPPING,4,4,52,127,11386.858268,11380.11725,6.741018
ROBOT_VACUUMING,2,0,44,107,9570.065421,9595.9665,-25.901079
ROBOT_VACUUMING,2,1,54,137,9651.562044,9650.1925,1.369544
ROBOT_VACUUMING,2,2,47,115,9938.756522,9931.97425,6.782272
ROBOT_VACUUMING,2,3,37,82,9796.02439,9829.6195,-33.59511
ROBOT_VACUUMING,2,4,47,121,9746.355372,9727.9255,18.429872
ROBOT_VACUUMING,3,0,48,127,9773.307087,9744.56025,28.746837
ROBOT_VACUUMING,3,1,51,136,9308.941176,9289.95775,18.983426
ROBOT_VACUUMING,3,2,47,111,8978.747748,9001.31475,-22.567002
ROBOT_VACUUMING,3,3,53,124,8800.983871,8814.702,-13.718129
ROBOT_VACUUMING,3,4,56,151,8812.370861,8774.699,37.671861
ROBOT_VACUUMING,4,0,57,133,8716.082707,8682.256,33.826707
ROBOT_VACUUMING,4,1,51,123,8668.528455,8673.597,-5.068545
ROBOT_VACUUMING,4,2,48,116,8638.784483,8652.94875,-14.164267
ROBOT_VACUUMING,4,3,41,95,8583.526316,8557.8505,25.675816
ROBOT_VACUUMING,4,4,52,127,8538.007874,8574.0725,-36.064626
SLEEP_POD_COTTON,2,0,44,107,10263.719626,10234.5975,29.122126
SLEEP_POD_COTTON,2,1,54,137,10467.890511,10411.65175,56.238761
SLEEP_POD_COTTON,2,2,47,115,10734.443478,10744.0445,-9.601022
SLEEP_POD_COTTON,2,3,37,82,11135.195122,11217.07175,-81.876628
SLEEP_POD_COTTON,2,4,47,121,11097.53719,11080.54925,16.98794
SLEEP_POD_COTTON,3,0,48,127,10951.125984,10936.25425,14.871734
SLEEP_POD_COTTON,3,1,51,136,10922.198529,10892.5835,29.615029
SLEEP_POD_COTTON,3,2,47,111,11303.414414,11317.23925,-13.824836
SLEEP_POD_COTTON,3,3,53,124,11750.693548,11726.7645,23.929048
SLEEP_POD_COTTON,3,4,56,151,11842.423841,11865.0665,-22.642659
SLEEP_POD_COTTON,4,0,57,133,12668.142857,12716.30625,-48.163393
SLEEP_POD_COTTON,4,1,51,123,13033.227642,13067.46975,-34.242108
SLEEP_POD_COTTON,4,2,48,116,12803.362069,12845.77125,-42.409181
SLEEP_POD_COTTON,4,3,41,95,12257.747368,12312.30325,-54.555882
SLEEP_POD_COTTON,4,4,52,127,11503.984252,11546.53625,-42.551998
SLEEP_POD_LAMB_WOOL,2,0,44,107,10718.831776,10711.4245,7.407276
SLEEP_POD_LAMB_WOOL,2,1,54,137,11507.591241,11469.688,37.903241
SLEEP_POD_LAMB_WOOL,2,2,47,115,10803.852174,10772.63975,31.212424
SLEEP_POD_LAMB_WOOL,2,3,37,82,10399.695122,10379.319,20.376122
SLEEP_POD_LAMB_WOOL,2,4,47,121,10513.090909,10510.65825,2.432659
SLEEP_POD_LAMB_WOOL,3,0,48,127,10198.76378,10180.36825,18.39553
SLEEP_POD_LAMB_WOOL,3,1,51,136,10319.183824,10261.2245,57.959324
SLEEP_POD_LAMB_WOOL,3,2,47,111,10665.711712,10672.584,-6.872288
SLEEP_POD_LAMB_WOOL,3,3,53,124,10466.895161,10475.57175,-8.676589
SLEEP_POD_LAMB_WOOL,3,4,56,151,10784.523179,10792.4685,-7.945321
SLEEP_POD_LAMB_WOOL,4,0,57,133,10474.067669,10478.08675,-4.019081
SLEEP_POD_LAMB_WOOL,4,1,51,123,10530.211382,10606.2335,-76.022118
SLEEP_POD_LAMB_WOOL,4,2,48,116,11124.206897,11134.7535,-10.546603
SLEEP_POD_LAMB_WOOL,4,3,41,95,10973.031579,11014.51675,-41.485171
SLEEP_POD_LAMB_WOOL,4,4,52,127,11048.606299,11062.08875,-13.482451
SLEEP_POD_NYLON,2,0,44,107,9866.35514,9849.23775,17.11739
SLEEP_POD_NYLON,2,1,54,137,9643.160584,9649.39675,-6.236166
SLEEP_POD_NYLON,2,2,47,115,9561.652174,9543.3325,18.319674
SLEEP_POD_NYLON,2,3,37,82,9322.914634,9317.8065,5.108134
SLEEP_POD_NYLON,2,4,47,121,9180.024793,9196.168,-16.143207
SLEEP_POD_NYLON,3,0,48,127,8720.771654,8733.197,-12.425346
SLEEP_POD_NYLON,3,1,51,136,9025.066176,9044.96725,-19.901074
SLEEP_POD_NYLON,3,2,47,111,9463.90991,9445.39925,18.51066
SLEEP_POD_NYLON,3,3,53,124,9414.612903,9408.12225,6.490653
SLEEP_POD_NYLON,3,4,56,151,9494.89404,9490.3085,4.58554
SLEEP_POD_NYLON,4,0,57,133,9790.947368,9788.4975,2.449868
SLEEP_POD_NYLON,4,1,51,123,9960.195122,9952.61775,7.577372
SLEEP_POD_NYLON,4,2,48,116,9977.715517,9976.47475,1.240767
SLEEP_POD_NYLON,4,3,41,95,10599.105263,10583.79525,15.310013
SLEEP_POD_NYLON,4,4,52,127,10589.968504,10567.7675,22.201004
SLEEP_POD_POLYESTER,2,0,44,107,10059.327103,10068.9475,-9.620397
SLEEP_POD_POLYESTER,2,1,54,137,10348.094891,10396.12925,-48.034359
SLEEP_POD_POLYESTER,2,2,47,115,10440.513043,10455.11725,-14.604207
SLEEP_POD_POLYESTER,2,3,37,82,11015.207317,11063.5385,-48.331183
SLEEP_POD_POLYESTER,2,4,47,121,11544.950413,11500.185,44.765413
SLEEP_POD_POLYESTER,3,0,48,127,11724.007874,11692.988,31.019874
SLEEP_POD_POLYESTER,3,1,51,136,11875.066176,11894.079,-19.012824
SLEEP_POD_POLYESTER,3,2,47,111,11809.855856,11824.30725,-14.451394
SLEEP_POD_POLYESTER,3,3,53,124,11948.854839,11957.2565,-8.401661
SLEEP_POD_POLYESTER,3,4,56,151,12658.562914,12708.145,-49.582086
SLEEP_POD_POLYESTER,4,0,57,133,12946.864662,12984.326,-37.461338
SLEEP_POD_POLYESTER,4,1,51,123,13131.00813,13069.577,61.43113
SLEEP_POD_POLYESTER,4,2,48,116,12944.267241,12936.0275,8.239741
SLEEP_POD_POLYESTER,4,3,41,95,12756.578947,12754.57775,2.001197
SLEEP_POD_POLYESTER,4,4,52,127,12258.11811,12303.21275,-45.09464
SLEEP_POD_SUEDE,2,0,44,107,10242.364486,10201.224,41.140486
SLEEP_POD_SUEDE,2,1,54,137,10066.29927,10036.59375,29.70552
SLEEP_POD_SUEDE,2,2,47,115,9764.895652,9779.6755,-14.779848
SLEEP_POD_SUEDE,2,3,37,82,10227.95122,10166.866,61.08522
SLEEP_POD_SUEDE,2,4,47,121,11124.991736,11090.171,34.820736
SLEEP_POD_SUEDE,3,0,48,127,11257.858268,11267.024,-9.165732
SLEEP_POD_SUEDE,3,1,51,136,11813.352941,11807.252,6.100941
SLEEP_POD_SUEDE,3,2,47,111,12094.477477,12117.89325,-23.415773
SLEEP_POD_SUEDE,3,3,53,124,12134.467742,12098.8445,35.623242
SLEEP_POD_SUEDE,3,4,56,151,12212.390728,12204.93775,7.452978
SLEEP_POD_SUEDE,4,0,57,133,12300.533835,12263.1815,37.352335
SLEEP_POD_SUEDE,4,1,51,123,11930.056911,11929.16725,0.889661
SLEEP_POD_SUEDE,4,2,48,116,12288.948276,12273.76175,15.186526
SLEEP_POD_SUEDE,4,3,41,95,11772.126316,11796.9065,-24.780184
SLEEP_POD_SUEDE,4,4,52,127,11925.220472,11927.80775,-2.587278
SNACKPACK_CHOCOLATE,2,0,44,107,9935.046729,9955.5015,-20.454771
SNACKPACK_CHOCOLATE,2,1,54,137,9932.883212,9957.43175,-24.548538
SNACKPACK_CHOCOLATE,2,2,47,115,10130.982609,10120.01075,10.971859
SNACKPACK_CHOCOLATE,2,3,37,82,9803.817073,9803.776,0.041073
SNACKPACK_CHOCOLATE,2,4,47,121,9965.057851,9969.32725,-4.269399
SNACKPACK_CHOCOLATE,3,0,48,127,9995.322835,9980.01925,15.303585
SNACKPACK_CHOCOLATE,3,1,51,136,9975.632353,9991.2525,-15.620147
SNACKPACK_CHOCOLATE,3,2,47,111,10045.765766,10046.03775,-0.271984
SNACKPACK_CHOCOLATE,3,3,53,124,9687.620968,9694.1635,-6.542532
SNACKPACK_CHOCOLATE,3,4,56,151,9803.715232,9790.261,13.454232
SNACKPACK_CHOCOLATE,4,0,57,133,9878.954887,9890.9795,-12.024613
SNACKPACK_CHOCOLATE,4,1,51,123,9750.715447,9719.65025,31.065197
SNACKPACK_CHOCOLATE,4,2,48,116,9495.103448,9478.786,16.317448
SNACKPACK_CHOCOLATE,4,3,41,95,9633.073684,9602.31675,30.756934
SNACKPACK_CHOCOLATE,4,4,52,127,9644.874016,9651.061,-6.186984
SNACKPACK_PISTACHIO,2,0,44,107,9826.093458,9813.85775,12.235708
SNACKPACK_PISTACHIO,2,1,54,137,9663.576642,9681.751,-18.174358
SNACKPACK_PISTACHIO,2,2,47,115,9561.330435,9564.3045,-2.974065
SNACKPACK_PISTACHIO,2,3,37,82,9634.878049,9623.1185,11.759549
SNACKPACK_PISTACHIO,2,4,47,121,9583.057851,9595.012,-11.954149
SNACKPACK_PISTACHIO,3,0,48,127,9625.787402,9629.2045,-3.417098
SNACKPACK_PISTACHIO,3,1,51,136,9587.882353,9612.1255,-24.243147
SNACKPACK_PISTACHIO,3,2,47,111,9471.198198,9477.669,-6.470802
SNACKPACK_PISTACHIO,3,3,53,124,9343.274194,9343.49575,-0.221556
SNACKPACK_PISTACHIO,3,4,56,151,9363.768212,9374.46875,-10.700538
SNACKPACK_PISTACHIO,4,0,57,133,9369.015038,9374.55175,-5.536712
SNACKPACK_PISTACHIO,4,1,51,123,9446.96748,9457.0925,-10.12502
SNACKPACK_PISTACHIO,4,2,48,116,9388.318966,9376.808,11.510966
SNACKPACK_PISTACHIO,4,3,41,95,9360.147368,9375.1635,-15.016132
SNACKPACK_PISTACHIO,4,4,52,127,9125.0,9139.03575,-14.03575
SNACKPACK_RASPBERRY,2,0,44,107,10150.934579,10162.69825,-11.763671
SNACKPACK_RASPBERRY,2,1,54,137,10131.948905,10118.76,13.188905
SNACKPACK_RASPBERRY,2,2,47,115,10017.930435,10019.273,-1.342565
SNACKPACK_RASPBERRY,2,3,37,82,9953.792683,9967.751,-13.958317
SNACKPACK_RASPBERRY,2,4,47,121,10059.206612,10055.88,3.326612
SNACKPACK_RASPBERRY,3,0,48,127,10078.519685,10070.02975,8.489935
SNACKPACK_RASPBERRY,3,1,51,136,9976.220588,9943.26725,32.953338
SNACKPACK_RASPBERRY,3,2,47,111,10227.792793,10218.881,8.911793
SNACKPACK_RASPBERRY,3,3,53,124,10194.233871,10209.50475,-15.270879
SNACKPACK_RASPBERRY,3,4,56,151,10161.821192,10145.549,16.272192
SNACKPACK_RASPBERRY,4,0,57,133,10065.631579,10051.26525,14.366329
SNACKPACK_RASPBERRY,4,1,51,123,9866.439024,9848.541,17.898024
SNACKPACK_RASPBERRY,4,2,48,116,10029.310345,10041.13775,-11.827405
SNACKPACK_RASPBERRY,4,3,41,95,10052.357895,10022.979,29.378895
SNACKPACK_RASPBERRY,4,4,52,127,10297.582677,10291.664,5.918677
SNACKPACK_STRAWBERRY,2,0,44,107,9976.785047,9962.218,14.567047
SNACKPACK_STRAWBERRY,2,1,54,137,10196.59854,10208.4045,-11.80596
SNACKPACK_STRAWBERRY,2,2,47,115,10301.530435,10301.7755,-0.245065
SNACKPACK_STRAWBERRY,2,3,37,82,10489.121951,10464.2315,24.890451
SNACKPACK_STRAWBERRY,2,4,47,121,10542.942149,10540.0095,2.932649
SNACKPACK_STRAWBERRY,3,0,48,127,10726.275591,10745.19125,-18.915659
SNACKPACK_STRAWBERRY,3,1,51,136,10930.551471,10966.255,-35.703529
SNACKPACK_STRAWBERRY,3,2,47,111,10679.45045,10694.19575,-14.7453
SNACKPACK_STRAWBERRY,3,3,53,124,10751.491935,10742.0105,9.481435
SNACKPACK_STRAWBERRY,3,4,56,151,10809.231788,10825.54625,-16.314462
SNACKPACK_STRAWBERRY,4,0,57,133,10847.315789,10865.10225,-17.786461
SNACKPACK_STRAWBERRY,4,1,51,123,11114.398374,11153.63975,-39.241376
SNACKPACK_STRAWBERRY,4,2,48,116,11092.724138,11074.798,17.926138
SNACKPACK_STRAWBERRY,4,3,41,95,11138.031579,11156.1365,-18.104921
SNACKPACK_STRAWBERRY,4,4,52,127,10886.259843,10899.61325,-13.353407
SNACKPACK_VANILLA,2,0,44,107,10126.280374,10096.84475,29.435624
SNACKPACK_VANILLA,2,1,54,137,10072.284672,10053.15225,19.132422
SNACKPACK_VANILLA,2,2,47,115,9839.452174,9852.0695,-12.617326
SNACKPACK_VANILLA,2,3,37,82,10261.402439,10266.854,-5.451561
SNACKPACK_VANILLA,2,4,47,121,10048.479339,10050.25,-1.770661
SNACKPACK_VANILLA,3,0,48,127,9941.11811,9951.48175,-10.36364
SNACKPACK_VANILLA,3,1,51,136,9949.772059,9936.1705,13.601559
SNACKPACK_VANILLA,3,2,47,111,9886.666667,9888.37125,-1.704583
SNACKPACK_VANILLA,3,3,53,124,10230.370968,10225.074,5.296968
SNACKPACK_VANILLA,3,4,56,151,10118.655629,10131.5955,-12.939871
SNACKPACK_VANILLA,4,0,57,133,9994.406015,9983.8795,10.526515
SNACKPACK_VANILLA,4,1,51,123,10074.756098,10102.80575,-28.049652
SNACKPACK_VANILLA,4,2,48,116,10332.836207,10342.24125,-9.405043
SNACKPACK_VANILLA,4,3,41,95,10274.326316,10299.38575,-25.059434
SNACKPACK_VANILLA,4,4,52,127,10292.062992,10279.36125,12.701742
TRANSLATOR_ASTRO_BLACK,2,0,44,107,10012.71028,9999.648,13.06228
TRANSLATOR_ASTRO_BLACK,2,1,54,137,9948.956204,9952.6215,-3.665296
TRANSLATOR_ASTRO_BLACK,2,2,47,115,9961.321739,9985.855,-24.533261
TRANSLATOR_ASTRO_BLACK,2,3,37,82,10023.829268,10062.13025,-38.300982
TRANSLATOR_ASTRO_BLACK,2,4,47,121,9687.710744,9688.33625,-0.625506
TRANSLATOR_ASTRO_BLACK,3,0,48,127,9694.669291,9652.39875,42.270541
TRANSLATOR_ASTRO_BLACK,3,1,51,136,9038.345588,9065.89275,-27.547162
TRANSLATOR_ASTRO_BLACK,3,2,47,111,8713.081081,8716.2235,-3.142419
TRANSLATOR_ASTRO_BLACK,3,3,53,124,8746.258065,8741.04325,5.214815
TRANSLATOR_ASTRO_BLACK,3,4,56,151,8904.615894,8955.71425,-51.098356
TRANSLATOR_ASTRO_BLACK,4,0,57,133,9359.481203,9322.6225,36.858703
TRANSLATOR_ASTRO_BLACK,4,1,51,123,9227.162602,9211.79025,15.372352
TRANSLATOR_ASTRO_BLACK,4,2,48,116,9335.905172,9350.4415,-14.536328
TRANSLATOR_ASTRO_BLACK,4,3,41,95,9146.315789,9211.3295,-65.013711
TRANSLATOR_ASTRO_BLACK,4,4,52,127,8881.110236,8862.24025,18.869986
TRANSLATOR_ECLIPSE_CHARCOAL,2,0,44,107,9703.140187,9734.21425,-31.074063
TRANSLATOR_ECLIPSE_CHARCOAL,2,1,54,137,9184.226277,9199.929,-15.702723
TRANSLATOR_ECLIPSE_CHARCOAL,2,2,47,115,9276.878261,9273.424,3.454261
TRANSLATOR_ECLIPSE_CHARCOAL,2,3,37,82,9777.414634,9751.98075,25.433884
TRANSLATOR_ECLIPSE_CHARCOAL,2,4,47,121,10208.966942,10223.913,-14.946058
TRANSLATOR_ECLIPSE_CHARCOAL,3,0,48,127,10328.874016,10327.176,1.698016
TRANSLATOR_ECLIPSE_CHARCOAL,3,1,51,136,10292.617647,10328.13275,-35.515103
TRANSLATOR_ECLIPSE_CHARCOAL,3,2,47,111,9897.918919,9913.4505,-15.531581
TRANSLATOR_ECLIPSE_CHARCOAL,3,3,53,124,9711.427419,9744.7525,-33.325081
TRANSLATOR_ECLIPSE_CHARCOAL,3,4,56,151,9759.622517,9743.529,16.093517
TRANSLATOR_ECLIPSE_CHARCOAL,4,0,57,133,9903.225564,9912.6375,-9.411936
TRANSLATOR_ECLIPSE_CHARCOAL,4,1,51,123,10044.03252,10006.461,37.57152
TRANSLATOR_ECLIPSE_CHARCOAL,4,2,48,116,9835.189655,9835.50475,-0.315095
TRANSLATOR_ECLIPSE_CHARCOAL,4,3,41,95,9661.273684,9678.56125,-17.287566
TRANSLATOR_ECLIPSE_CHARCOAL,4,4,52,127,9556.582677,9532.462,24.120677
TRANSLATOR_GRAPHITE_MIST,2,0,44,107,9966.065421,9970.78775,-4.722329
TRANSLATOR_GRAPHITE_MIST,2,1,54,137,9847.036496,9892.418,-45.381504
TRANSLATOR_GRAPHITE_MIST,2,2,47,115,9857.069565,9868.50275,-11.433185
TRANSLATOR_GRAPHITE_MIST,2,3,37,82,9770.54878,9816.9705,-46.42172
TRANSLATOR_GRAPHITE_MIST,2,4,47,121,9368.553719,9392.06425,-23.510531
TRANSLATOR_GRAPHITE_MIST,3,0,48,127,9624.629921,9657.2715,-32.641579
TRANSLATOR_GRAPHITE_MIST,3,1,51,136,9769.507353,9767.14025,2.367103
TRANSLATOR_GRAPHITE_MIST,3,2,47,111,9916.162162,9928.64525,-12.483088
TRANSLATOR_GRAPHITE_MIST,3,3,53,124,9945.395161,9925.3195,20.075661
TRANSLATOR_GRAPHITE_MIST,3,4,56,151,10556.350993,10608.122,-51.771007
TRANSLATOR_GRAPHITE_MIST,4,0,57,133,11292.105263,11297.0795,-4.974237
TRANSLATOR_GRAPHITE_MIST,4,1,51,123,10893.089431,10780.504,112.585431
TRANSLATOR_GRAPHITE_MIST,4,2,48,116,10326.810345,10318.19,8.620345
TRANSLATOR_GRAPHITE_MIST,4,3,41,95,10092.831579,10112.21675,-19.385171
TRANSLATOR_GRAPHITE_MIST,4,4,52,127,9930.440945,9934.36325,-3.922305
TRANSLATOR_SPACE_GRAY,2,0,44,107,10063.280374,10054.7565,8.523874
TRANSLATOR_SPACE_GRAY,2,1,54,137,9963.270073,9966.797,-3.526927
TRANSLATOR_SPACE_GRAY,2,2,47,115,9562.652174,9545.23375,17.418424
TRANSLATOR_SPACE_GRAY,2,3,37,82,9349.804878,9353.401,-3.596122
TRANSLATOR_SPACE_GRAY,2,4,47,121,9663.61157,9615.9525,47.65907
TRANSLATOR_SPACE_GRAY,3,0,48,127,9187.590551,9190.07275,-2.482199
TRANSLATOR_SPACE_GRAY,3,1,51,136,9345.477941,9336.28025,9.197691
TRANSLATOR_SPACE_GRAY,3,2,47,111,9656.720721,9675.06575,-18.345029
TRANSLATOR_SPACE_GRAY,3,3,53,124,9869.677419,9875.584,-5.906581
TRANSLATOR_SPACE_GRAY,3,4,56,151,9964.125828,9983.2355,-19.109672
TRANSLATOR_SPACE_GRAY,4,0,57,133,9726.81203,9670.735,56.07703
TRANSLATOR_SPACE_GRAY,4,1,51,123,9078.439024,9075.77675,2.662274
TRANSLATOR_SPACE_GRAY,4,2,48,116,9037.043103,9046.62125,-9.578147
TRANSLATOR_SPACE_GRAY,4,3,41,95,8555.873684,8578.67175,-22.798066
TRANSLATOR_SPACE_GRAY,4,4,52,127,8506.496063,8510.3445,-3.848437
TRANSLATOR_VOID_BLUE,2,0,44,107,10000.196262,9994.37975,5.816512
TRANSLATOR_VOID_BLUE,2,1,54,137,9893.394161,9884.908,8.486161
TRANSLATOR_VOID_BLUE,2,2,47,115,9831.026087,9849.161,-18.134913
TRANSLATOR_VOID_BLUE,2,3,37,82,10410.536585,10384.7415,25.795085
TRANSLATOR_VOID_BLUE,2,4,47,121,10873.0,10828.75625,44.24375
TRANSLATOR_VOID_BLUE,3,0,48,127,11329.370079,11329.10725,0.262829
TRANSLATOR_VOID_BLUE,3,1,51,136,11133.419118,11110.75475,22.664368
TRANSLATOR_VOID_BLUE,3,2,47,111,11081.981982,11084.22625,-2.244268
TRANSLATOR_VOID_BLUE,3,3,53,124,11410.112903,11403.11725,6.995653
TRANSLATOR_VOID_BLUE,3,4,56,151,10784.821192,10817.92175,-33.100558
TRANSLATOR_VOID_BLUE,4,0,57,133,10785.383459,10808.713,-23.329541
TRANSLATOR_VOID_BLUE,4,1,51,123,11100.585366,11182.63075,-82.045384
TRANSLATOR_VOID_BLUE,4,2,48,116,11566.517241,11556.3325,10.184741
TRANSLATOR_VOID_BLUE,4,3,41,95,11328.378947,11373.92325,-45.544303
TRANSLATOR_VOID_BLUE,4,4,52,127,11274.590551,11270.01675,4.573801
UV_VISOR_AMBER,2,0,44,107,9802.598131,9767.51975,35.078381
UV_VISOR_AMBER,2,1,54,137,9334.627737,9351.53775,-16.910013
UV_VISOR_AMBER,2,2,47,115,9253.756522,9224.565,29.191522
