product,group,day,bucket,n_obs,mean_mid,median_mid,open_mid,close_mid,vwap_mid,micro_mid,mean_spread,mean_depth,day_mean_mid,group_bucket_mean,bucket0_mean_mid,prev_bucket_mean_mid,delta_from_bucket0,delta_from_day_mean,delta_from_prev_bucket,delta_from_group_bucket_mean
MICROCHIP_RECTANGLE,MICROCHIP,3,0,2000,9151.6715,9159.0,9411.5,9048.0,9151.670644,9151.654361,8.21,31.9945,8293.35405,10209.31975,9151.6715,,0.0,858.31745,,-1057.64825
MICROCHIP_RECTANGLE,MICROCHIP,3,1,2000,8547.6535,8470.25,9051.0,8130.5,8547.663988,8547.640854,7.693,32.019,8293.35405,10146.6875,9151.6715,9151.6715,-604.018,254.29945,-604.018,-1599.034
MICROCHIP_RECTANGLE,MICROCHIP,3,2,2000,8121.6825,8188.25,8122.0,7653.0,8121.689241,8121.656044,7.413,32.0575,8293.35405,10159.4758,9151.6715,8547.6535,-1029.989,-171.67155,-425.971,-2037.7933
MICROCHIP_RECTANGLE,MICROCHIP,3,3,2000,7759.601,7755.5,7645.5,8031.5,7759.615227,7759.588524,7.137,31.9705,8293.35405,10072.70625,9151.6715,8121.6825,-1392.0705,-533.75305,-362.0815,-2313.10525
MICROCHIP_RECTANGLE,MICROCHIP,3,4,2000,7886.16175,7858.5,8025.5,7839.0,7886.172008,7886.158061,7.1925,32.049,8293.35405,9959.94845,9151.6715,7759.601,-1265.50975,-407.1923,126.56075,-2073.7867
MICROCHIP_RECTANGLE,MICROCHIP,4,0,2000,7873.97025,7902.75,7830.5,8149.5,7873.979597,7873.99785,7.2105,32.026,8307.09145,9607.32,7873.97025,,0.0,-433.1212,,-1733.34975
MICROCHIP_RECTANGLE,MICROCHIP,4,1,2000,8402.39575,8407.25,8151.0,8610.0,8402.406967,8402.407628,7.6105,32.0725,8307.09145,9552.75395,7873.97025,7873.97025,528.4255,95.3043,528.4255,-1150.3582
MICROCHIP_RECTANGLE,MICROCHIP,4,2,2000,8728.47325,8711.0,8601.0,8924.0,8728.481381,8728.458799,7.8735,31.9075,8307.09145,9704.25275,7873.97025,8402.39575,854.503,421.3818,326.0775,-975.7795
MICROCHIP_RECTANGLE,MICROCHIP,4,3,2000,8230.8515,8153.75,8917.0,7873.0,8230.85598,8230.839044,7.512,32.196,8307.09145,9399.62765,7873.97025,8728.47325,356.88125,-76.23995,-497.62175,-1168.77615
MICROCHIP_RECTANGLE,MICROCHIP,4,4,2000,8299.7665,8275.0,7876.5,8772.0,8299.78036,8299.78325,7.555,32.021,8307.09145,9373.48575,7873.97025,8230.8515,425.79625,-7.32495,68.915,-1073.71925
MICROCHIP_SQUARE,MICROCHIP,2,0,2000,10018.601,10005.5,10000.0,10582.5,10018.603533,10018.592858,8.932,31.954,11268.46065,9877.51985,10018.601,,0.0,-1249.85965,,141.08115
MICROCHIP_SQUARE,MICROCHIP,2,1,2000,11302.3345,11339.0,10590.0,11288.0,11302.331864,11302.331624,9.965,32.136,11268.46065,10128.77555,10018.601,10018.601,1283.7335,33.87385,1283.7335,1173.55895
MICROCHIP_SQUARE,MICROCHIP,2,2,2000,11429.01875,11392.25,11319.0,11197.0,11429.009438,11429.011967,10.0135,32.202,11268.46065,9882.8264,10018.601,11302.3345,1410.41775,160.5581,126.68425,1546.19235
MICROCHIP_SQUARE,MICROCHIP,2,3,2000,11682.963,11751.0,11189.0,12103.0,11682.972522,11682.965549,10.228,32.063,11268.46065,10081.93565,10018.601,11429.01875,1664.362,414.50235,253.94425,1601.02735
MICROCHIP_SQUARE,MICROCHIP,2,4,2000,11909.386,11938.25,12093.5,12455.5,11909.391141,11909.381883,10.386,32.1675,11268.46065,10067.5529,10018.601,11682.963,1890.785,640.92535,226.423,1841.8331
MICROCHIP_SQUARE,MICROCHIP,3,0,2000,13027.82025,13100.0,12457.5,13979.0,13027.80994,13027.817135,11.2625,31.9945,14584.241,10209.31975,13027.82025,,0.0,-1556.42075,,2818.5005
MICROCHIP_SQUARE,MICROCHIP,3,1,2000,14066.76325,14033.5,13984.0,15132.5,14066.784386,14066.762373,12.0485,32.019,14584.241,10146.6875,13027.82025,13027.82025,1038.943,-517.47775,1038.943,3920.07575
MICROCHIP_SQUARE,MICROCHIP,3,2,2000,14906.57275,14848.5,15073.0,14898.5,14906.589656,14906.573162,12.7655,32.0575,14584.241,10159.4758,13027.82025,14066.76325,1878.7525,322.33175,839.8095,4747.09695
MICROCHIP_SQUARE,MICROCHIP,3,3,2000,15387.20525,15378.75,14905.5,16171.5,15387.22724,15387.210285,13.1605,31.9705,14584.241,10072.70625,13027.82025,14906.57275,2359.385,802.96425,480.6325,5314.499
MICROCHIP_SQUARE,MICROCHIP,3,4,2000,15532.8435,15472.75,16200.0,15896.0,15532.854294,15532.843965,13.199,32.049,14584.241,9959.94845,13027.82025,15387.20525,2505.02325,948.6025,145.63825,5572.89505
MICROCHIP_SQUARE,MICROCHIP,4,0,2000,15245.57675,15366.25,15911.0,14617.5,15245.582972,15245.573067,13.0135,32.026,14931.54325,9607.32,15245.57675,,0.0,314.0335,,5638.25675
MICROCHIP_SQUARE,MICROCHIP,4,1,2000,15133.0045,15128.5,14622.0,14891.0,15133.006326,15133.005291,12.905,32.0725,14931.54325,9552.75395,15245.57675,15245.57675,-112.57225,201.46125,-112.57225,5580.25055
MICROCHIP_SQUARE,MICROCHIP,4,2,2000,15496.84175,15462.0,14905.5,14927.5,15496.853671,15496.838669,13.1955,31.9075,14931.54325,9704.25275,15245.57675,15133.0045,251.265,565.2985,363.83725,5792.589
MICROCHIP_SQUARE,MICROCHIP,4,3,2000,14492.905,14480.75,14918.5,14847.5,14492.913461,14492.906999,12.435,32.196,14931.54325,9399.62765,15245.57675,15496.84175,-752.67175,-438.63825,-1003.93675,5093.27735
MICROCHIP_SQUARE,MICROCHIP,4,4,2000,14289.38825,14275.25,14842.5,13633.0,14289.409258,14289.392325,12.2725,32.021,14931.54325,9373.48575,15245.57675,14492.905,-956.1885,-642.155,-203.51675,4915.9025
MICROCHIP_TRIANGLE,MICROCHIP,2,0,2000,10124.46875,10143.75,10000.0,9827.5,10124.47188,10124.460981,9.0205,31.954,10216.49205,9877.51985,10124.46875,,0.0,-92.0233,,246.9489
MICROCHIP_TRIANGLE,MICROCHIP,2,1,2000,10287.6625,10326.5,9831.5,10354.5,10287.66239,10287.655042,9.15,32.136,10216.49205,10128.77555,10124.46875,10124.46875,163.19375,71.17045,163.19375,158.88695
MICROCHIP_TRIANGLE,MICROCHIP,2,2,2000,10311.96575,10306.5,10337.5,10533.5,10311.955184,10311.959447,9.1355,32.202,10216.49205,9882.8264,10124.46875,10287.6625,187.497,95.4737,24.30325,429.13935
MICROCHIP_TRIANGLE,MICROCHIP,2,3,2000,10263.30175,10292.5,10532.0,10088.5,10263.30896,10263.304338,9.0835,32.063,10216.49205,10081.93565,10124.46875,10311.96575,138.833,46.8097,-48.664,181.3661
MICROCHIP_TRIANGLE,MICROCHIP,2,4,2000,10095.0615,10037.5,10052.5,10704.0,10095.065083,10095.053954,8.956,32.1675,10216.49205,10067.5529,10124.46875,10263.30175,-29.40725,-121.43055,-168.24025,27.5086
MICROCHIP_TRIANGLE,MICROCHIP,3,0,2000,10377.04325,10329.5,10714.5,10537.5,10377.041859,10377.04056,9.1745,31.9945,10229.08485,10209.31975,10377.04325,,0.0,147.9584,,167.7235
MICROCHIP_TRIANGLE,MICROCHIP,3,1,2000,10257.64025,10273.25,10549.5,10049.5,10257.65319,10257.638866,9.0605,32.019,10229.08485,10146.6875,10377.04325,10377.04325,-119.403,28.5554,-119.403,110.95275
MICROCHIP_TRIANGLE,MICROCHIP,3,2,2000,10067.1015,10115.0,10064.5,10224.5,10067.110848,10067.091613,8.931,32.0575,10229.08485,10159.4758,10377.04325,10257.64025,-309.94175,-161.98335,-190.53875,-92.3743
MICROCHIP_TRIANGLE,MICROCHIP,3,3,2000,10471.0445,10500.5,10203.5,10495.5,10471.06761,10471.047589,9.261,31.9705,10229.08485,10072.70625,10377.04325,10067.1015,94.00125,241.95965,403.943,398.33825
MICROCHIP_TRIANGLE,MICROCHIP,3,4,2000,9972.59475,10159.25,10486.0,9009.0,9972.605923,9972.598634,8.8235,32.049,10229.08485,9959.94845,10377.04325,10471.0445,-404.4485,-256.4901,-498.44975,12.6463
MICROCHIP_TRIANGLE,MICROCHIP,4,0,2000,9210.11425,9184.25,9020.0,9278.5,9210.122461,9210.136503,8.2625,32.026,8613.59635,9607.32,9210.11425,,0.0,596.5179,,-397.20575
MICROCHIP_TRIANGLE,MICROCHIP,4,1,2000,8781.5615,8733.0,9276.5,8620.0,8781.572244,8781.571625,7.898,32.0725,8613.59635,9552.75395,9210.11425,9210.11425,-428.55275,167.96515,-428.55275,-771.19245
MICROCHIP_TRIANGLE,MICROCHIP,4,2,2000,8548.45725,8547.0,8624.5,8588.0,8548.467529,8548.445681,7.7215,31.9075,8613.59635,9704.25275,9210.11425,8781.5615,-661.657,-65.1391,-233.10425,-1155.7955
MICROCHIP_TRIANGLE,MICROCHIP,4,3,2000,8363.441,8361.5,8574.0,8079.0,8363.441828,8363.408995,7.591,32.196,8613.59635,9399.62765,9210.11425,8548.45725,-846.67325,-250.15535,-185.01625,-1036.18665
MICROCHIP_TRIANGLE,MICROCHIP,4,4,2000,8164.40775,8153.5,8047.5,7941.5,8164.423107,8164.431195,7.4625,32.021,8613.59635,9373.48575,9210.11425,8363.441,-1045.7065,-449.1886,-199.03325,-1209.078
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,0,2000,9760.02525,9800.0,10000.0,9210.0,9760.01,9760.014715,11.8895,99.415,9355.80775,10036.3499,9760.02525,,0.0,404.2175,,-276.32465
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,1,2000,9159.6085,9180.0,9210.0,8940.0,9159.595,9159.602372,11.799,99.47,9355.80775,10000.88595,9760.02525,9760.02525,-600.41675,-196.19925,-600.41675,-841.27745
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,2,2000,9083.3665,9070.0,8950.0,9060.0,9083.35,9083.357357,11.787,98.5835,9355.80775,9944.5322,9760.02525,9159.6085,-676.65875,-272.44125,-76.242,-861.1657
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,3,2000,9376.058,9360.0,9050.0,9520.0,9376.07,9376.064326,11.82,98.8065,9355.80775,10015.651,9760.02525,9083.3665,-383.96725,20.25025,292.6915,-639.593
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,4,2000,9399.9805,9410.0,9510.0,9490.0,9399.985,9399.981977,11.805,99.4305,9355.80775,10078.96005,9760.02525,9376.058,-360.04475,44.17275,23.9225,-678.97955
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,0,2000,9458.42975,9448.25,9475.0,9182.0,9458.450907,9458.436405,12.1225,99.657,9243.5852,10279.41515,9458.42975,,0.0,214.84455,,-820.9854
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,1,2000,9034.887,9017.5,9181.0,8959.0,9034.919502,9034.896918,11.592,99.4195,9243.5852,10168.5347,9458.42975,9458.42975,-423.54275,-208.6982,-423.54275,-1133.6477
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,2,2000,9136.72025,9121.0,8953.0,8933.0,9136.720417,9136.714709,11.7835,99.106,9243.5852,10042.3858,9458.42975,9034.887,-321.7095,-106.86495,101.83325,-905.66555
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,3,2000,9176.08475,9111.25,8920.0,9461.0,9176.078811,9176.06933,11.8125,99.247,9243.5852,9951.94225,9458.42975,9136.72025,-282.345,-67.50045,39.3645,-775.8575
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,4,2000,9411.80425,9396.0,9456.0,9317.0,9411.813877,9411.799579,12.1035,99.2195,9243.5852,9990.03195,9458.42975,9176.08475,-46.6255,168.21905,235.7195,-578.2277
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,0,2000,9256.7025,9296.5,9324.0,9425.0,9256.711973,9256.694217,11.863,98.875,10071.24445,9898.86015,9256.7025,,0.0,-814.54195,,-642.15765
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,1,2000,9478.512,9482.25,9440.5,9768.5,9478.536427,9478.519153,12.178,99.189,10071.24445,10022.22205,9256.7025,9256.7025,221.8095,-592.73245,221.8095,-543.71005
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,2,2000,10159.66175,10081.0,9770.0,10550.5,10159.652917,10159.649822,12.9725,99.094,10071.24445,10220.48925,9256.7025,9478.512,902.95925,88.4173,681.14975,-60.8275
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,3,2000,10811.1555,10827.25,10548.5,10669.0,10811.146116,10811.142904,13.749,98.684,10071.24445,10512.6962,9256.7025,10159.66175,1554.453,739.91105,651.49375,298.4593
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,4,2000,10650.1905,10674.0,10672.0,10714.0,10650.184797,10650.17704,13.505,98.8315,10071.24445,10616.8274,9256.7025,10811.1555,1393.488,578.94605,-160.965,33.3631
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,0,2000,9966.003,10000.0,10000.0,9600.0,9965.985,9965.990545,12.801,99.415,9184.5614,10036.3499,9966.003,,0.0,781.4416,,-70.3469
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,1,2000,9645.4585,9710.0,9580.0,9090.0,9645.445,9645.452372,11.799,99.47,9184.5614,10000.88595,9966.003,9966.003,-320.5445,460.8971,-320.5445,-355.42745
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,2,2000,9036.6015,9070.0,9080.0,8990.0,9036.585,9036.592357,11.787,98.5835,9184.5614,9944.5322,9966.003,9645.4585,-929.4015,-147.9599,-608.857,-907.9307
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,3,2000,8798.008,8830.0,8980.0,8580.0,8798.02,8798.014326,11.82,98.8065,9184.5614,10015.651,9966.003,9036.6015,-1167.995,-386.5534,-238.5935,-1217.643
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,4,2000,8476.736,8470.0,8580.0,8430.0,8476.74,8476.737105,11.758,99.4305,9184.5614,10078.96005,9966.003,8798.008,-1489.267,-707.8254,-321.272,-1602.22405
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,0,2000,8854.36,8880.0,8430.0,9130.0,8854.375,8854.37227,11.79,99.657,9204.2938,10279.41515,8854.36,,0.0,-349.9338,,-1425.05515
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,1,2000,9348.861,9340.0,9140.0,9390.0,9348.885,9348.877568,11.76,99.4195,9204.2938,10168.5347,8854.36,8854.36,494.501,144.5672,494.501,-819.6737
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,2,2000,9252.508,9230.0,9380.0,9140.0,9252.505,9252.5074,11.82,99.106,9204.2938,10042.3858,8854.36,9348.861,398.148,48.2142,-96.353,-789.8778
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,3,2000,9173.053,9170.0,9130.0,9000.0,9173.035,9173.043082,11.808,99.247,9204.2938,9951.94225,8854.36,9252.508,318.693,-31.2408,-79.455,-778.88925
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,4,2000,9392.687,9490.0,9000.0,9430.0,9392.69,9392.687107,11.814,99.2195,9204.2938,9990.03195,8854.36,9173.053,538.327,188.3932,219.634,-597.34495
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,0,2000,9378.8865,9390.0,9430.0,9610.0,9378.885,9378.883076,11.763,98.875,9426.8298,9898.86015,9378.8865,,0.0,-47.9433,,-519.97365
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,1,2000,9770.02,9790.0,9610.0,9790.0,9770.035,9770.031735,11.808,99.189,9426.8298,10022.22205,9378.8865,9378.8865,391.1335,343.1902,391.1335,-252.20205
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,2,2000,9386.0025,9410.0,9790.0,9280.0,9385.995,9385.995832,11.793,99.094,9426.8298,10220.48925,9378.8865,9770.02,7.116,-40.8273,-384.0175,-834.48675
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,3,2000,9277.329,9280.0,9280.0,9110.0,9277.32,9277.321538,11.826,98.684,9426.8298,10512.6962,9378.8865,9386.0025,-101.5575,-149.5008,-108.6735,-1235.3672
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,4,2000,9321.911,9410.0,9100.0,9420.0,9321.905,9321.90491,11.76,98.8315,9426.8298,10616.8274,9378.8865,9277.329,-56.9755,-104.9188,44.582,-1294.9164
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,0,2000,9925.951,9922.5,10000.0,10030.5,9925.930937,9925.935631,12.757,99.415,11058.248,10036.3499,9925.951,,0.0,-1132.297,,-110.3989
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,1,2000,10851.753,10841.5,10045.5,11357.5,10851.742568,10851.740585,13.794,99.47,11058.248,10000.88595,9925.951,9925.951,925.802,-206.495,925.802,850.86705
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,2,2000,11545.41675,11556.5,11354.0,11330.0,11545.396498,11545.399914,14.5875,98.5835,11058.248,9944.5322,9925.951,10851.753,1619.46575,487.16875,693.66375,1600.88455
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,3,2000,11331.35375,11310.5,11340.0,11361.5,11331.372354,11331.35649,14.3715,98.8065,11058.248,10015.651,9925.951,11545.41675,1405.40275,273.10575,-214.063,1315.70275
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,4,2000,11636.7655,11680.5,11359.5,11828.5,11636.774948,11636.762089,14.717,99.4305,11058.248,10078.96005,9925.951,11331.35375,1710.8145,578.5175,305.41175,1557.80545
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,0,2000,11938.3185,11979.25,11823.5,12092.0,11938.341935,11938.329135,15.052,99.657,11807.8419,10279.41515,11938.3185,,0.0,130.4766,,1658.90335
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,1,2000,11672.64725,11586.5,12095.0,11642.5,11672.684663,11672.662495,14.6955,99.4195,11807.8419,10168.5347,11938.3185,11938.3185,-265.67125,-135.19465,-265.67125,1504.11255
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,2,2000,11479.50725,11510.5,11648.5,11649.5,11479.513034,11479.501313,14.5515,99.106,11807.8419,10042.3858,11938.3185,11672.64725,-458.81125,-328.33465,-193.14,1437.12145
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,3,2000,11873.00175,11839.5,11631.5,12134.0,11872.99153,11872.984404,14.9955,99.247,11807.8419,9951.94225,11938.3185,11479.50725,-65.31675,65.15985,393.4945,1921.0595
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,4,2000,12075.73475,12080.0,12126.5,11934.5,12075.744372,12075.730426,15.2555,99.2195,11807.8419,9990.03195,11938.3185,11873.00175,137.41625,267.89285,202.733,2085.7028
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,0,2000,11936.7315,11978.5,11927.5,12031.0,11936.736332,11936.721139,15.025,98.875,12910.8294,9898.86015,11936.7315,,0.0,-974.0979,,2037.87135
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,1,2000,12427.19,12367.25,12022.5,12907.5,12427.215732,12427.200908,15.666,99.189,12910.8294,10022.22205,11936.7315,11936.7315,490.4585,-483.6394,490.4585,2404.96795
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,2,2000,13109.278,13107.75,12907.5,13030.5,13109.275881,13109.263583,16.439,99.094,12910.8294,10220.48925,11936.7315,12427.19,1172.5465,198.4486,682.088,2888.78875
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,3,2000,13288.17125,13305.75,13028.5,13991.0,13288.162402,13288.155903,16.6955,98.684,12910.8294,10512.6962,11936.7315,13109.278,1351.43975,377.34185,178.89325,2775.47505
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,4,2000,13792.77625,13787.5,13990.0,13886.0,13792.776559,13792.76211,17.2165,98.8315,12910.8294,10616.8274,11936.7315,13288.17125,1856.04475,881.94685,504.605,3175.94885
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,0,2000,9992.907,9974.5,10000.0,9942.5,9992.903087,9992.892012,12.834,99.415,9893.5183,10036.3499,9992.907,,0.0,99.3887,,-43.4429
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,1,2000,9799.3105,9802.0,9941.5,9777.5,9799.304484,9799.297883,12.541,99.47,9893.5183,10000.88595,9992.907,9992.907,-193.5965,-94.2078,-193.5965,-201.57545
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,2,2000,9683.13875,9694.5,9783.5,9585.0,9683.126148,9683.123908,12.3745,98.5835,9893.5183,9944.5322,9992.907,9799.3105,-309.76825,-210.37955,-116.17175,-261.39345
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,3,2000,9835.22,9824.5,9566.0,9904.5,9835.23304,9835.222358,12.623,98.8065,9893.5183,10015.651,9992.907,9683.13875,-157.687,-58.2983,152.08125,-180.431
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,4,2000,10157.01525,10148.5,9912.5,10106.5,10157.025671,10157.011924,12.9755,99.4305,9893.5183,10078.96005,9992.907,9835.22,164.10825,263.49695,321.79525,78.0552
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,0,2000,10146.251,10143.5,10104.5,10246.5,10146.284504,10146.259362,12.929,99.657,10265.4505,10279.41515,10146.251,,0.0,-119.1995,,-133.16415
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,1,2000,10478.13375,10501.0,10248.5,10500.0,10478.168637,10478.145257,13.3115,99.4195,10265.4505,10168.5347,10146.251,10146.251,331.88275,212.68325,331.88275,309.59905
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,2,2000,10375.36625,10368.0,10486.0,10122.5,10375.373782,10375.360434,13.2755,99.106,10265.4505,10042.3858,10146.251,10478.13375,229.11525,109.91575,-102.7675,332.98045
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,3,2000,10274.6765,10262.75,10119.5,10238.5,10274.664049,10274.660211,13.121,99.247,10265.4505,9951.94225,10146.251,10375.36625,128.4255,9.226,-100.68975,322.73425
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,4,2000,10052.825,10040.5,10246.5,9714.0,10052.84022,10052.820195,12.868,99.2195,10265.4505,9990.03195,10146.251,10274.6765,-93.426,-212.6255,-221.8515,62.79305
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,0,2000,9421.76375,9488.5,9714.5,8877.0,9421.756806,9421.753656,12.0645,98.875,9356.21345,9898.86015,9421.76375,,0.0,65.5503,,-477.0964
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,1,2000,8855.262,8835.0,8873.5,8672.5,8855.281168,8855.267811,11.446,99.189,9356.21345,10022.22205,9421.76375,9421.76375,-566.50175,-500.95145,-566.50175,-1166.96005
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,2,2000,8800.98275,8768.5,8677.0,9222.0,8800.980035,8800.970117,11.3565,99.094,9356.21345,10220.48925,9421.76375,8855.262,-620.781,-555.2307,-54.27925,-1419.5065
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,3,2000,9902.756,9960.25,9232.0,9946.0,9902.755261,9902.744177,12.689,98.684,9356.21345,10512.6962,9421.76375,8800.98275,480.99225,546.54255,1101.77325,-609.9402
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,4,2000,9800.30275,9779.5,9942.5,10155.0,9800.312077,9800.290284,12.4945,98.8315,9356.21345,10616.8274,9421.76375,9902.756,378.539,444.0893,-102.45325,-816.52465
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,0,2000,10536.86325,10478.75,10000.0,11071.0,10536.853375,10536.848098,13.5035,99.415,10584.24365,10036.3499,10536.86325,,0.0,-47.3804,,500.51335
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,1,2000,10548.29925,10550.25,11071.0,10343.0,10548.296424,10548.287358,13.4225,99.47,10584.24365,10000.88595,10536.86325,10536.86325,11.436,-35.9444,11.436,547.4133
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,2,2000,10374.1375,10421.75,10358.0,10590.5,10374.123848,10374.122068,13.214,98.5835,10584.24365,9944.5322,10536.86325,10548.29925,-162.72575,-210.10615,-174.16175,429.6053
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,3,2000,10737.61525,10720.0,10591.0,10665.0,10737.630041,10737.618078,13.6665,98.8065,10584.24365,10015.651,10536.86325,10374.1375,200.752,153.3716,363.47775,721.96425
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,4,2000,10724.303,10689.75,10657.5,10999.5,10724.314797,10724.299535,13.638,99.4305,10584.24365,10078.96005,10536.86325,10737.61525,187.43975,140.05935,-13.31225,645.34295
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,0,2000,10999.7165,11034.5,11003.0,10511.0,10999.735765,10999.725613,13.954,99.657,9911.13845,10279.41515,10999.7165,,0.0,1088.57805,,720.30135
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,1,2000,10308.1445,10285.75,10500.0,10119.5,10308.177291,10308.15689,13.093,99.4195,9911.13845,10168.5347,10999.7165,10999.7165,-691.572,397.00605,-691.572,139.6098
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,2,2000,9967.82725,9955.0,10109.5,9900.0,9967.836481,9967.821621,12.7555,99.106,9911.13845,10042.3858,10999.7165,10308.1445,-1031.88925,56.6888,-340.31725,-74.55855
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,3,2000,9262.89525,9318.0,9896.5,8757.5,9262.878919,9262.880488,11.9275,99.247,9911.13845,9951.94225,10999.7165,9967.82725,-1736.82125,-648.2432,-704.932,-689.047
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,4,2000,9017.10875,8891.0,8748.5,9536.0,9017.126813,9017.103423,11.6285,99.2195,9911.13845,9990.03195,10999.7165,9262.89525,-1982.60775,-894.0297,-245.7865,-972.9232
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,4,0,2000,9500.2165,9488.75,9532.0,9422.0,9500.223934,9500.20796,12.149,98.875,9505.97795,9898.86015,9500.2165,,0.0,-5.76145,,-398.64365
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,4,1,2000,9580.12625,9593.25,9428.0,9672.5,9580.149933,9580.132513,12.3075,99.189,9505.97795,10022.22205,9500.2165,9500.2165,79.90975,74.1483,79.90975,-442.0958
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,4,2,2000,9646.52125,9667.25,9678.5,9354.0,9646.516055,9646.508804,12.3485,99.094,9505.97795,10220.48925,9500.2165,9580.12625,146.30475,140.5433,66.395,-573.968
